"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"CBJ",2016-02-11,1,65,54.53,44.61,9.91,55,50.33,41.18,2.41,2.64,-0.22,47.81,2.23,2.43,3.37,2.12,1.25,61.38,3.11,1.96,3,5,2,8.52,90.37,98.9
"CBJ",2016-02-13,1,60,72.82,54.58,18.24,57.16,72.82,54.58,3.47,1.05,2.42,76.77,3.47,1.05,3.43,2.34,1.09,59.45,3.43,2.34,6,5,-1,8.16,96.45,104.62
"CBJ",2016-02-16,1,60.55,50.13,46.92,3.22,51.66,49.68,46.49,1.05,1.5,-0.44,41.34,1.04,1.48,2.35,1.7,0.65,58.04,2.33,1.68,4,4,0,3.65,93.8,97.45
"CBJ",2016-02-19,1,60,58.13,43.55,14.58,57.17,58.13,43.55,0,4.58,-4.58,0,0,4.58,3.63,3.03,0.6,54.52,3.63,3.03,7,8,1,0,85.46,85.46
"CBJ",2016-02-22,1,60,61.2,46.57,14.63,56.79,61.2,46.57,3.81,3.51,0.29,52,3.81,3.51,2.52,1.96,0.56,56.27,2.52,1.96,3,5,2,10.7,86.1,96.8
"CBJ",2016-02-23,1,65,40.54,49.1,-8.56,45.23,37.43,45.33,1.03,2.52,-1.49,29.03,0.95,2.33,1.87,2.77,-0.9,40.32,1.73,2.56,1,3,2,3.73,90.54,94.26
"CBJ",2016-02-25,1,60,43.67,38.22,5.45,53.33,43.67,38.22,5,0.97,4.03,83.73,5,0.97,4.78,2.44,2.34,66.22,4.78,2.44,5,3,-2,19.55,95.41,114.96
"CBJ",2016-02-27,1,65,50.12,60.3,-10.19,45.39,46.26,55.67,2.34,2.09,0.25,52.82,2.16,1.93,2.45,3.79,-1.34,39.28,2.27,3.5,7,5,-2,11.14,93.49,104.63
"CBJ",2016-02-29,1,60,43.77,46.38,-2.61,48.55,43.77,46.38,0.98,3.09,-2.11,24.06,0.98,3.09,2.52,2.97,-0.45,45.87,2.52,2.97,2,2,0,4.45,86.49,90.94
"CBJ",2016-03-04,1,60,51.25,59.48,-8.24,46.28,51.25,59.48,6.1,1.91,4.19,76.13,6.1,1.91,3.22,3.6,-0.38,47.2,3.22,3.6,5,5,0,23.15,93.35,116.5
"CBJ",2016-03-05,1,60,36.72,65.27,-28.54,36.01,36.72,65.27,0,5.76,-5.76,0,0,5.76,1.26,2.43,-1.18,34.06,1.26,2.43,7,5,-2,0,82.55,82.55
"CBJ",2016-03-08,1,60,49.21,60.11,-10.9,45.01,49.21,60.11,2.53,1.53,1,62.25,2.53,1.53,3.42,2.49,0.93,57.9,3.42,2.49,7,7,0,8.05,94.46,102.51
"CBJ",2016-03-11,1,60,36.1,55.18,-19.08,39.55,36.1,55.18,2.2,2.62,-0.42,45.67,2.2,2.62,2.68,2.29,0.39,53.94,2.68,2.29,5,4,-1,9.68,90.27,99.95
"CBJ",2016-03-13,1,60,47.03,52.23,-5.2,47.38,47.03,52.23,0,6.35,-6.35,0,0,6.35,2.5,3.01,-0.52,45.32,2.5,3.01,8,7,-1,0,83.71,83.71
"CBJ",2016-03-17,1,60,46.35,41.23,5.11,52.92,46.35,41.23,0.35,2.61,-2.27,11.75,0.35,2.61,2.14,2.5,-0.36,46.09,2.14,2.5,3,3,0,1.46,86.15,87.61
"CBJ",2016-03-19,1,60,60.26,41.52,18.74,59.2,60.26,41.52,5.47,1.44,4.04,79.22,5.47,1.44,3.69,2.01,1.68,64.7,3.69,2.01,4,4,0,17.11,94.02,111.13
"CBJ",2016-03-20,1,60,39.21,39.29,-0.08,49.95,39.21,39.29,0.81,2.06,-1.25,28.2,0.81,2.06,1.48,1.91,-0.43,43.72,1.48,1.91,3,3,0,3.2,90.11,93.31
"CBJ",2016-03-22,1,65,68.86,53.16,15.7,56.43,63.56,49.07,1.09,1.15,-0.06,48.73,1.01,1.06,3.34,2.63,0.71,55.97,3.09,2.43,6,5,-1,2.56,96.06,98.61
"CBJ",2016-03-24,1,60,64.65,46.79,17.86,58.01,64.65,46.79,1.67,2.94,-1.27,36.18,1.67,2.94,3.97,2.18,1.8,64.6,3.97,2.18,4,5,1,4.6,87.44,92.05
"CBJ",2016-03-26,1,60,27.4,65.38,-37.99,29.53,27.4,65.38,1.14,4.27,-3.13,21.03,1.14,4.27,1.47,3.83,-2.37,27.65,1.47,3.83,4,2,-2,7.05,89.72,96.77
"CBJ",2016-03-28,1,60,37.14,57.92,-20.78,39.07,37.14,57.92,0.99,2.34,-1.35,29.76,0.99,2.34,1.09,2.28,-1.19,32.31,1.09,2.28,5,3,-2,5.51,93.93,99.44
"CBJ",2016-03-31,1,60,45.46,40.72,4.73,52.75,45.46,40.72,2.44,3.2,-0.76,43.26,2.44,3.2,1.42,1.75,-0.33,44.83,1.42,1.75,4,5,1,12.79,86.44,99.23
"CBJ",2016-04-02,1,60,38.8,43.95,-5.15,46.89,38.8,43.95,3.94,0.88,3.06,81.82,3.94,0.88,2.72,1.39,1.34,66.25,2.72,1.39,3,5,2,16.98,96.33,113.31
"CBJ",2016-04-04,1,60,50.2,60.68,-10.49,45.27,50.2,60.68,1.88,3.29,-1.41,36.37,1.88,3.29,2.48,2.42,0.06,50.61,2.48,2.42,1,4,3,7.79,88.98,96.76
"CBJ",2016-04-06,1,60,52.36,55.2,-2.83,48.68,52.36,55.2,4.16,2.54,1.62,62.11,4.16,2.54,2.33,1.84,0.49,55.88,2.33,1.84,2,2,0,14.61,90.59,105.2
"CBJ",2016-04-08,1,60,52.5,54.56,-2.06,49.04,52.5,54.56,3.44,0.36,3.08,90.63,3.44,0.36,1.74,2.24,-0.5,43.67,1.74,2.24,4,2,-2,12.74,98.74,111.48
"CBJ",2016-04-09,1,62.47,37.48,39.55,-2.08,48.65,36,37.99,4.01,3.48,0.53,53.55,3.85,3.34,2.97,1.49,1.48,66.65,2.85,1.43,6,2,-4,15.63,82.39,98.02
"CGY",2015-10-07,1,60,44.19,56.68,-12.49,43.81,44.19,56.68,1.12,4.53,-3.41,19.8,1.12,4.53,2.86,2.88,-0.02,49.83,2.86,2.88,8,7,-1,4.52,88.08,92.6
"CGY",2015-10-10,1,63.05,55.53,42.94,12.59,56.39,52.85,40.87,1.81,1.21,0.6,60.01,1.72,1.15,2.28,1.83,0.44,55.41,2.17,1.74,6,4,-2,5.92,95.01,100.93
"CGY",2015-10-13,1,60,37.79,47.88,-10.09,44.11,37.79,47.88,2.46,3.04,-0.58,44.7,2.46,3.04,1.36,2.4,-1.04,36.16,1.36,2.4,1,4,3,16.33,87.66,104
"CGY",2015-10-16,1,60,36.43,47.81,-11.38,43.25,36.43,47.81,0.85,2.19,-1.34,27.89,0.85,2.19,1.38,1.73,-0.35,44.42,1.38,1.73,4,2,-2,4.9,92.06,96.97
"CGY",2015-10-17,1,60,43.34,47.67,-4.34,47.62,43.34,47.67,1.2,3.65,-2.44,24.82,1.2,3.65,1.11,1.99,-0.88,35.82,1.11,1.99,5,5,0,5.37,83.69,89.07
"CGY",2015-10-20,1,60,41.19,52.45,-11.26,43.99,41.19,52.45,1.97,5.73,-3.75,25.63,1.97,5.73,1.73,2.83,-1.1,37.95,1.73,2.83,3,2,-1,11.56,78.98,90.54
"CGY",2015-10-23,1,63.2,53.24,47.36,5.88,52.92,50.54,44.96,2.08,0.68,1.4,75.27,1.98,0.65,2.44,1.21,1.23,66.83,2.32,1.15,6,5,-1,6.53,97.01,103.55
"CGY",2015-10-25,1,60,54.51,50.82,3.69,51.75,54.51,50.82,0.9,3.53,-2.63,20.23,0.9,3.53,2.61,2.5,0.1,50.99,2.61,2.5,3,3,0,3.45,86.93,90.39
"CGY",2015-10-26,1,60,40.47,59.41,-18.94,40.52,40.47,59.41,0,3.21,-3.21,0,0,3.21,1.49,3.04,-1.55,32.9,1.49,3.04,4,3,-1,0,90.39,90.39
"CGY",2015-10-28,1,65,54.38,45.94,8.43,54.2,50.19,42.41,3.03,3.85,-0.82,44.03,2.79,3.55,2.06,1.45,0.61,58.64,1.9,1.34,4,4,0,9.73,82.33,92.05
"CGY",2015-10-30,1,60,48.31,53.68,-5.37,47.37,48.31,53.68,2.14,6,-3.87,26.25,2.14,6,2.38,2.57,-0.19,48.09,2.38,2.57,4,4,0,7.68,79.98,87.66
"CGY",2015-10-31,1,60,46.62,38.29,8.32,54.9,46.62,38.29,4.47,2.93,1.54,60.41,4.47,2.93,2.46,1.22,1.24,66.87,2.46,1.22,5,4,-1,14.53,83.96,98.49
"CGY",2015-11-03,1,60,53.97,65.08,-11.11,45.33,53.97,65.08,3.15,5.86,-2.71,34.97,3.15,5.86,1.11,3.39,-2.29,24.56,1.11,3.39,3,2,-1,14.89,86.28,101.17
"CGY",2015-11-05,1,60.58,39.19,51.5,-12.31,43.21,38.81,51,1.58,0.79,0.79,66.72,1.56,0.78,2.86,0.93,1.93,75.5,2.83,0.92,2,2,0,5.3,96.36,101.66
"CGY",2015-11-07,1,60,45.01,36.79,8.22,55.03,45.01,36.79,3.47,1.34,2.13,72.18,3.47,1.34,2.56,1.16,1.39,68.74,2.56,1.16,2,4,2,12.67,93.39,106.06
"CGY",2015-11-10,1,60,40.14,48.48,-8.35,45.29,40.14,48.48,2.13,3.11,-0.98,40.65,2.13,3.11,1.91,3.95,-2.03,32.65,1.91,3.95,3,2,-1,8.74,88.27,97.01
"CGY",2015-11-12,1,60,46.12,47.65,-1.52,49.19,46.12,47.65,0.33,2.25,-1.92,12.85,0.33,2.25,1.39,1.31,0.07,51.37,1.39,1.31,2,4,2,1.34,91.02,92.36
"CGY",2015-11-13,1,61.67,48.66,61.46,-12.79,44.19,47.35,59.79,2.01,1.66,0.35,54.82,1.96,1.61,2.13,2.05,0.08,50.98,2.08,2,3,3,0,7.23,94.52,101.75
"CGY",2015-11-15,1,60,42.95,66.3,-23.35,39.31,42.95,66.3,0.99,3.31,-2.32,22.99,0.99,3.31,1.87,3.05,-1.19,37.96,1.87,3.05,1,2,1,4.5,91.9,96.39
"CGY",2015-11-17,1,60,45.06,37.95,7.11,54.28,45.06,37.95,2.84,1.13,1.71,71.49,2.84,1.13,3.26,1.83,1.44,64.11,3.26,1.83,3,4,1,10.26,92.61,102.86
"CGY",2015-11-20,1,61.63,55.03,44.59,10.44,55.24,53.57,43.4,1.32,0.33,0.99,80,1.29,0.32,2.59,1.33,1.26,66.03,2.52,1.3,3,2,-1,3.83,98.28,102.11
"CGY",2015-11-24,1,60,30.01,76.21,-46.19,28.26,30.01,76.21,2.99,3.19,-0.21,48.32,2.99,3.19,1.78,3.11,-1.34,36.34,1.78,3.11,3,3,0,13.91,90.11,104.02
"CGY",2015-11-27,1,64.33,43.27,36.86,6.42,54,40.36,34.37,0.33,1.51,-1.19,17.68,0.3,1.41,1.46,1.41,0.05,50.91,1.36,1.31,3,7,4,1.62,91.49,93.11
"CGY",2015-11-28,1,60,52.05,64.87,-12.82,44.52,52.05,64.87,1.77,3.49,-1.72,33.59,1.77,3.49,1.73,3.24,-1.51,34.84,1.73,3.24,3,4,1,7.7,89.15,96.85
"CGY",2015-12-01,1,65,57.89,55.83,2.06,50.9,53.44,51.54,2.86,2.66,0.19,51.74,2.64,2.46,3.5,2.55,0.96,57.91,3.23,2.35,2,3,1,11.44,90.24,101.68
"CGY",2015-12-04,1,63.33,63.01,64.93,-1.92,49.25,59.7,61.51,4.54,5.08,-0.54,47.2,4.3,4.82,3.77,3.05,0.72,55.29,3.57,2.89,3,5,2,13.64,87.41,101.05
"CGY",2015-12-08,1,60,45.79,51.52,-5.73,47.05,45.79,51.52,3.54,1.33,2.2,72.61,3.54,1.33,2.64,3.62,-0.98,42.19,2.64,3.62,4,8,4,13.42,95.13,108.54
"CGY",2015-12-10,1,60,48.62,39.13,9.49,55.41,48.62,39.13,3.53,1.4,2.13,71.57,3.53,1.4,2.09,2.06,0.03,50.41,2.09,2.06,3,2,-1,12.55,94.14,106.69
"CGY",2015-12-12,1,62.15,54.72,49.93,4.79,52.29,52.83,48.2,4.44,3.05,1.39,59.28,4.28,2.94,2.39,2.22,0.18,51.91,2.31,2.14,5,3,-2,17.05,87.8,104.84
"CGY",2015-12-15,1,61.38,36.06,55.11,-19.05,39.55,35.25,53.87,1.22,0.88,0.34,58.12,1.2,0.86,0.95,2.21,-1.27,29.96,0.92,2.16,3,4,1,6.89,96.04,102.93
"CGY",2015-12-17,1,60,39.63,76.19,-36.57,34.21,39.63,76.19,2.75,2.77,-0.02,49.79,2.75,2.77,1.62,2.41,-0.79,40.17,1.62,2.41,4,4,0,12.84,92.3,105.14
"CGY",2015-12-19,1,60,44.71,49.58,-4.87,47.42,44.71,49.58,1.78,2.96,-1.18,37.57,1.78,2.96,1.78,1.47,0.31,54.69,1.78,1.47,1,5,4,6.67,87.51,94.18
"CGY",2015-12-20,1,60,37.02,50.83,-13.81,42.14,37.02,50.83,0.63,3.18,-2.54,16.65,0.63,3.18,1.93,3.04,-1.11,38.88,1.93,3.04,4,4,0,2.71,90.83,93.53
"CGY",2015-12-22,1,60,59.54,40.74,18.8,59.38,59.54,40.74,2.55,0.93,1.63,73.39,2.55,0.93,2.41,2.3,0.11,51.16,2.41,2.3,1,5,4,8.42,94.38,102.8
"CGY",2015-12-27,1,60,62.04,59.64,2.4,50.99,62.04,59.64,5.29,2.85,2.44,65.01,5.29,2.85,3.62,2.4,1.22,60.14,3.62,2.4,1,3,2,14.73,90.04,104.77
"CGY",2015-12-29,1,60,23.47,36.39,-12.92,39.2,23.47,36.39,0,0.8,-0.8,0,0,0.8,0.48,2.25,-1.77,17.46,0.48,2.25,5,7,2,0,95.46,95.46
"CGY",2015-12-31,1,60,48.17,49.44,-1.27,49.35,48.17,49.44,1.08,3.22,-2.14,25.13,1.08,3.22,1.85,2.2,-0.35,45.73,1.85,2.2,2,5,3,5.63,87.67,93.3
"CGY",2016-01-02,1,60,50.34,51.7,-1.36,49.33,50.34,51.7,3.13,0,3.13,100,3.13,0,3.03,1.53,1.5,66.47,3.03,1.53,2,7,5,9.69,100,109.69
"CGY",2016-01-05,1,60,54.45,45.91,8.54,54.25,54.45,45.91,2,0.53,1.47,79.08,2,0.53,3.17,2.14,1.03,59.68,3.17,2.14,0,1,1,8.36,97.9,106.27
"CGY",2016-01-07,1,60,46.54,45.52,1.02,50.55,46.54,45.52,0.36,1.26,-0.89,22.5,0.36,1.26,1.86,2.25,-0.39,45.25,1.86,2.25,3,3,0,1.68,95.18,96.85
"CGY",2016-01-11,1,60,46.4,30.9,15.5,60.03,46.4,30.9,1.8,4.52,-2.72,28.51,1.8,4.52,2.45,1.8,0.65,57.7,2.45,1.8,2,5,3,6.99,72.38,79.37
"CGY",2016-01-13,1,60,63.16,34.61,28.54,64.6,63.16,34.61,5.88,0,5.88,100,5.88,0,2.25,1.42,0.83,61.34,2.25,1.42,2,2,0,14.34,100,114.34
"CGY",2016-01-16,1,65,47.17,63.12,-15.95,42.77,43.54,58.26,0.84,0.82,0.02,50.48,0.77,0.76,1.43,1.84,-0.41,43.68,1.32,1.7,1,5,4,3.12,97.72,100.84
"CGY",2016-01-19,1,60,40.84,48.95,-8.12,45.48,40.84,48.95,0.66,3.16,-2.5,17.24,0.66,3.16,2.27,2.91,-0.64,43.83,2.27,2.91,2,4,2,2.73,87.93,90.66
"CGY",2016-01-21,1,60,54.27,50.99,3.28,51.56,54.27,50.99,3.48,1.69,1.79,67.31,3.48,1.69,2.06,2.56,-0.5,44.6,2.06,2.56,2,1,-1,12.97,93.04,106.01
"CGY",2016-01-24,1,60,49.52,60.35,-10.83,45.07,49.52,60.35,1.81,4.46,-2.65,28.87,1.81,4.46,3.87,3.3,0.57,53.98,3.87,3.3,6,5,-1,6.48,86.35,92.83
"CGY",2016-01-25,1,60,41.35,64.22,-22.87,39.17,41.35,64.22,0.78,2.24,-1.45,25.97,0.78,2.24,1.52,3.11,-1.59,32.82,1.52,3.11,3,6,3,4.56,92.24,96.8
"CGY",2016-01-27,1,60,42.7,33.51,9.19,56.03,42.7,33.51,0.98,1.19,-0.21,45.19,0.98,1.19,2.77,0.98,1.79,73.84,2.77,0.98,4,4,0,4.5,93.83,98.33
"CGY",2016-02-03,1,60,49.19,40.52,8.67,54.83,49.19,40.52,2.74,1.17,1.57,70.08,2.74,1.17,2.26,1.2,1.06,65.26,2.26,1.2,5,4,-1,11.76,94.28,106.04
"CGY",2016-02-05,1,60,57,29.26,27.75,66.08,57,29.26,0.88,2.03,-1.16,30.1,0.88,2.03,1.96,2.2,-0.23,47.18,1.96,2.2,1,2,1,3.34,87.32,90.67
"CGY",2016-02-06,1,60,47.78,63.05,-15.27,43.11,47.78,63.05,2.42,1.12,1.3,68.38,2.42,1.12,2.05,1.99,0.06,50.79,2.05,1.99,2,3,1,8.63,96.4,105.02
"CGY",2016-02-09,1,60,38.91,56.74,-17.83,40.68,38.91,56.74,4.93,2.13,2.8,69.86,4.93,2.13,1.41,2.24,-0.82,38.69,1.41,2.24,3,4,1,22.16,92.94,115.09
"CGY",2016-02-11,1,65,34.81,62.61,-27.79,35.73,32.13,57.79,3.93,2.91,1.02,57.48,3.63,2.68,1.69,3.21,-1.52,34.47,1.56,2.96,9,5,-4,20.62,90.12,110.74
"CGY",2016-02-12,1,60,34.2,68.45,-34.25,33.32,34.2,68.45,0.92,1.61,-0.69,36.38,0.92,1.61,1.1,2.96,-1.86,27.09,1.1,2.96,10,9,-1,4.66,94.98,99.63
"CGY",2016-02-15,1,60,43.92,45.9,-1.99,48.89,43.92,45.9,2.66,4.02,-1.35,39.88,2.66,4.02,2.22,2.81,-0.58,44.2,2.22,2.81,4,6,2,8.81,82.55,91.36
"CGY",2016-02-17,1,60,52.17,34.7,17.47,60.06,52.17,34.7,2.32,4.39,-2.07,34.59,2.32,4.39,1.84,1.76,0.09,51.19,1.84,1.76,3,5,2,8.96,80.88,89.83
"CGY",2016-02-19,1,60,58.17,52.21,5.96,52.7,58.17,52.21,4.71,1.92,2.79,71.06,4.71,1.92,2.79,2.5,0.28,52.66,2.79,2.5,3,3,0,15.97,91.84,107.8
"CGY",2016-02-21,1,60,35.94,69.47,-33.53,34.09,35.94,69.47,1.13,3.77,-2.63,23.14,1.13,3.77,1.68,3.67,-2,31.32,1.68,3.67,6,7,1,6.46,88.84,95.3
"CGY",2016-02-23,1,60,37.04,52.79,-15.75,41.23,37.04,52.79,0.32,1.47,-1.14,18.03,0.32,1.47,1.36,2.7,-1.35,33.41,1.36,2.7,5,3,-2,1.64,95.24,96.88
"CGY",2016-02-25,1,64.7,52.91,43.17,9.74,55.07,49.06,40.03,1.13,1.24,-0.11,47.66,1.05,1.15,2.58,1.6,0.98,61.72,2.39,1.48,5,5,0,4.24,95.42,99.66
"CGY",2016-02-27,1,60,51.75,46.39,5.36,52.73,51.75,46.39,3.47,4.06,-0.59,46.07,3.47,4.06,2.25,2.1,0.14,51.65,2.25,2.1,3,3,0,9.99,83.28,93.26
"CGY",2016-02-29,1,60,52.5,62.68,-10.18,45.58,52.5,62.68,2.17,2.9,-0.74,42.74,2.17,2.9,2.66,2.99,-0.33,47.1,2.66,2.99,4,5,1,9.13,90.33,99.45
"CGY",2016-03-01,1,60,35.95,50.69,-14.75,41.49,35.95,50.69,0.78,1.38,-0.6,36.11,0.78,1.38,1.18,1.62,-0.44,42.17,1.18,1.62,5,4,-1,3.72,93.92,97.64
"CGY",2016-03-03,1,60,46.59,54.87,-8.28,45.92,46.59,54.87,2.5,5.67,-3.17,30.64,2.5,5.67,1.85,2.55,-0.7,42.03,1.85,2.55,8,3,-5,9.8,82.85,92.65
"CGY",2016-03-05,1,60,39.8,55.93,-16.13,41.58,39.8,55.93,3.64,2.29,1.35,61.4,3.64,2.29,1.64,2.53,-0.89,39.31,1.64,2.53,2,3,1,13.19,91.37,104.56
"CGY",2016-03-07,1,60.32,58.07,39.41,18.66,59.57,57.77,39.2,0.38,1.3,-0.92,22.76,0.38,1.3,2.85,1.6,1.25,64.03,2.84,1.59,4,9,5,1.13,94.36,95.49
"CGY",2016-03-09,1,61.2,54.8,45.2,9.6,54.8,53.72,44.31,2.55,1.21,1.34,67.81,2.5,1.19,2.98,2.14,0.84,58.24,2.92,2.09,3,4,1,7.19,93.53,100.72
"CGY",2016-03-11,1,60,41.77,41.42,0.35,50.21,41.77,41.42,2.91,3.73,-0.82,43.83,2.91,3.73,1.96,2.19,-0.23,47.27,1.96,2.19,4,3,-1,11.81,84.88,96.69
"CGY",2016-03-14,1,60,53.17,41.04,12.14,56.44,53.17,41.04,8.47,3.12,5.34,73.05,8.47,3.12,4.14,2.44,1.7,62.94,4.14,2.44,5,4,-1,24.92,88.19,113.11
"CGY",2016-03-16,1,60,40.48,52.88,-12.4,43.36,40.48,52.88,3.27,0.8,2.47,80.38,3.27,0.8,1.38,1.73,-0.35,44.41,1.38,1.73,3,4,1,15.89,96.83,112.72
"CGY",2016-03-18,1,65,72.27,41.75,30.52,63.38,66.71,38.54,6.56,2.41,4.15,73.13,6.06,2.22,3.87,2.25,1.62,63.23,3.57,2.08,3,2,-1,17.08,90.13,107.21
"CGY",2016-03-20,1,60,50.81,38.08,12.74,57.16,50.81,38.08,3.2,1.14,2.06,73.66,3.2,1.14,2.16,1.65,0.51,56.73,2.16,1.65,2,4,2,11.2,94.16,105.36
"CGY",2016-03-21,1,60,37.04,61.56,-24.52,37.57,37.04,61.56,3.56,3.69,-0.13,49.09,3.56,3.69,1.65,2.35,-0.7,41.24,1.65,2.35,7,3,-4,16.89,86.27,103.16
"CGY",2016-03-24,1,60,55.29,34.6,20.69,61.51,55.29,34.6,1.14,3.97,-2.84,22.23,1.14,3.97,2.75,2.32,0.43,54.23,2.75,2.32,5,5,0,4.48,84.13,88.61
"CGY",2016-03-26,1,60,48.82,48.48,0.34,50.18,48.82,48.48,0.85,2.09,-1.25,28.77,0.85,2.09,2.46,2.66,-0.2,48.07,2.46,2.66,4,4,0,3.18,92.18,95.37
"CGY",2016-03-28,1,60,45.51,39.93,5.58,53.26,45.51,39.93,2.94,0.71,2.22,80.48,2.94,0.71,2.36,1.77,0.58,57.06,2.36,1.77,7,4,-3,15.76,96.31,112.08
"CGY",2016-03-30,1,60,51.7,55.49,-3.79,48.23,51.7,55.49,2.35,7.71,-5.36,23.33,2.35,7.71,1.81,3.74,-1.93,32.59,1.81,3.74,6,5,-1,11.33,70.55,81.88
"CGY",2016-03-31,1,60,39.43,60.06,-20.63,39.63,39.43,60.06,0,2.03,-2.03,0,0,2.03,1.6,2.8,-1.2,36.39,1.6,2.8,3,2,-1,0,92.91,92.91
"CGY",2016-04-02,1,60,63.63,47.12,16.51,57.45,63.63,47.12,6.1,0,6.1,100,6.1,0,4.8,3.07,1.73,61,4.8,3.07,3,7,4,15.37,100,115.37
"CGY",2016-04-05,1,60.67,41.04,51.74,-10.7,44.24,40.59,51.17,3.4,4,-0.6,45.93,3.36,3.96,1.95,2.32,-0.36,45.75,1.93,2.29,3,4,1,16.07,81.67,97.74
"CGY",2016-04-07,1,60,60.42,38.08,22.33,61.34,60.42,38.08,7.59,1.98,5.61,79.27,7.59,1.98,3.48,1.77,1.71,66.29,3.48,1.77,6,5,-1,17.26,91.48,108.74
"CGY",2016-04-09,1,60,40.25,46.55,-6.31,46.37,40.25,46.55,2.09,1.19,0.9,63.68,2.09,1.19,0.99,1.81,-0.82,35.41,0.99,1.81,7,4,-3,8.3,95.13,103.43
"CHI",2015-10-07,1,60,52.31,36.18,16.14,59.12,52.31,36.18,1.89,2.37,-0.48,44.39,1.89,2.37,1.93,2.45,-0.52,44.07,1.93,2.45,1,2,1,6.72,90.15,96.87
"CHI",2015-10-09,1,61.82,53.85,61.9,-8.05,46.52,52.27,60.08,3.44,1.68,1.76,67.16,3.34,1.64,3.14,2.92,0.22,51.8,3.05,2.84,2,3,1,10.37,94.55,104.92
"CHI",2015-10-10,1,60,44.08,58.27,-14.19,43.07,44.08,58.27,2.78,2.31,0.47,54.58,2.78,2.31,2.09,3.07,-0.98,40.51,2.09,3.07,2,8,6,10.53,92.91,103.43
"CHI",2015-10-14,1,60,53.78,50.15,3.63,51.75,53.78,50.15,0,2.13,-2.13,0,0,2.13,3.4,3.83,-0.42,47.09,3.4,3.83,6,5,-1,0,92.03,92.03
"CHI",2015-10-15,1,60,44.61,48.34,-3.72,48,44.61,48.34,1.06,2.93,-1.87,26.62,1.06,2.93,1.98,1.56,0.42,55.98,1.98,1.56,2,1,-1,4.73,86.52,91.25
"CHI",2015-10-17,1,60,53.97,30.17,23.8,64.14,53.97,30.17,1.74,1.01,0.73,63.31,1.74,1.01,1.45,0.93,0.52,60.96,1.45,0.93,5,8,3,6.13,94.3,100.43
"CHI",2015-10-22,1,60,43.1,21.2,21.89,67.02,43.1,21.2,2.02,1.27,0.75,61.46,2.02,1.27,1.67,0.87,0.8,65.76,1.67,0.87,4,8,4,8.6,90.65,99.25
"CHI",2015-10-24,1,60.28,59.45,41.23,18.22,59.05,59.17,41.03,0.56,0,0.56,100,0.56,0,2.13,1.35,0.78,61.23,2.12,1.34,4,3,-1,1.82,100,101.82
"CHI",2015-10-26,1,60.85,44.96,46.06,-1.09,49.4,44.33,45.41,0.52,0,0.52,100,0.51,0,1.77,1.73,0.04,50.55,1.74,1.71,6,7,1,2.35,100,102.35
"CHI",2015-10-29,1,60,51.52,49.1,2.42,51.2,51.52,49.1,0.35,2.16,-1.82,13.86,0.35,2.16,2.9,3.08,-0.18,48.46,2.9,3.08,3,3,0,1,92.3,93.3
"CHI",2015-10-30,1,60,48.72,59,-10.28,45.23,48.72,59,4.7,4.77,-0.07,49.63,4.7,4.77,3.19,3.48,-0.29,47.86,3.19,3.48,2,1,-1,17.18,82.05,99.23
"CHI",2015-11-02,1,60,51.31,47.44,3.87,51.96,51.31,47.44,5.29,1.65,3.64,76.23,5.29,1.65,2.39,2.02,0.36,54.13,2.39,2.02,3,2,-1,20.01,93.63,113.64
"CHI",2015-11-04,1,63.9,63.11,41.13,21.98,60.54,59.25,38.62,4.84,4.65,0.19,50.99,4.54,4.36,3.34,2.44,0.91,57.83,3.14,2.29,2,6,4,11.88,81.12,93
"CHI",2015-11-06,1,60,38.06,40.67,-2.61,48.34,38.06,40.67,1.44,3.61,-2.17,28.47,1.44,3.61,1.43,2.7,-1.27,34.62,1.43,2.7,3,4,1,6.32,86.11,92.43
"CHI",2015-11-08,1,60,52.6,44.57,8.03,54.13,52.6,44.57,3.44,0.83,2.6,80.48,3.44,0.83,1.28,2.21,-0.93,36.67,1.28,2.21,2,5,3,13.7,97.09,110.79
"CHI",2015-11-12,1,60,53.16,29.38,23.78,64.41,53.16,29.38,0.86,2.48,-1.61,25.8,0.86,2.48,1.68,1.83,-0.15,47.91,1.68,1.83,3,5,2,3.29,87.31,90.6
"CHI",2015-11-14,1,60,40.28,39.03,1.25,50.79,40.28,39.03,2.51,1.21,1.3,67.53,2.51,1.21,2.49,2.38,0.1,51.07,2.49,2.38,8,7,-1,9.56,95.26,104.82
"CHI",2015-11-15,1,60,66.3,42.95,23.35,60.69,66.3,42.95,3.31,0.99,2.32,77.01,3.31,0.99,3.05,1.87,1.19,62.04,3.05,1.87,2,1,-1,8.1,95.5,103.61
"CHI",2015-11-18,1,61.13,39.27,50.81,-11.54,43.6,38.54,49.86,2.3,2.85,-0.55,44.66,2.26,2.8,1.64,2.37,-0.73,40.85,1.61,2.33,3,2,-1,8.89,90.55,99.45
"CHI",2015-11-20,1,61.63,44.59,55.03,-10.44,44.76,43.4,53.57,0.33,1.32,-0.99,20,0.32,1.29,1.33,2.59,-1.26,33.97,1.3,2.52,2,3,1,1.72,96.17,97.89
