"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"ANA",2017-10-05,1,60,52.78,58.34,-5.56,47.5,52.78,58.34,5.11,2.58,2.53,66.45,5.11,2.58,2.99,3.01,-0.02,49.86,2.99,3.01,5,4,-1,15.99,92.21,108.2
"ANA",2017-10-07,1,60.73,47.1,45.31,1.78,50.97,46.53,44.76,3.33,2.07,1.26,61.64,3.29,2.05,2.06,1.65,0.42,55.61,2.04,1.63,6,3,-3,13.83,92.78,106.62
"ANA",2017-10-09,1,60,61.57,57.43,4.14,51.74,61.57,57.43,0,0.96,-0.96,0,0,0.96,2.92,3.06,-0.15,48.79,2.92,3.06,5,6,1,0,96.38,96.38
"ANA",2017-10-11,1,60,48.95,55.55,-6.6,46.84,48.95,55.55,2.6,1.82,0.78,58.84,2.6,1.82,2.07,2.98,-0.91,41.04,2.07,2.98,5,4,-1,10.54,93.99,104.52
"ANA",2017-10-13,1,60,33.35,67.89,-34.54,32.94,33.35,67.89,2.38,1.11,1.27,68.22,2.38,1.11,1.07,1.94,-0.87,35.46,1.07,1.94,8,2,-6,13.37,96.55,109.92
"ANA",2017-10-15,1,60,51.25,53.06,-1.82,49.13,51.25,53.06,2.68,2.47,0.21,52.07,2.68,2.47,2.04,2.02,0.02,50.25,2.04,2.02,3,4,1,10.51,91.84,102.35
"ANA",2017-10-20,1,60,69.61,63.33,6.28,52.36,69.61,63.33,4.91,1.45,3.45,77.13,4.91,1.45,3.71,3.78,-0.07,49.53,3.71,3.78,9,7,-2,10.31,96.52,106.84
"ANA",2017-10-24,1,60,53.75,46.42,7.33,53.66,53.75,46.42,5.24,2.09,3.15,71.47,5.24,2.09,1.71,2.63,-0.91,39.47,1.71,2.63,9,7,-2,21.32,92.85,114.17
"ANA",2017-10-26,1,60,45.25,35,10.25,56.39,45.25,35,2.32,8.89,-6.57,20.69,2.32,8.89,2.49,3.21,-0.72,43.68,2.49,3.21,4,4,0,9.13,61.46,70.58
"ANA",2017-10-28,1,60,45.46,44.01,1.45,50.81,45.46,44.01,2.34,1.1,1.24,68.1,2.34,1.1,1.24,1.46,-0.23,45.78,1.24,1.46,4,2,-2,10.52,95.66,106.18
"ANA",2017-10-29,1,65,46.87,69.17,-22.3,40.39,43.26,63.85,3.21,2.5,0.71,56.22,2.97,2.31,2.05,3.93,-1.88,34.25,1.89,3.63,3,0,-3,12.86,91.85,104.71
"ANA",2017-11-01,1,60,44.55,46.46,-1.91,48.95,44.55,46.46,1.09,3.34,-2.25,24.59,1.09,3.34,1.38,2.61,-1.23,34.53,1.38,2.61,2,4,2,4.58,87.24,91.82
"ANA",2017-11-03,1,60,70.83,61.34,9.49,53.59,70.83,61.34,2.05,3.49,-1.44,36.99,2.05,3.49,3.63,2.36,1.27,60.57,3.63,2.36,4,4,0,5.09,87.55,92.64
"ANA",2017-11-04,1,65,58.99,65.02,-6.02,47.57,54.46,60.02,0.98,1.07,-0.09,47.74,0.9,0.99,1.71,3.82,-2.11,30.94,1.58,3.53,3,1,-2,3.22,97.31,100.52
"ANA",2017-11-07,1,63.85,60.54,64.16,-3.61,48.55,56.89,60.29,3.08,2.47,0.61,55.51,2.89,2.32,3.06,2.95,0.11,50.88,2.88,2.78,9,8,-1,8.88,94.05,102.93
"ANA",2017-11-09,1,60,81.08,30.37,50.71,72.75,81.08,30.37,2.28,0.83,1.45,73.25,2.28,0.83,3.45,1.17,2.28,74.69,3.45,1.17,6,8,2,5.94,94.96,100.9
"ANA",2017-11-12,1,60,52.15,62.98,-10.83,45.29,52.15,62.98,0.83,1.4,-0.57,37.31,0.83,1.4,2.05,3.58,-1.53,36.43,2.05,3.58,2,1,-1,3.46,95.62,99.08
"ANA",2017-11-15,1,60,53.78,54.45,-0.68,49.69,53.78,54.45,3.83,1.61,2.22,70.44,3.83,1.61,3.36,2.99,0.37,52.94,3.36,2.99,2,0,-2,13.29,95.35,108.65
"ANA",2017-11-19,1,60,63.45,67.2,-3.75,48.57,63.45,67.2,1.91,0.84,1.06,69.36,1.91,0.84,3.08,3.33,-0.25,48.04,3.08,3.33,8,6,-2,6.01,97.9,103.91
"ANA",2017-11-20,1,65,37.27,64.37,-27.11,36.66,34.4,59.42,1.61,1.46,0.15,52.52,1.49,1.35,2.49,2.8,-0.31,47.08,2.3,2.58,3,2,-1,6.69,95.77,102.46
"ANA",2017-11-22,1,60,35.1,55.68,-20.59,38.66,35.1,55.68,1.43,3.05,-1.62,31.93,1.43,3.05,1.86,3.05,-1.19,37.85,1.86,3.05,4,5,1,8.04,91.77,99.82
"ANA",2017-11-24,1,60,66.34,52.81,13.52,55.67,66.34,52.81,0.85,2.21,-1.36,27.86,0.85,2.21,3.21,2.72,0.49,54.11,3.21,2.72,4,3,-1,2.69,93.12,95.81
"ANA",2017-11-25,1,65,41.52,60.72,-19.2,40.61,38.32,56.05,1.04,0.47,0.57,68.8,0.96,0.43,2.17,1.92,0.25,53.04,2,1.77,7,5,-2,4.22,98.52,102.75
"ANA",2017-11-27,1,60,36.66,62.6,-25.94,36.93,36.66,62.6,2.38,5.47,-3.09,30.33,2.38,5.47,1.56,4.05,-2.49,27.81,1.56,4.05,5,4,-1,10.69,83.44,94.13
"ARI",2017-10-05,1,60,58.34,52.78,5.56,52.5,58.34,52.78,2.58,5.11,-2.53,33.55,2.58,5.11,3.01,2.99,0.02,50.14,3.01,2.99,4,5,1,7.79,84.01,91.8
"ARI",2017-10-07,1,62.67,50.9,62.34,-11.44,44.95,48.73,59.69,0.88,0.39,0.49,69.03,0.84,0.38,2.43,2.54,-0.11,48.87,2.32,2.43,4,3,-1,3.84,98.87,102.71
"ARI",2017-10-10,1,60,45.18,48.65,-3.47,48.15,45.18,48.65,1.6,4.34,-2.74,26.91,1.6,4.34,2.07,1.53,0.55,57.58,2.07,1.53,3,3,0,6.01,83.81,89.82
"ARI",2017-10-12,1,60,49.67,57.56,-7.89,46.32,49.67,57.56,1.41,3.82,-2.42,26.9,1.41,3.82,2.04,1.78,0.27,53.51,2.04,1.78,4,7,3,5.07,89.36,94.43
"ARI",2017-10-14,1,60,56.48,53.81,2.67,51.21,56.48,53.81,1.04,4.84,-3.8,17.66,1.04,4.84,2,2.46,-0.47,44.78,2,2.46,3,3,0,3.82,82.74,86.56
"ARI",2017-10-17,1,60,39.84,54.4,-14.56,42.27,39.84,54.4,0.91,2.05,-1.14,30.71,0.91,2.05,2.07,3.35,-1.28,38.16,2.07,3.35,2,3,1,4.21,93.84,98.06
"ARI",2017-10-19,1,60,44.27,50.86,-6.59,46.54,44.27,50.86,3.1,4.14,-1.04,42.83,3.1,4.14,2.4,2.88,-0.48,45.44,2.4,2.88,2,4,2,12.12,85.93,98.05
"ARI",2017-10-21,1,60,54.59,55.1,-0.51,49.77,54.59,55.1,1.95,2.16,-0.21,47.4,1.95,2.16,2.46,2.57,-0.12,48.84,2.46,2.57,5,6,1,7.53,91.45,98.98
"ARI",2017-10-24,1,60,50.32,42.85,7.47,54.01,50.32,42.85,2.09,4.15,-2.06,33.5,2.09,4.15,2,1.73,0.27,53.67,2,1.73,3,3,0,7.77,80.55,88.32
"ARI",2017-10-26,1,60,36.69,57,-20.32,39.16,36.69,57,1.12,4.6,-3.47,19.62,1.12,4.6,1.53,4.35,-2.81,26.07,1.53,4.35,4,5,1,5.31,85.4,90.72
"ARI",2017-10-28,1,60,49.14,45.4,3.74,51.98,49.14,45.4,2.44,4.63,-2.19,34.54,2.44,4.63,1.62,2.74,-1.13,37.08,1.62,2.74,3,5,2,8.32,83.5,91.82
"ARI",2017-10-30,1,64.75,47.41,54.16,-6.76,46.67,43.93,50.19,2.69,1.47,1.22,64.71,2.5,1.36,2.12,2.24,-0.12,48.67,1.97,2.08,3,5,2,9.79,94.2,103.99
"ARI",2017-10-31,1,60,45.74,65.51,-19.77,41.11,45.74,65.51,3,4.26,-1.26,41.31,3,4.26,1.58,3.56,-1.97,30.81,1.58,3.56,1,2,1,10.13,89.89,100.02
"ARI",2017-11-02,1,60,60.48,50.26,10.22,54.61,60.48,50.26,3.29,5.8,-2.51,36.16,3.29,5.8,3.12,3.25,-0.12,49.05,3.12,3.25,2,2,0,12.75,80.84,93.59
"ARI",2017-11-04,1,65,44.16,62.21,-18.06,41.51,40.76,57.43,0.65,0.78,-0.13,45.53,0.6,0.72,1.41,2.24,-0.83,38.63,1.3,2.07,4,2,-2,2.75,97.67,100.41
"ARI",2017-11-06,1,64.23,45.73,73.9,-28.17,38.22,42.71,69.03,1.76,1.82,-0.06,49.14,1.64,1.7,1.39,2.7,-1.31,33.96,1.3,2.52,7,4,-3,6.76,94.97,101.73
"ARI",2017-11-07,1,60,43.29,43.51,-0.22,49.87,43.29,43.51,1.02,2.44,-1.42,29.48,1.02,2.44,1.29,2.67,-1.39,32.51,1.29,2.67,6,1,-5,4.81,91.89,96.7
"ARI",2017-11-09,1,65,46.06,60.18,-14.11,43.36,42.52,55.55,1.33,1.91,-0.58,41.13,1.23,1.76,1.8,2.27,-0.48,44.15,1.66,2.1,3,3,0,5.24,94.63,99.87
"ARI",2017-11-11,1,60,53.61,37.66,15.95,58.74,53.61,37.66,0.64,2.47,-1.82,20.65,0.64,2.47,1.45,1.63,-0.18,47.13,1.45,1.63,2,4,2,2.75,87.64,90.39
"ARI",2017-11-14,1,60,44.81,46.5,-1.69,49.08,44.81,46.5,0.79,3.65,-2.86,17.78,0.79,3.65,2.14,2.4,-0.26,47.15,2.14,2.4,4,6,2,2.87,88.34,91.21
"ARI",2017-11-16,1,60,47.97,59.76,-11.79,44.53,47.97,59.76,3.28,4.1,-0.82,44.45,3.28,4.1,2.66,2.16,0.5,55.22,2.66,2.16,8,9,1,12.26,87.41,99.68
"ARI",2017-11-18,1,61.38,41.35,54.29,-12.95,43.23,40.42,53.07,1.53,2,-0.47,43.41,1.5,1.95,1.85,2.11,-0.26,46.74,1.81,2.06,5,3,-2,6.55,93.24,99.79
"ARI",2017-11-20,1,60,39.19,54.12,-14.93,42,39.19,54.12,1.15,0.5,0.66,69.93,1.15,0.5,1.66,2.48,-0.82,40.12,1.66,2.48,1,4,3,4.55,97.99,102.55
"ARI",2017-11-22,1,60,44.53,48.36,-3.83,47.94,44.53,48.36,1.08,1.94,-0.86,35.75,1.08,1.94,1.72,2.2,-0.49,43.81,1.72,2.2,1,3,2,4.48,93.35,97.83
"ARI",2017-11-24,1,62.72,53.61,52.35,1.26,50.6,51.29,50.08,1.6,1.24,0.36,56.36,1.53,1.19,2.38,1.76,0.62,57.46,2.27,1.68,1,4,3,5.61,93.94,99.55
"ARI",2017-11-25,1,57.97,59.03,45.78,13.25,56.32,61.1,47.39,0.59,3.32,-2.73,15.11,0.61,3.44,1.7,1.11,0.59,60.42,1.76,1.15,5,5,0,2.02,87.56,89.58
"ARI",2017-11-28,1,64.33,59.52,56.51,3.02,51.3,55.51,52.7,1.16,2.44,-1.27,32.29,1.08,2.27,3.25,2.58,0.67,55.74,3.03,2.4,4,3,-1,4.5,88.76,93.26
"BOS",2017-10-05,1,60,56.06,33.05,23.01,62.91,56.06,33.05,2.3,1.31,0.99,63.72,2.3,1.31,2.43,2,0.43,54.84,2.43,2,8,6,-2,6.85,94.05,100.9
"BOS",2017-10-09,1,60,46.26,48.99,-2.73,48.57,46.26,48.99,0,4.43,-4.43,0,0,4.43,2.57,2.56,0.01,50.13,2.57,2.56,1,4,3,0,82.05,82.05
"BOS",2017-10-11,1,60,41.98,54.84,-12.86,43.36,41.98,54.84,2.41,3.97,-1.55,37.82,2.41,3.97,1.78,2.66,-0.87,40.16,1.78,2.66,7,6,-1,12.54,88.72,101.26
"BOS",2017-10-14,1,60,53.81,56.48,-2.67,48.79,53.81,56.48,4.84,1.04,3.8,82.34,4.84,1.04,2.46,2,0.47,55.22,2.46,2,3,3,0,17.26,96.18,113.44
"BOS",2017-10-15,1,60,38,48.11,-10.12,44.13,38,48.11,0.43,1.96,-1.53,17.86,0.43,1.96,0.88,1.73,-0.85,33.8,0.88,1.73,5,3,-2,2.27,92.29,94.57
"BOS",2017-10-19,1,60,58.53,38.85,19.68,60.1,58.53,38.85,3.74,2.26,1.48,62.37,3.74,2.26,3.56,1.82,1.74,66.18,3.56,1.82,8,9,1,11.55,88.91,100.46
"BOS",2017-10-21,1,62.98,53.85,62.42,-8.58,46.31,51.3,59.47,3.32,4.27,-0.95,43.78,3.17,4.07,1.93,3.06,-1.13,38.7,1.84,2.92,2,3,1,10.97,88.59,99.56
"BOS",2017-10-26,1,60,51.44,46.9,4.54,52.31,51.44,46.9,3.4,0.32,3.08,91.33,3.4,0.32,2.69,2.57,0.11,51.09,2.69,2.57,6,2,-4,10.66,98.76,109.42
"BOS",2017-10-28,1,64.98,48.93,59.47,-10.53,45.14,45.18,54.91,0.88,1.57,-0.69,35.9,0.81,1.45,2.18,3.22,-1.04,40.34,2.01,2.97,3,3,0,3.37,95.19,98.56
"BOS",2017-10-30,1,65,52.86,51.31,1.55,50.74,48.79,47.36,1.58,2.58,-1.01,37.91,1.46,2.39,3.11,2.2,0.9,58.52,2.87,2.03,10,6,-4,6.44,91.03,97.48
"BOS",2017-11-02,1,60,55.76,41.77,13.98,57.17,55.76,41.77,1.91,0.99,0.92,65.83,1.91,0.99,3.12,1.86,1.26,62.69,3.12,1.86,3,1,-2,7.71,95.66,103.37
"BOS",2017-11-04,1,60,44.08,46.29,-2.21,48.78,44.08,46.29,1.35,2.68,-1.33,33.54,1.35,2.68,1.85,2.44,-0.6,43.05,1.85,2.44,2,4,2,5.06,91.14,96.2
"BOS",2017-11-06,1,60,54.39,38.25,16.14,58.71,54.39,38.25,4.05,4.37,-0.33,48.07,4.05,4.37,2.48,2.6,-0.12,48.8,2.48,2.6,3,5,2,13.31,82.18,95.49
"BOS",2017-11-08,1,60,51.39,55.95,-4.56,47.88,51.39,55.95,1.94,3.48,-1.54,35.82,1.94,3.48,2.33,3.04,-0.71,43.41,2.33,3.04,1,4,3,7.59,89.8,97.38
"BOS",2017-11-10,1,61.12,58.47,56.08,2.39,51.04,57.4,55.06,1.41,1.33,0.08,51.54,1.39,1.3,3.11,3.15,-0.04,49.67,3.05,3.09,6,4,-2,3.81,95.05,98.86
"BOS",2017-11-11,1,60,46.41,47.35,-0.95,49.5,46.41,47.35,0.87,2.47,-1.6,25.96,0.87,2.47,2.37,1.55,0.83,60.53,2.37,1.55,5,6,1,2.75,90.9,93.65
"BOS",2017-11-15,1,60,54.45,53.78,0.68,50.31,54.45,53.78,1.61,3.83,-2.22,29.56,1.61,3.83,2.99,3.36,-0.37,47.06,2.99,3.36,0,2,2,4.65,86.71,91.35
"BOS",2017-11-16,1,60,52.55,45.66,6.9,53.51,52.55,45.66,1.63,0.36,1.27,81.93,1.63,0.36,1.99,1.83,0.16,52.14,1.99,1.83,6,5,-1,5.05,98.44,103.49
"BOS",2017-11-18,1,60,42.65,61.85,-19.2,40.81,42.65,61.85,2.95,0.88,2.08,77.13,2.95,0.88,2.22,2.81,-0.6,44.06,2.22,2.81,5,3,-2,15.33,96.97,112.3
"BOS",2017-11-22,1,65,48.26,62.35,-14.08,43.63,44.55,57.55,1.93,1.18,0.75,62.06,1.78,1.09,1.55,4.16,-2.61,27.17,1.43,3.84,4,5,1,7.17,97.06,104.23
"BOS",2017-11-24,1,60,49.06,44.04,5.03,52.7,49.06,44.04,3.58,2.22,1.36,61.75,3.58,2.22,1.93,2.24,-0.31,46.32,1.93,2.24,1,2,1,11.71,88.21,99.93
"BOS",2017-11-26,1,60,37.71,41.83,-4.12,47.41,37.71,41.83,1.42,2.95,-1.53,32.53,1.42,2.95,1.61,1.81,-0.2,47.06,1.61,1.81,2,2,0,6.43,90.51,96.94
"BUF",2017-10-05,1,65,54.35,52.86,1.48,50.69,50.17,48.8,1.57,2.68,-1.1,37.02,1.45,2.47,2.67,1.98,0.69,57.39,2.47,1.83,4,5,1,4.11,92.58,96.68
"BUF",2017-10-07,1,60,52.02,64.96,-12.94,44.47,52.02,64.96,5.11,8.88,-3.78,36.5,5.11,8.88,4.92,5.28,-0.37,48.21,4.92,5.28,4,5,1,17.1,77.97,95.07
"BUF",2017-10-09,1,60,36.69,50.37,-13.68,42.14,36.69,50.37,1.33,7.23,-5.9,15.53,1.33,7.23,1.4,3.14,-1.73,30.91,1.4,3.14,5,5,0,7.02,77.27,84.29
"BUF",2017-10-12,1,60,42.2,57.9,-15.7,42.16,42.2,57.9,2.08,2.41,-0.33,46.29,2.08,2.41,1.32,2.74,-1.42,32.47,1.32,2.74,3,3,0,8.67,90.16,98.83
"BUF",2017-10-14,1,60,37.8,55.24,-17.44,40.63,37.8,55.24,1.71,1.32,0.39,56.45,1.71,1.32,1.95,2.5,-0.55,43.84,1.95,2.5,3,3,0,8.88,95.35,104.23
"BUF",2017-10-15,1,60,53.06,51.25,1.82,50.87,53.06,51.25,2.47,2.68,-0.21,47.93,2.47,2.68,2.02,2.04,-0.02,49.75,2.02,2.04,4,3,-1,8.16,89.49,97.65
"BUF",2017-10-17,1,60,51.19,39.47,11.73,56.47,51.19,39.47,1.19,3.15,-1.96,27.41,1.19,3.15,2.14,1.44,0.71,59.86,2.14,1.44,5,5,0,4.63,85.5,90.13
"BUF",2017-10-20,1,60,39.85,52.5,-12.65,43.15,39.85,52.5,2.03,4.48,-2.46,31.13,2.03,4.48,2.42,3.03,-0.61,44.4,2.42,3.03,4,3,-1,8.07,89.13,97.21
"BUF",2017-10-21,1,62.98,62.42,53.85,8.58,53.69,59.47,51.3,4.27,3.32,0.95,56.22,4.07,3.17,3.06,1.93,1.13,61.3,2.92,1.84,3,2,-1,11.41,89.03,100.44
"BUF",2017-10-24,1,60,39.69,42.98,-3.29,48.01,39.69,42.98,0.85,0,0.85,100,0.85,0,1.77,2.43,-0.66,42.18,1.77,2.43,3,5,2,3.1,100,103.1
"BUF",2017-10-25,1,60,42.45,52.61,-10.16,44.66,42.45,52.61,1.01,4.16,-3.15,19.59,1.01,4.16,1.79,2.24,-0.45,44.39,1.79,2.24,2,1,-1,3.63,87.64,91.27
"BUF",2017-10-28,1,60,45.96,40.34,5.61,53.25,45.96,40.34,1.35,2.95,-1.6,31.41,1.35,2.95,1.52,2.12,-0.6,41.82,1.52,2.12,3,5,2,4.65,88.98,93.63
"BUF",2017-11-02,1,60,50.26,60.48,-10.22,45.39,50.26,60.48,5.8,3.29,2.51,63.84,5.8,3.29,3.25,3.12,0.12,50.95,3.25,3.12,2,2,0,19.16,87.25,106.41
"BUF",2017-11-04,1,60,38.06,57.9,-19.84,39.66,38.06,57.9,0.79,3.93,-3.14,16.75,0.79,3.93,1.79,2.14,-0.35,45.5,1.79,2.14,2,5,3,4.11,83.86,87.96
"BUF",2017-11-07,1,60,41.37,36.66,4.71,53.02,41.37,36.66,1.85,0.79,1.05,69.96,1.85,0.79,1.74,0.87,0.87,66.7,1.74,0.87,2,5,3,6.7,96.61,103.3
"BUF",2017-11-10,1,60,41.13,49.24,-8.11,45.51,41.13,49.24,0.37,2.67,-2.31,12.03,0.37,2.67,1.02,1.99,-0.97,33.88,1.02,1.99,6,6,0,1.53,90.36,91.89
"BUF",2017-11-11,1,63.13,40.38,53.17,-12.79,43.17,38.38,50.53,0.34,0.95,-0.62,26.04,0.32,0.91,2.65,1.52,1.13,63.58,2.51,1.44,2,4,2,1.17,96.8,97.97
"BUF",2017-11-14,1,60.27,41.31,66.3,-24.99,38.39,41.12,66.01,2.85,3.51,-0.66,44.85,2.84,3.49,2.8,3.16,-0.36,46.96,2.78,3.14,7,5,-2,9.44,91.14,100.58
"BUF",2017-11-17,1,60,39.44,44.74,-5.29,46.86,39.44,44.74,0.8,2.63,-1.83,23.33,0.8,2.63,2.59,2.71,-0.12,48.87,2.59,2.71,5,2,-3,3.7,90.23,93.93
"BUF",2017-11-18,1,60,45.69,48.88,-3.19,48.31,45.69,48.88,0.87,2.11,-1.25,29.06,0.87,2.11,1.59,2.05,-0.46,43.71,1.59,2.05,4,2,-2,3.64,92.19,95.83
"BUF",2017-11-20,1,60,44.68,45.99,-1.3,49.28,44.68,45.99,2.03,2.74,-0.72,42.5,2.03,2.74,1.22,1.67,-0.45,42.24,1.22,1.67,2,3,1,7.98,90.13,98.11
"BUF",2017-11-22,1,60,53.28,40.32,12.96,56.92,53.28,40.32,3.61,3.72,-0.11,49.25,3.61,3.72,1.81,1.45,0.36,55.57,1.81,1.45,3,3,0,12.14,87.81,99.94
"BUF",2017-11-24,1,60,53.74,47.18,6.56,53.25,53.74,47.18,1.83,1.07,0.76,63.16,1.83,1.07,2.15,1.55,0.6,58.13,2.15,1.55,3,3,0,5.54,95.44,100.98
"BUF",2017-11-25,1,60,54.61,54.25,0.36,50.17,54.61,54.25,0,3.82,-3.82,0,0,3.82,2.06,2.7,-0.64,43.3,2.06,2.7,2,2,0,0,84.73,84.73
"BUF",2017-11-28,1,60,38.43,48.21,-9.79,44.35,38.43,48.21,0,1.13,-1.13,0,0,1.13,1.12,1.37,-0.26,44.8,1.12,1.37,3,3,0,0,94.99,94.99
"CAR",2017-10-07,1,65,62.43,42.42,20.01,59.54,57.63,39.16,3.42,2.43,1,58.54,3.16,2.24,3.08,2.5,0.58,55.18,2.84,2.31,3,5,2,10.37,88.76,99.13
"CAR",2017-10-10,1,64.52,55.29,45.19,10.1,55.03,51.42,42.03,0.47,1.15,-0.68,29.1,0.44,1.07,2.06,1.83,0.24,53.03,1.92,1.7,3,3,0,1.52,95.42,96.94
"CAR",2017-10-14,1,60,50.06,44.89,5.17,52.72,50.06,44.89,0.33,1.73,-1.39,16.19,0.33,1.73,1.97,1.83,0.15,51.94,1.97,1.83,2,4,2,1.27,91.57,92.83
"CAR",2017-10-17,1,60,44.4,64.2,-19.8,40.88,44.4,64.2,5.16,1.54,3.62,77.01,5.16,1.54,1.75,3.55,-1.8,33.03,1.75,3.55,7,5,-2,22.66,96.47,119.13
"CAR",2017-10-19,1,60,56.04,39.55,16.49,58.62,56.04,39.55,1.25,1.04,0.21,54.52,1.25,1.04,1.72,1.8,-0.08,48.8,1.72,1.8,1,6,5,4.45,95.82,100.27
"CAR",2017-10-21,1,60,58.13,40.45,17.68,58.97,58.13,40.45,2.71,3.89,-1.17,41.11,2.71,3.89,3.83,1.8,2.03,68.05,3.83,1.8,2,3,1,8.01,84.06,92.07
"CAR",2017-10-24,1,60,56.05,41.57,14.48,57.42,56.05,41.57,0.84,2.67,-1.82,24.06,0.84,2.67,2.8,2.53,0.27,52.5,2.8,2.53,2,5,3,3.26,90.07,93.33
"CAR",2017-10-26,1,60,60.77,53.87,6.9,53.01,60.77,53.87,5,2.87,2.12,63.49,5,2.87,3.4,3.9,-0.5,46.56,3.4,3.9,3,2,-1,14.86,90.68,105.54
"CAR",2017-10-27,1,60,57.39,57.78,-0.39,49.83,57.39,57.78,0.84,1.68,-0.84,33.36,0.84,1.68,1.36,1.9,-0.54,41.78,1.36,1.9,0,1,1,3.43,94.15,97.58
"CAR",2017-10-29,1,65,69.17,46.87,22.3,59.61,63.85,43.26,2.5,3.21,-0.71,43.78,2.31,2.97,3.93,2.05,1.88,65.75,3.63,1.89,0,3,3,8.15,87.14,95.29
"CAR",2017-11-02,1,60,70.28,40.2,30.09,63.62,70.28,40.2,2.68,3.63,-0.95,42.48,2.68,3.63,3.33,1.7,1.63,66.17,3.33,1.7,2,2,0,5.31,85.61,90.92
"CAR",2017-11-04,1,65,62.21,44.16,18.06,58.49,57.43,40.76,0.78,0.65,0.13,54.47,0.72,0.6,2.24,1.41,0.83,61.37,2.07,1.3,2,4,2,2.33,97.25,99.59
"CAR",2017-11-07,1,60,69.2,57.46,11.75,54.64,69.2,57.46,1.9,0.32,1.58,85.43,1.9,0.32,3.1,2.9,0.2,51.65,3.1,2.9,3,6,3,4.75,98.96,103.71
"CAR",2017-11-10,1,60,49.43,47.63,1.81,50.93,49.43,47.63,1.9,0.98,0.93,66.07,1.9,0.98,1.84,3.13,-1.29,37.06,1.84,3.13,2,1,-1,7.08,96.48,103.55
"CAR",2017-11-11,1,61.73,57.09,60.77,-3.68,48.44,55.49,59.07,2.82,2.47,0.35,53.33,2.74,2.4,2.8,3.94,-1.13,41.61,2.73,3.83,5,3,-2,7.63,91.45,99.08
"CAR",2017-11-13,1,60,48.59,44.07,4.52,52.44,48.59,44.07,4.21,0.44,3.77,90.51,4.21,0.44,1.87,1.93,-0.06,49.21,1.87,1.93,3,4,1,18.25,98.03,116.28
"CAR",2017-11-16,1,60,44.07,56.2,-12.13,43.95,44.07,56.2,2.89,6.13,-3.24,32.07,2.89,6.13,1.89,3.34,-1.45,36.18,1.89,3.34,3,3,0,11.11,82.26,93.37
"CAR",2017-11-18,1,60,48.88,45.69,3.19,51.69,48.88,45.69,2.11,0.87,1.25,70.94,2.11,0.87,2.05,1.59,0.46,56.29,2.05,1.59,2,4,2,7.81,96.36,104.17
"CAR",2017-11-19,1,60,49.28,50.86,-1.58,49.21,49.28,50.86,2.67,1.25,1.42,68.07,2.67,1.25,1.98,2.39,-0.4,45.38,1.98,2.39,7,5,-2,9.36,95.29,104.65
"CAR",2017-11-22,1,60,48.5,46.19,2.31,51.22,48.5,46.19,0.37,5.3,-4.93,6.48,0.37,5.3,2.97,2.95,0.02,50.2,2.97,2.95,2,5,3,1.62,79.02,80.64
"CAR",2017-11-24,1,60,64.55,39.79,24.76,61.87,64.55,39.79,3.25,4.17,-0.92,43.81,3.25,4.17,4.86,2.08,2.78,70.05,4.86,2.08,2,2,0,9.38,84.21,93.59
"CAR",2017-11-26,1,65,58.4,64.98,-6.58,47.33,53.91,59.98,2.07,2.21,-0.14,48.41,1.91,2.04,3.17,2.76,0.41,53.48,2.93,2.55,2,4,2,7,92.79,99.79
"CAR",2017-11-28,1,65,45.71,53.16,-7.45,46.23,42.19,49.07,1.83,1.97,-0.14,48.16,1.69,1.82,2.82,2.61,0.21,51.94,2.6,2.41,1,1,0,6.55,94.5,101.05
"CBJ",2017-10-06,1,60,65.29,50.1,15.19,56.58,65.29,50.1,4.06,0,4.06,100,4.06,0,2.98,2.64,0.33,52.97,2.98,2.64,3,4,1,11.73,100,111.73
"CBJ",2017-10-07,1,60,40.48,46.99,-6.51,46.28,40.48,46.99,1.1,3.96,-2.86,21.68,1.1,3.96,1.8,1.96,-0.15,47.95,1.8,1.96,4,4,0,4.28,86.39,90.67
"CBJ",2017-10-10,1,64.52,45.19,55.29,-10.1,44.97,42.03,51.42,1.15,0.47,0.68,70.9,1.07,0.44,1.83,2.06,-0.24,46.97,1.7,1.92,3,3,0,4.58,98.48,103.06
"CBJ",2017-10-13,1,60,68.58,46.43,22.16,59.63,68.58,46.43,2.15,0.9,1.25,70.41,2.15,0.9,4.93,2.87,2.06,63.24,4.93,2.87,5,4,-1,4.51,97.31,101.82
"CBJ",2017-10-14,1,60.78,48.88,35.23,13.65,58.11,48.25,34.77,4.59,2.5,2.08,64.69,4.53,2.47,1.54,1.33,0.22,53.75,1.52,1.31,3,3,0,14.19,86.64,100.83
"CBJ",2017-10-17,1,60,58.39,48.46,9.93,54.65,58.39,48.46,4.49,3.43,1.05,56.65,4.49,3.43,2.9,1.51,1.39,65.71,2.9,1.51,1,3,2,12.79,86.96,99.75
"CBJ",2017-10-19,1,60,50.47,49.6,0.87,50.43,50.47,49.6,0,1.82,-1.82,0,0,1.82,1.96,1.9,0.06,50.76,1.96,1.9,2,3,1,0,91.17,91.17
