"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"MIN",2017-01-05,1,53,43.45,49.59,-6.15,46.7,49.18,56.14,3.7,3.52,0.19,51.28,4.19,3.98,2.71,2.99,-0.28,47.55,3.07,3.39,0,2,2,17.84,87.58,105.43
"MIN",2017-01-07,1,53.67,26.25,47.83,-21.58,35.43,29.35,53.48,1.72,2.29,-0.57,42.89,1.92,2.56,1.23,2.53,-1.3,32.63,1.37,2.83,2,1,-1,9.88,91.36,101.23
"MIN",2017-01-08,1,45.62,41.97,32.39,9.58,56.44,55.2,42.6,0.81,0.79,0.02,50.53,1.07,1.04,1.51,1.75,-0.24,46.3,1.98,2.3,3,2,-1,4.18,95.66,99.84
"MIN",2017-01-12,1,50.9,31.94,34.83,-2.88,47.84,37.66,41.05,4.61,0,4.61,100,5.44,0,1.54,0.91,0.63,62.91,1.82,1.07,2,5,3,24.76,100,124.76
"MIN",2017-01-14,1,46.42,41.75,45.51,-3.77,47.84,53.97,58.83,5.1,2.58,2.51,66.35,6.59,3.34,2.66,2.31,0.36,53.59,3.44,2.98,2,3,1,21.49,89.46,110.95
"MIN",2017-01-15,1,55.33,39.85,53.14,-13.29,42.85,43.21,57.63,1.64,1.74,-0.11,48.44,1.77,1.89,2.07,1.93,0.14,51.79,2.25,2.09,2,2,0,6.51,93.73,100.24
"MIN",2017-01-17,1,54.1,45.86,40.2,5.66,53.29,50.87,44.58,1.85,2.42,-0.57,43.36,2.06,2.69,1.97,1.13,0.84,63.52,2.19,1.26,1,3,2,6.64,87.99,94.64
"MIN",2017-01-19,1,50.88,35.41,33.98,1.42,51.03,41.75,40.07,1.72,3.31,-1.58,34.26,2.03,3.9,1.1,0.71,0.39,60.7,1.29,0.84,4,6,2,9.83,82.4,92.23
"MIN",2017-01-21,1,52.6,37.27,33.43,3.83,52.71,42.51,38.14,4.79,0.83,3.96,85.2,5.47,0.95,1.39,1.26,0.13,52.41,1.58,1.44,3,2,-1,24.09,96.38,120.47
"MIN",2017-01-22,1,52.47,39.47,41.85,-2.38,48.54,45.13,47.85,1.77,2.64,-0.87,40.15,2.02,3.01,1.58,1.51,0.07,51.09,1.81,1.73,3,2,-1,8.82,88.72,97.54
"MIN",2017-01-24,1,50.63,44.8,47.83,-3.03,48.36,53.08,56.68,1.07,0.94,0.14,53.43,1.27,1.11,1.68,1.76,-0.09,48.76,1.99,2.09,2,4,2,4.03,96.47,100.5
"MIN",2017-01-26,1,53.75,46.26,42.93,3.33,51.86,51.64,47.93,4.2,0.93,3.27,81.84,4.69,1.04,3.01,1.21,1.8,71.34,3.36,1.35,1,1,0,15.83,94.56,110.39
"MIN",2017-01-31,1,53.2,46.7,57.53,-10.83,44.8,52.66,64.88,4.68,0.85,3.83,84.61,5.28,0.96,3.31,2.81,0.5,54.06,3.73,3.17,2,1,-1,15.45,97.23,112.68
"MIN",2017-02-01,1,49.38,37.42,51.44,-14.01,42.11,45.47,62.5,1.04,2.69,-1.66,27.82,1.26,3.27,1.51,1.65,-0.14,47.71,1.83,2.01,2,4,2,5.42,90.07,95.49
"MIN",2017-02-04,1,55.8,47.01,39.13,7.88,54.57,50.55,42.07,4.23,1.95,2.28,68.41,4.55,2.1,2.53,1.47,1.06,63.23,2.72,1.58,4,3,-1,13.27,91.42,104.69
"MIN",2017-02-07,1,54.23,44.26,49.92,-5.67,46.99,48.96,55.23,2.53,1.96,0.58,56.4,2.8,2.17,1.34,1.9,-0.57,41.28,1.48,2.11,1,2,1,11.14,93.55,104.69
"MIN",2017-02-08,1,56.5,52.85,43.03,9.83,55.13,56.13,45.69,3.04,3.01,0.03,50.27,3.23,3.19,2.88,1.43,1.45,66.85,3.05,1.51,3,3,0,9.56,86.8,96.36
"MIN",2017-02-10,1,56.92,41.86,51.61,-9.75,44.79,44.13,54.4,0,0.96,-0.96,0,0,1.01,1.63,1.37,0.27,54.43,1.72,1.44,4,4,0,0,95.67,95.67
"MIN",2017-02-12,1,51.73,32.58,46.32,-13.74,41.29,37.78,53.72,2.71,2.73,-0.02,49.82,3.14,3.16,1.71,2,-0.29,46.08,1.98,2.32,2,3,1,14.71,88.63,103.34
"MIN",2017-02-14,1,48.73,40.63,39.16,1.47,50.92,50.02,48.21,0,1.03,-1.03,0,0,1.27,1.41,1.65,-0.23,46.21,1.74,2.03,0,6,6,0,95.08,95.08
"MIN",2017-02-16,1,55.63,40.53,55.89,-15.35,42.04,43.71,60.27,1.68,1.07,0.61,61.13,1.81,1.15,1.87,1.88,-0.01,49.87,2.02,2.03,6,4,-2,7.74,96.1,103.84
"MIN",2017-02-18,1,49.7,41.76,44.4,-2.64,48.47,50.41,53.6,3.14,1.56,1.58,66.83,3.79,1.88,2.17,1.39,0.77,60.88,2.62,1.68,5,5,0,13.24,93.55,106.79
"MIN",2017-02-21,1,53.13,42.79,50.21,-7.43,46.01,48.31,56.7,0.73,3.62,-2.89,16.75,0.82,4.09,1.67,1.45,0.22,53.53,1.88,1.64,2,2,0,3,87.04,90.04
"MIN",2017-02-27,1,54.2,41.48,49.73,-8.25,45.48,45.91,55.05,4.31,3.67,0.64,54.01,4.77,4.06,2.34,1.52,0.83,60.68,2.59,1.68,1,2,1,15.76,85.56,101.33
"MIN",2017-02-28,1,41.07,28.66,32.21,-3.55,47.09,41.87,47.06,3.87,4.03,-0.17,48.96,5.65,5.89,1.86,1.52,0.34,54.96,2.71,2.22,4,4,0,17.13,83.98,101.11
"MIN",2017-03-02,1,44.35,40.95,41.17,-0.23,49.86,55.4,55.7,0,0.83,-0.83,0,0,1.12,1.83,2.24,-0.41,45,2.48,3.03,2,4,2,0,97.18,97.18
"MIN",2017-03-05,1,45.08,38.54,24.54,14,61.09,51.29,32.66,0.87,0.83,0.04,51.25,1.16,1.1,2.38,0.98,1.4,70.82,3.16,1.3,3,4,1,3.83,93.62,97.45
"MIN",2017-03-07,1,54.72,38.92,28.54,10.37,57.69,42.68,31.3,0,1.78,-1.78,0,0,1.95,1.14,0.66,0.48,63.45,1.25,0.72,1,1,0,0,89.74,89.74
"MIN",2017-03-09,1,46.77,32.16,34.76,-2.6,48.06,41.26,44.6,0.89,1.98,-1.09,31.07,1.15,2.55,1.45,0.99,0.45,59.25,1.85,1.28,1,4,3,4.66,89.6,94.27
"MIN",2017-03-10,1,53.43,47.9,47.67,0.23,50.12,53.79,53.53,4.59,3.24,1.35,58.63,5.16,3.64,2.77,1.73,1.04,61.58,3.11,1.94,1,3,2,14.15,90.06,104.21
"MIN",2017-03-12,1,53.85,57.4,38,19.4,60.17,63.96,42.34,1.67,4.27,-2.6,28.07,1.86,4.76,2.81,1.43,1.38,66.27,3.13,1.59,2,1,-1,4.61,76.93,81.55
"MIN",2017-03-14,1,39.07,30.49,42.47,-11.98,41.79,46.84,65.23,1.07,2.51,-1.44,29.93,1.65,3.86,1.46,1.75,-0.29,45.41,2.24,2.69,4,8,4,5.56,91.3,96.86
"MIN",2017-03-16,1,49.85,46.09,37.8,8.29,54.94,55.48,45.5,0,0.96,-0.96,0,0,1.15,2.15,1.51,0.64,58.79,2.59,1.81,4,1,-3,0,93.15,93.15
"MIN",2017-03-18,1,48.12,32.75,35.96,-3.21,47.67,40.84,44.84,0.87,2.58,-1.72,25.14,1.08,3.22,0.88,1.44,-0.56,37.92,1.09,1.79,4,3,-1,4.61,87.79,92.4
"MIN",2017-03-19,1,49.92,57.33,35.71,21.62,61.62,68.91,42.92,2.67,3.89,-1.22,40.7,3.21,4.67,2.84,1.4,1.44,67.01,3.42,1.68,4,3,-1,8.61,73.4,82.01
"MIN",2017-03-21,1,51.22,36.34,36.07,0.27,50.19,42.57,42.26,2.33,2.01,0.33,53.75,2.73,2.35,1.22,1.44,-0.22,45.86,1.43,1.68,2,4,2,12.87,88.75,101.62
"MIN",2017-03-23,1,54.52,36.64,38.76,-2.12,48.59,40.33,42.66,1.26,2.09,-0.83,37.64,1.39,2.3,1.72,1.7,0.02,50.36,1.89,1.87,1,0,-1,6.25,90.03,96.28
"MIN",2017-03-25,1,50.28,40.2,29.68,10.52,57.53,47.97,35.42,1.76,2.42,-0.66,42.09,2.1,2.89,1.83,2,-0.17,47.78,2.18,2.39,1,3,2,9.59,84.96,94.55
"MIN",2017-03-26,1,56.23,35.45,27.21,8.25,56.58,37.83,29.03,2.22,1.31,0.92,62.99,2.37,1.39,0.95,1.06,-0.11,47.38,1.02,1.13,2,1,-1,11.93,91.79,103.72
"MIN",2017-03-28,1,47.62,35.75,24.78,10.96,59.06,45.04,31.23,2.68,1.33,1.35,66.86,3.38,1.68,1.58,1.05,0.54,60.17,2,1.32,4,6,2,13.88,88.49,102.37
"MIN",2017-03-30,1,48.07,39.7,18.98,20.72,67.65,49.56,23.69,4.23,0.83,3.4,83.61,5.28,1.03,1.21,0.81,0.4,59.86,1.51,1.01,4,2,-2,20.04,92.16,112.2
"MIN",2017-04-01,1,52.58,38.86,47.05,-8.18,45.24,44.35,53.68,0,2.04,-2.04,0,0,2.32,1.42,2.45,-1.03,36.75,1.62,2.8,1,1,0,0,92.3,92.3
"MIN",2017-04-02,1,52.98,48.18,42.83,5.35,52.94,54.56,48.51,3.46,2.04,1.42,62.88,3.92,2.32,2.39,1.01,1.39,70.36,2.71,1.14,1,2,1,14.16,91.43,105.59
"MIN",2017-04-04,1,51.87,52.54,29.02,23.53,64.42,60.78,33.57,4.66,1.95,2.71,70.51,5.39,2.25,2.81,0.86,1.94,76.5,3.25,1,3,1,-2,14.87,88.78,103.65
"MIN",2017-04-06,1,48.18,38.6,39.7,-1.1,49.29,48.06,49.44,3.94,2.37,1.57,62.46,4.91,2.95,1.7,1.18,0.52,59.03,2.12,1.47,4,3,-1,16.95,89.84,106.79
"MIN",2017-04-08,1,55.97,53.48,30.34,23.14,63.8,57.34,32.53,1.22,1.02,0.2,54.42,1.31,1.1,3.09,1.49,1.6,67.48,3.31,1.6,1,3,2,3.38,94.47,97.85
"MTL",2016-10-13,1,47.73,33.11,28.82,4.29,53.46,41.61,36.22,3.43,0,3.43,100,4.31,0,1.59,1.04,0.55,60.39,2,1.31,5,3,-2,17.65,100,117.65
"MTL",2016-10-15,1,50.98,30.88,43.85,-12.96,41.33,36.34,51.6,1.61,3.14,-1.53,33.93,1.9,3.69,0.9,3.69,-2.79,19.65,1.06,4.34,4,5,1,9.95,89.67,99.62
"MTL",2016-10-18,1,45.75,41.03,38.81,2.22,51.39,53.81,50.9,3.36,0,3.36,100,4.41,0,3,2.93,0.07,50.62,3.94,3.84,6,4,-2,13.77,100,113.77
"MTL",2016-10-20,1,51.43,62.2,40.41,21.8,60.62,72.56,47.14,3.5,1.06,2.44,76.73,4.09,1.24,3.16,1.88,1.28,62.73,3.68,2.19,2,4,2,9.51,95.04,104.54
"MTL",2016-10-22,1,43.9,32.96,34.38,-1.42,48.95,45.05,46.99,2.6,0.84,1.76,75.65,3.55,1.14,1.48,1,0.48,59.73,2.02,1.36,5,5,0,12.98,93.13,106.12
"MTL",2016-10-24,1,50.5,40.93,42.65,-1.72,48.97,48.63,50.67,1.11,0.8,0.3,57.95,1.31,0.95,1.95,1.49,0.45,56.56,2.31,1.78,0,3,3,4.11,96.56,100.67
"MTL",2016-10-26,1,57.25,62.66,42.03,20.63,59.85,65.67,44.05,1.92,0.81,1.1,70.2,2.01,0.85,2.92,1.22,1.7,70.54,3.06,1.28,1,1,0,7.87,96.33,104.2
"MTL",2016-10-27,1,49.85,38.83,44.78,-5.95,46.44,46.74,53.9,0.96,0.98,-0.02,49.43,1.15,1.18,1.19,1,0.2,54.45,1.44,1.2,2,4,2,4.39,95.75,100.13
"MTL",2016-10-29,1,47.03,45.75,44.58,1.18,50.65,58.37,56.87,1,0,1,100,1.27,0,1.72,1.5,0.22,53.45,2.2,1.91,5,5,0,3.89,100,103.89
"MTL",2016-11-02,1,45.18,31.62,48.52,-16.9,39.46,41.99,64.43,1.91,0,1.91,100,2.53,0,1.66,2.12,-0.46,43.89,2.2,2.81,4,3,-1,10.48,100,110.48
"MTL",2016-11-04,1,49.92,33.47,50.58,-17.11,39.82,40.23,60.8,0,5.86,-5.86,0,0,7.04,1.29,2.22,-0.93,36.74,1.55,2.67,6,2,-4,0,81.66,81.66
"MTL",2016-11-05,1,44.95,39.84,42.42,-2.57,48.44,53.18,56.62,4.02,1.89,2.13,68.02,5.37,2.53,1.92,1.58,0.34,54.84,2.56,2.11,2,3,1,31.69,91.5,123.19
"MTL",2016-11-08,1,52.4,46.54,53.16,-6.63,46.68,53.29,60.87,2.2,0.81,1.39,73.04,2.52,0.93,1.48,1.93,-0.45,43.46,1.7,2.21,2,2,0,10.68,97.12,107.79
"MTL",2016-11-10,1,47.75,41.13,23.01,18.12,64.13,51.68,28.91,2.58,0,2.58,100,3.24,0,1.69,0.95,0.74,63.97,2.13,1.2,3,2,-1,12.93,100,112.93
"MTL",2016-11-12,1,46.88,59.38,26.18,33.2,69.4,75.99,33.5,2.69,0,2.69,100,3.45,0,3.03,0.77,2.26,79.76,3.87,0.98,4,3,-1,8.52,100,108.52
"MTL",2016-11-13,1,50.98,33.62,42.59,-8.97,44.11,39.57,50.13,0.82,2.44,-1.62,25.07,0.96,2.87,0.67,2.5,-1.83,21.19,0.79,2.94,3,3,0,6.11,91.54,97.65
"MTL",2016-11-15,1,50.98,41.52,39.84,1.67,51.03,48.86,46.89,2.04,3.17,-1.13,39.11,2.4,3.73,2.04,2.14,-0.09,48.87,2.4,2.52,2,3,1,7.77,82.92,90.69
"MTL",2016-11-18,1,54.95,49.76,42.2,7.56,54.11,54.33,46.08,1.78,3.12,-1.34,36.3,1.94,3.41,2.39,1.76,0.64,57.66,2.61,1.92,1,1,0,6.4,79.72,86.12
"MTL",2016-11-19,1,42.5,38.08,32.89,5.19,53.66,53.77,46.43,0.88,0,0.88,100,1.24,0,1.69,1.15,0.54,59.43,2.38,1.63,5,6,1,3.78,100,103.78
"MTL",2016-11-22,1,42.18,44.3,29.75,14.55,59.82,63.01,42.32,1.14,2.77,-1.64,29.05,1.61,3.94,1.98,1.24,0.74,61.47,2.82,1.77,6,10,4,5.24,83.06,88.3
"MTL",2016-11-24,1,48.27,30.2,44.7,-14.5,40.32,37.54,55.57,2.06,1.05,1.02,66.37,2.57,1.3,1.42,1.87,-0.46,43.07,1.76,2.33,3,1,-2,12.82,95.9,108.72
"MTL",2016-11-26,1,55.62,37.09,44.52,-7.43,45.45,40.01,48.03,1.36,1.19,0.17,53.31,1.47,1.28,1.77,2.02,-0.25,46.76,1.91,2.18,4,2,-2,6.85,95.61,102.46
"MTL",2016-11-29,1,47.05,47.87,44.94,2.93,51.58,61.04,57.31,0,1.07,-1.07,0,0,1.37,2.68,2.01,0.68,57.22,3.42,2.56,3,3,0,0,95.74,95.74
"MTL",2016-12-02,1,48.45,43.75,34.59,9.16,55.85,54.18,42.83,0,1.1,-1.1,0,0,1.36,1.59,1.27,0.32,55.57,1.97,1.57,1,4,3,0,95.04,95.04
"MTL",2016-12-04,1,50.87,39.97,41.89,-1.93,48.82,47.14,49.42,1.75,1.92,-0.17,47.68,2.07,2.27,1.96,2.25,-0.29,46.55,2.32,2.66,4,5,1,8.17,92.05,100.23
"MTL",2016-12-06,1,48.77,38.85,35.97,2.89,51.93,47.8,44.25,1.89,2.38,-0.48,44.34,2.33,2.93,1.93,1.45,0.47,56.99,2.37,1.79,4,4,0,7.66,88.26,95.93
"MTL",2016-12-08,1,54.25,74.8,33.69,41.11,68.95,82.73,37.26,5.34,1.03,4.31,83.8,5.91,1.14,3.9,1.11,2.8,77.9,4.32,1.22,3,2,-1,11.23,93.54,104.77
"MTL",2016-12-10,1,51.95,63.48,19.47,44.01,76.53,73.32,22.49,8.94,0.89,8.05,90.96,10.32,1.03,4.87,1,3.87,82.96,5.62,1.15,5,4,-1,26.02,92.22,118.23
"MTL",2016-12-12,1,51.33,50.05,33.33,16.72,60.02,58.5,38.96,1.18,1.18,0,50.08,1.38,1.38,2,1.59,0.41,55.66,2.33,1.86,3,7,4,5.69,94.27,99.96
"MTL",2016-12-16,1,42.55,37.36,32.86,4.51,53.21,52.69,46.33,1.69,1.86,-0.17,47.57,2.38,2.62,2.16,2.08,0.08,50.98,3.05,2.93,5,2,-3,11.83,87.17,99
"MTL",2016-12-17,1,47.4,35.12,38.9,-3.78,47.45,44.46,49.24,1.62,0,1.62,100,2.05,0,2.82,1.48,1.34,65.63,3.57,1.87,2,2,0,8.19,100,108.19
"MTL",2016-12-20,1,46.1,44.63,13.05,31.58,77.38,58.09,16.98,2.56,0.84,1.72,75.23,3.33,1.1,2.06,0.46,1.6,81.67,2.68,0.6,3,5,2,9.4,90.55,99.95
"MTL",2016-12-22,1,42.68,47.55,28.42,19.12,62.59,66.84,39.95,1.12,1.77,-0.65,38.74,1.57,2.48,1.52,1.64,-0.13,47.98,2.13,2.31,4,3,-1,4.72,90.5,95.22
"MTL",2016-12-23,1,48.1,42.03,27.33,14.7,60.6,52.43,34.09,1.05,1.05,0.01,50.13,1.31,1.31,1.83,1.26,0.57,59.25,2.29,1.57,3,2,-1,4.26,92.88,97.14
"MTL",2016-12-28,1,54.28,32.72,36.7,-3.98,47.14,36.17,40.56,1.82,2.63,-0.8,40.99,2.02,2.9,1.14,1.82,-0.68,38.48,1.26,2.01,3,2,-1,10.09,88.17,98.26
"MTL",2016-12-29,1,50.93,42.71,43.57,-0.86,49.5,50.31,51.33,1.08,1.05,0.04,50.9,1.28,1.23,2,1.38,0.62,59.1,2.35,1.63,4,3,-1,3.84,95.64,99.49
"MTL",2016-12-31,1,48.57,46.25,43.76,2.49,51.38,57.14,54.07,2.89,1.94,0.95,59.8,3.57,2.4,2.74,1.65,1.09,62.39,3.38,2.04,5,1,-4,8.87,92.22,101.1
"MTL",2017-01-03,1,54.5,51.32,37.68,13.65,57.67,56.5,41.48,1.12,1.04,0.08,51.82,1.23,1.15,1.58,1.53,0.04,50.7,1.74,1.69,3,4,1,3.76,94.68,98.45
"MTL",2017-01-04,1,54.28,47.92,57.21,-9.29,45.58,52.97,63.24,1.25,1.68,-0.43,42.66,1.38,1.86,2.53,3.5,-0.97,41.98,2.8,3.87,3,4,1,4.91,94.93,99.84
"MTL",2017-01-07,1,46.17,33.61,42.88,-9.27,43.94,43.68,55.73,3.04,0.84,2.19,78.29,3.95,1.09,2.66,1.65,1.01,61.76,3.46,2.14,7,12,5,14.03,96.03,110.06
"MTL",2017-01-09,1,49.08,42.09,51.18,-9.09,45.13,51.45,62.56,0,2.97,-2.97,0,0,3.63,1.46,1.74,-0.28,45.6,1.78,2.13,2,2,0,0,90.28,90.28
"MTL",2017-01-11,1,49.05,35.9,34.71,1.2,50.85,43.92,42.46,5.92,2.84,3.08,67.6,7.24,3.47,2.4,2.04,0.36,54.02,2.93,2.49,3,1,-2,24.29,84.17,108.45
"MTL",2017-01-12,1,50.9,34.83,31.94,2.88,52.16,41.05,37.66,0,4.61,-4.61,0,0,5.44,0.91,1.54,-0.63,37.09,1.07,1.82,5,2,-3,0,75.24,75.24
"MTL",2017-01-14,1,47.5,51.54,41,10.54,55.69,65.1,51.79,5.15,1.71,3.44,75.09,6.51,2.16,1.97,1.62,0.35,54.88,2.49,2.05,5,3,-2,17.26,92.16,109.42
"MTL",2017-01-16,1,49.05,32.27,27.45,4.81,54.03,39.47,33.58,0,0.83,-0.83,0,0,1.02,1,1.35,-0.35,42.65,1.23,1.65,4,1,-3,0,94.77,94.77
"MTL",2017-01-18,1,54.5,44.1,43.56,0.53,50.3,48.55,47.96,1.16,3.94,-2.78,22.79,1.28,4.33,1.13,2.11,-0.99,34.8,1.24,2.33,2,0,-2,6.82,82.37,89.18
"MTL",2017-01-20,1,43.73,31.89,20.41,11.48,60.97,43.76,28.01,0,1.16,-1.16,0,0,1.6,0.77,0.6,0.17,56.27,1.06,0.82,2,5,3,0,90.91,90.91
"MTL",2017-01-21,1,53.8,48.4,44.07,4.33,52.34,53.98,49.15,1.86,1.99,-0.13,48.3,2.07,2.22,2.49,2.38,0.12,51.2,2.78,2.65,3,1,-2,5.4,93.13,98.53
"MTL",2017-01-24,1,47.08,45.64,30.62,15.02,59.85,58.16,39.02,1.65,0,1.65,100,2.1,0,1.03,1.44,-0.41,41.73,1.31,1.83,5,4,-1,10.28,100,110.28
"MTL",2017-01-26,1,48.73,30.06,42.35,-12.3,41.51,37.01,52.14,0,1.84,-1.84,0,0,2.27,1.54,1.89,-0.35,44.88,1.9,2.33,3,4,1,0,93.87,93.87
"MTL",2017-01-31,1,54.53,65.35,41.09,24.27,61.4,71.9,45.2,4.95,0.8,4.14,86.05,5.44,0.88,2.43,2.5,-0.07,49.25,2.67,2.75,3,1,-2,15.12,96.85,111.96
"MTL",2017-02-02,1,51.08,38.7,43.32,-4.62,47.19,45.46,50.88,1.03,0.94,0.09,52.38,1.21,1.1,0.97,1.42,-0.45,40.52,1.14,1.67,2,0,-2,7.15,93.99,101.13
"MTL",2017-02-04,1,45.47,27.12,37.63,-10.5,41.89,35.79,49.65,1.9,1.88,0.02,50.22,2.51,2.48,1.38,2.01,-0.64,40.62,1.82,2.65,4,3,-1,13.17,91.78,104.95
"MTL",2017-02-05,1,55.27,39.67,41.43,-1.77,48.91,43.07,44.98,0,0,0,NA,0,0,2.13,1.33,0.8,61.51,2.32,1.45,2,0,-2,0,100,100
"MTL",2017-02-07,1,48.3,33.03,40.37,-7.34,45,41.03,50.15,0,3.31,-3.31,0,0,4.11,0.91,2.08,-1.16,30.54,1.13,2.58,2,5,3,0,84.11,84.11
"MTL",2017-02-09,1,57.75,64.68,34.56,30.12,65.18,67.2,35.9,3.25,1.93,1.32,62.72,3.37,2,2.72,2.02,0.7,57.36,2.82,2.1,3,0,-3,10.21,89.36,99.57
"MTL",2017-02-11,1,55.02,47.44,29.42,18.01,61.72,51.73,32.09,1.93,2.95,-1.02,39.55,2.1,3.22,1.63,1.12,0.52,59.39,1.78,1.22,2,2,0,8.35,83.55,91.9
"MTL",2017-02-12,1,38.98,26.75,36.22,-9.47,42.48,41.18,55.75,0,1.92,-1.92,0,0,2.95,1.41,2.14,-0.73,39.65,2.17,3.3,8,6,-2,0,92.37,92.37
"MTL",2017-02-18,1,51.35,42.34,45.03,-2.69,48.46,49.47,52.62,1.13,0.99,0.14,53.37,1.32,1.16,1.2,1.56,-0.37,43.36,1.4,1.83,2,3,1,6.49,96.15,102.63
"MTL",2017-02-21,1,54.05,42.13,38.32,3.81,52.37,46.77,42.54,1.07,2.27,-1.2,32.03,1.19,2.52,1.61,2.02,-0.41,44.39,1.79,2.24,2,3,1,4.51,89.6,94.1
"MTL",2017-02-23,1,53.5,45.44,33.99,11.45,57.21,50.97,38.12,0,2.2,-2.2,0,0,2.46,0.96,1.77,-0.81,35.21,1.08,1.98,3,2,-1,0,89.28,89.28
"MTL",2017-02-25,1,50.27,42.96,39.43,3.53,52.14,51.27,47.06,1.32,1.97,-0.65,40.18,1.58,2.35,1.46,1.82,-0.36,44.52,1.75,2.18,2,4,2,6.85,90.98,97.83
"MTL",2017-02-27,1,57.15,39.31,44,-4.69,47.18,41.27,46.2,2.17,2.29,-0.12,48.7,2.28,2.4,1.81,2.35,-0.54,43.55,1.9,2.46,3,3,0,9.03,91.63,100.65
"MTL",2017-02-28,1,51.95,44.5,40.79,3.72,52.18,51.4,47.11,0,0,0,NA,0,0,2.03,1.49,0.54,57.65,2.34,1.72,2,3,1,0,100,100
"MTL",2017-03-02,1,50.35,37.33,40.97,-3.64,47.68,44.48,48.82,2.16,0,2.16,100,2.57,0,1.24,1.55,-0.31,44.42,1.47,1.84,1,2,1,11.52,100,111.52
"MTL",2017-03-04,1,58,49.8,39.66,10.15,55.67,51.52,41.03,3.21,0.84,2.36,79.18,3.32,0.87,2.93,2.36,0.57,55.4,3.03,2.44,1,2,1,10.37,96.21,106.58
"MTL",2017-03-07,1,53.2,41.72,40.8,0.92,50.56,47.05,46.01,1.32,0.82,0.5,61.69,1.49,0.93,1.39,1.54,-0.16,47.3,1.56,1.74,1,3,2,4.67,96.69,101.36
"MTL",2017-03-09,1,53.62,27.1,63.13,-36.02,30.04,30.33,70.64,0,5.1,-5.1,0,0,5.71,1.36,2.04,-0.68,39.93,1.52,2.28,3,3,0,0,85.38,85.38
"MTL",2017-03-12,1,49.62,53.32,37.59,15.74,58.66,64.48,45.45,1.75,0.99,0.76,63.88,2.11,1.19,3.62,1.55,2.07,69.99,4.38,1.88,4,4,0,5.23,94.7,99.93
"MTL",2017-03-14,1,52.65,60.35,41.59,18.76,59.2,68.77,47.39,1.66,3.24,-1.58,33.85,1.89,3.69,2.13,2.31,-0.18,47.92,2.43,2.64,1,2,1,6.33,84.89,91.22
"MTL",2017-03-18,1,56.6,45.82,47.88,-2.06,48.9,48.57,50.76,3.07,1.86,1.21,62.24,3.25,1.97,2.43,1.9,0.53,56.13,2.57,2.01,2,2,0,10.63,91.73,102.36
"MTL",2017-03-19,1,50.53,51.86,35.46,16.4,59.39,61.58,42.11,3.34,0.83,2.5,79.99,3.96,0.99,2.24,1.22,1.02,64.81,2.66,1.44,7,8,1,11.46,96.35,107.81
"MTL",2017-03-21,1,57.93,49.37,46.03,3.33,51.75,51.13,47.68,0.82,0.32,0.5,71.97,0.85,0.33,1.48,2.28,-0.8,39.42,1.53,2.36,1,3,2,3.21,98.91,102.12
"MTL",2017-03-23,1,54.75,42.12,41.27,0.86,50.51,46.16,45.22,1.23,1.77,-0.54,41,1.35,1.94,2,1.79,0.21,52.78,2.19,1.96,2,1,-1,6,88.89,94.88
"MTL",2017-03-25,1,46.02,37.33,40.13,-2.8,48.19,48.68,52.33,1.07,0.8,0.27,57.23,1.4,1.04,1.37,1.23,0.15,52.86,1.79,1.6,6,5,-1,6.43,96.03,102.47
"MTL",2017-03-28,1,56.7,59.31,42.7,16.61,58.14,62.76,45.18,4.24,1.01,3.23,80.71,4.49,1.07,3.23,2.33,0.9,58.09,3.41,2.46,1,2,1,13.05,95.74,108.79
"MTL",2017-03-30,1,53.35,59.44,34.03,25.41,63.59,66.85,38.28,5.34,1.84,3.5,74.4,6,2.07,3.12,1.02,2.1,75.42,3.51,1.14,5,3,-2,17.31,90.55,107.86
"MTL",2017-04-01,1,52.85,49.93,43.16,6.77,53.64,56.69,49,1.22,0.82,0.4,59.86,1.39,0.93,1.96,1.37,0.59,58.87,2.23,1.56,2,2,0,5.06,95.89,100.95
"MTL",2017-04-03,1,52.3,43.57,33.04,10.53,56.87,49.98,37.9,2.95,0.85,2.1,77.57,3.39,0.98,2.19,1.62,0.57,57.43,2.51,1.86,2,3,1,12.13,96.42,108.55
"MTL",2017-04-05,1,56.8,41.07,43.48,-2.41,48.57,43.38,45.93,1.05,1.81,-0.76,36.74,1.11,1.92,1.54,2.17,-0.63,41.52,1.63,2.29,0,1,1,3.86,93.31,97.17
"MTL",2017-04-07,1,47.68,38.63,27.94,10.68,58.03,48.6,35.16,0.95,3.96,-3.01,19.36,1.2,4.98,1.29,1.57,-0.28,45.07,1.62,1.97,2,3,1,4.72,74.89,79.61
"MTL",2017-04-08,1,60.82,40.13,40.97,-0.84,49.48,39.59,40.42,1.14,2.09,-0.95,35.36,1.13,2.06,2.43,1.87,0.56,56.52,2.4,1.85,0,1,1,4.56,91.77,96.33
"N.J",2016-10-13,1,52.38,33.64,52.43,-18.79,39.08,38.53,60.05,0.96,1.44,-0.48,40,1.1,1.65,1.03,2.12,-1.09,32.76,1.18,2.43,5,6,1,4.22,94.84,99.06
