"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"L.A",2017-03-13,1,60,69.2,41.59,27.61,62.46,69.2,41.59,0.48,1.37,-0.9,25.7,0.48,1.37,2.91,2.59,0.32,52.91,2.91,2.59,4,3,-1,1.49,94.2,95.69
"L.A",2017-03-14,1,65,56.7,42.01,14.69,57.44,52.34,38.78,1.19,1.2,-0.01,49.76,1.1,1.11,2.92,1.51,1.4,65.83,2.69,1.4,3,3,0,3.46,95.19,98.65
"L.A",2017-03-16,1,60,59.25,49.85,9.4,54.31,59.25,49.85,1.89,0,1.89,100,1.89,0,2.99,1.74,1.26,63.28,2.99,1.74,3,3,0,5.63,100,105.63
"L.A",2017-03-19,1,60,34.65,48.77,-14.12,41.53,34.65,48.77,1.71,4.1,-2.39,29.4,1.71,4.1,1.16,1.79,-0.63,39.32,1.16,1.79,4,4,0,11.31,84.24,95.55
"L.A",2017-03-20,1,60,63.1,49.71,13.39,55.93,63.1,49.71,0,1.49,-1.49,0,0,1.49,2.13,3.24,-1.11,39.65,2.13,3.24,5,4,-1,0,94.19,94.19
"L.A",2017-03-23,1,60,64.77,36.52,28.25,63.95,64.77,36.52,4.47,0.93,3.54,82.77,4.47,0.93,2.51,1.56,0.95,61.72,2.51,1.56,5,5,0,14.77,94.82,109.59
"L.A",2017-03-25,1,60,59.75,36.01,23.75,62.4,59.75,36.01,0,1.4,-1.4,0,0,1.4,2.53,1.37,1.16,64.89,2.53,1.37,4,4,0,0,91.85,91.85
"L.A",2017-03-28,1,60,48.93,44.04,4.89,52.63,48.93,44.04,1.05,1.71,-0.66,37.95,1.05,1.71,2.47,2.33,0.14,51.42,2.47,2.33,4,2,-2,3.37,93.07,96.43
"L.A",2017-03-29,1,60,58.13,43.49,14.64,57.2,58.13,43.49,3.49,1.13,2.36,75.53,3.49,1.13,2.84,1.66,1.18,63.13,2.84,1.66,11,8,-3,11.5,94.9,106.4
"L.A",2017-03-31,1,60,40.85,46.86,-6.02,46.57,40.85,46.86,1.34,0,1.34,100,1.34,0,1.66,1.93,-0.26,46.31,1.66,1.93,2,1,-1,5.8,100,105.8
"L.A",2017-04-02,1,60,49.4,31.17,18.23,61.31,49.4,31.17,0.35,1.28,-0.93,21.59,0.35,1.28,2.01,1.55,0.46,56.46,2.01,1.55,1,6,5,1.32,90.28,91.59
"L.A",2017-04-04,1,60,44.62,43.15,1.47,50.84,44.62,43.15,4.92,3.23,1.7,60.41,4.92,3.23,3.9,1.81,2.09,68.3,3.9,1.81,3,3,0,22.03,86.48,108.5
"L.A",2017-04-06,1,60,45.58,52.05,-6.47,46.68,45.58,52.05,1.16,2.68,-1.52,30.17,1.16,2.68,2.92,2.82,0.09,50.82,2.92,2.82,2,3,1,5.04,89.68,94.72
"L.A",2017-04-08,1,60.45,54.54,47.21,7.32,53.6,54.13,46.86,1.96,2.08,-0.12,48.47,1.94,2.07,2.68,1.45,1.23,64.93,2.66,1.44,3,2,-1,7.59,90.94,98.53
"L.A",2017-04-09,1,60.88,44.11,53.63,-9.52,45.13,43.47,52.86,2.11,2.83,-0.72,42.67,2.08,2.79,1.7,2.88,-1.18,37.11,1.68,2.84,5,5,0,14.43,87.47,101.9
"MIN",2016-10-13,1,60,39.74,46,-6.25,46.35,39.74,46,1.59,2.54,-0.94,38.57,1.59,2.54,1.65,1.71,-0.06,49.14,1.65,1.71,6,7,1,8.99,90.49,99.48
"MIN",2016-10-15,1,60,48.78,30.14,18.64,61.81,48.78,30.14,3.1,2.58,0.52,54.55,3.1,2.58,2.65,1.41,1.24,65.23,2.65,1.41,5,6,1,10.48,81.83,92.31
"MIN",2016-10-18,1,60,31.33,51.32,-19.99,37.9,31.33,51.32,4.73,2.65,2.08,64.06,4.73,2.65,1.68,2.2,-0.52,43.31,1.68,2.2,5,4,-1,20.36,87.58,107.94
"MIN",2016-10-20,1,60,46.64,42.4,4.25,52.38,46.64,42.4,2.81,1.14,1.67,71.13,2.81,1.14,1.96,1.67,0.29,54.06,1.96,1.67,3,3,0,12.07,95.39,107.46
"MIN",2016-10-22,1,60.48,31.47,38.02,-6.55,45.29,31.22,37.71,1.07,1.62,-0.56,39.65,1.06,1.61,1.43,1.68,-0.25,45.98,1.42,1.67,3,3,0,4.49,94.85,99.33
"MIN",2016-10-23,1,60,54.65,47.9,6.75,53.29,54.65,47.9,2.67,5.4,-2.73,33.11,2.67,5.4,2.43,1.72,0.71,58.61,2.43,1.72,4,7,3,11.2,83.06,94.26
"MIN",2016-10-25,1,60,48.56,49.89,-1.33,49.33,48.56,49.89,4.24,0,4.24,100,4.24,0,2.31,1.82,0.5,56,2.31,1.82,5,6,1,13.79,100,113.79
"MIN",2016-10-27,1,60,34.79,45.15,-10.36,43.52,34.79,45.15,2.73,0,2.73,100,2.73,0,1.44,2.67,-1.23,35.07,1.44,2.67,2,2,0,14.4,100,114.4
"MIN",2016-10-29,1,60,35.28,46.51,-11.23,43.14,35.28,46.51,4.94,0,4.94,100,4.94,0,3.11,1.68,1.43,64.92,3.11,1.68,3,2,-1,31.67,100,131.67
"MIN",2016-11-01,1,60,50.39,36.39,14,58.07,50.39,36.39,0.35,1.72,-1.37,17.05,0.35,1.72,1.66,1.69,-0.03,49.56,1.66,1.69,1,1,0,1.41,91.72,93.14
"MIN",2016-11-05,1,60,38.23,39.7,-1.47,49.06,38.23,39.7,0,0.44,-0.44,0,0,0.44,1.16,1.24,-0.08,48.42,1.16,1.24,5,4,-1,0,98.5,98.5
"MIN",2016-11-10,1,60,58.91,54.89,4.02,51.77,58.91,54.89,2.61,0.81,1.8,76.34,2.61,0.81,2.44,2.09,0.35,53.81,2.44,2.09,4,3,-1,7.1,97.49,104.59
"MIN",2016-11-12,1,60,44.91,47.87,-2.97,48.4,44.91,47.87,2.15,2.06,0.09,51.09,2.15,2.06,1.99,1.36,0.63,59.4,1.99,1.36,3,2,-1,9.4,92.96,102.36
"MIN",2016-11-13,1,63.95,62.82,57.72,5.1,52.12,58.94,54.16,2.99,1.15,1.84,72.2,2.8,1.08,3.08,2.33,0.75,56.94,2.89,2.19,4,3,-1,7.54,96.72,104.26
"MIN",2016-11-15,1,60,49.05,39.05,10,55.68,49.05,39.05,0,0.34,-0.34,0,0,0.34,2.66,0.75,1.91,77.92,2.66,0.75,8,5,-3,0,98.56,98.56
"MIN",2016-11-17,1,60,51.31,37.21,14.11,57.97,51.31,37.21,0.81,0,0.81,100,0.81,0,1.39,1.09,0.31,56.22,1.39,1.09,3,4,1,3.26,100,103.26
"MIN",2016-11-19,1,60,57.52,60.3,-2.79,48.82,57.52,60.3,1.22,2.11,-0.89,36.65,1.22,2.11,1.82,2.02,-0.2,47.43,1.82,2.02,3,5,2,3.61,92.89,96.51
"MIN",2016-11-21,1,61.38,56.89,58.94,-2.06,49.11,55.6,57.61,1.39,2.16,-0.77,39.15,1.36,2.11,2.24,2.47,-0.23,47.52,2.19,2.42,3,4,1,5.23,92.07,97.3
"MIN",2016-11-23,1,60,38.16,37.32,0.84,50.56,38.16,37.32,1.64,0.31,1.33,83.94,1.64,0.31,1.33,0.78,0.55,63.13,1.33,0.78,2,3,1,6.94,97.97,104.91
"MIN",2016-11-25,1,60,61.32,53.64,7.68,53.34,61.32,53.64,3.55,1.91,1.65,65.07,3.55,1.91,2.6,1.66,0.94,61.06,2.6,1.66,3,5,2,9.44,93.79,103.23
"MIN",2016-11-26,1,65,46.28,57.08,-10.81,44.77,42.72,52.69,2.25,2.22,0.03,50.3,2.07,2.05,2,2.73,-0.73,42.27,1.84,2.52,2,2,0,9.44,93.24,102.68
"MIN",2016-11-29,1,60,48.62,47.82,0.8,50.42,48.62,47.82,3.73,3.52,0.22,51.5,3.73,3.52,2.82,2.8,0.03,50.24,2.82,2.8,3,2,-1,9.76,88.51,98.27
"MIN",2016-12-02,1,65,37.92,56.45,-18.52,40.19,35.01,52.1,1.82,1.3,0.52,58.27,1.68,1.2,1.95,1.91,0.04,50.58,1.8,1.76,7,5,-2,8.54,95.38,103.92
"MIN",2016-12-04,1,63.18,50.03,53.83,-3.79,48.17,47.51,51.11,1.49,1.22,0.27,55,1.41,1.16,2.8,2.56,0.23,52.18,2.65,2.43,5,4,-1,4.94,95.24,100.18
"MIN",2016-12-07,1,60,34.9,67.53,-32.64,34.07,34.9,67.53,2.68,2.14,0.53,55.52,2.68,2.14,1.68,3.75,-2.08,30.9,1.68,3.75,3,2,-1,15.4,92.92,108.32
"MIN",2016-12-09,1,60,40.65,45.66,-5.01,47.1,40.65,45.66,2.06,1.2,0.86,63.23,2.06,1.2,1.36,1.52,-0.16,47.24,1.36,1.52,3,3,0,9.52,94.15,103.68
"MIN",2016-12-11,1,60,37.59,42.26,-4.67,47.08,37.59,42.26,2.27,0.8,1.47,73.98,2.27,0.8,1.86,1.18,0.68,61.23,1.86,1.18,4,4,0,9.68,95.73,105.41
"MIN",2016-12-13,1,60,48.98,43,5.98,53.25,48.98,43,4.78,1,3.78,82.75,4.78,1,2.73,1.4,1.33,66.13,2.73,1.4,7,4,-3,17.66,95.45,113.12
"MIN",2016-12-15,1,60,35.15,51.07,-15.91,40.77,35.15,51.07,2.87,1.23,1.64,70.06,2.87,1.23,2.04,1.87,0.17,52.13,2.04,1.87,3,2,-1,16.4,95.64,112.04
"MIN",2016-12-17,1,60,59.87,38.15,21.72,61.08,59.87,38.15,2.77,0.8,1.97,77.59,2.77,0.8,2.44,1.42,1.02,63.23,2.44,1.42,1,3,2,9.34,96.42,105.76
"MIN",2016-12-20,1,60,59.2,25.03,34.17,70.28,59.2,25.03,1.35,0,1.35,100,1.35,0,2.4,0.42,1.98,85.09,2.4,0.42,6,4,-2,4.34,100,104.34
"MIN",2016-12-22,1,60,37.34,64.35,-27.02,36.72,37.34,64.35,4.14,3.75,0.39,52.46,4.14,3.75,2.05,2.39,-0.34,46.14,2.05,2.39,4,4,0,17.02,89.25,106.27
"MIN",2016-12-23,1,60,38.79,58.73,-19.94,39.78,38.79,58.73,5.46,3.52,1.94,60.78,5.46,3.52,2.76,3.09,-0.33,47.2,2.76,3.09,2,1,-1,28.12,88.18,116.31
"MIN",2016-12-27,1,62.77,50.32,46.05,4.28,52.22,48.11,44.02,1.67,1.98,-0.31,45.82,1.6,1.89,2.05,2.28,-0.23,47.32,1.96,2.18,1,4,3,5.68,92.74,98.42
"MIN",2016-12-29,1,60,58.02,46.44,11.58,55.54,58.02,46.44,5.42,3.32,2.1,62,5.42,3.32,2.55,1.89,0.65,57.34,2.55,1.89,5,3,-2,16.69,85.49,102.18
"MIN",2016-12-31,1,60,37.9,36.92,0.97,50.65,37.9,36.92,1.54,3.64,-2.09,29.8,1.54,3.64,1.98,1.55,0.43,56.08,1.98,1.55,6,7,1,6.75,82.73,89.48
"MIN",2017-01-05,1,60,48.11,56.45,-8.34,46.01,48.11,56.45,4.02,3.52,0.51,53.35,4.02,3.52,2.92,3.15,-0.24,48.03,2.92,3.15,1,3,2,17.93,89.21,107.14
"MIN",2017-01-07,1,63.53,32.91,52.48,-19.57,38.54,31.08,49.56,2.02,2.64,-0.62,43.32,1.9,2.49,1.53,2.78,-1.25,35.45,1.44,2.62,3,3,0,10.31,91.31,101.62
"MIN",2017-01-08,1,60,57.53,42.57,14.96,57.47,57.53,42.57,0.94,0.79,0.14,54.08,0.94,0.79,2.48,2.06,0.42,54.68,2.48,2.06,4,5,1,3.05,96.01,99.06
"MIN",2017-01-12,1,60,39.01,42.08,-3.07,48.11,39.01,42.08,5.43,0.33,5.1,94.25,5.43,0.33,1.73,1.27,0.46,57.76,1.73,1.27,2,5,3,23.79,98.08,121.88
"MIN",2017-01-14,1,60,56.01,57.68,-1.68,49.26,56.01,57.68,5.1,2.93,2.16,63.48,5.1,2.93,3.28,2.75,0.53,54.39,3.28,2.75,3,4,1,15.61,90.99,106.6
"MIN",2017-01-15,1,60,41.66,57.51,-15.85,42.01,41.66,57.51,1.96,1.74,0.22,53.02,1.96,1.74,2.17,2.08,0.09,51.1,2.17,2.08,3,2,-1,7.27,94.17,101.43
"MIN",2017-01-17,1,60,50.8,47.12,3.67,51.88,50.8,47.12,2.22,2.75,-0.53,44.66,2.22,2.75,2.23,2.53,-0.31,46.76,2.23,2.53,1,3,2,7.14,89.58,96.71
"MIN",2017-01-19,1,60,47.69,36.44,11.25,56.69,47.69,36.44,2.44,3.31,-0.87,42.39,2.44,3.31,1.41,0.77,0.64,64.55,1.41,0.77,5,7,2,10.42,83.57,93.98
"MIN",2017-01-21,1,60,38.58,40,-1.42,49.1,38.58,40,4.79,3.42,1.38,58.39,4.79,3.42,1.47,2.05,-0.59,41.69,1.47,2.05,3,3,0,22.51,87.49,110
"MIN",2017-01-22,1,60,44.61,46.46,-1.85,48.98,44.61,46.46,1.77,2.89,-1.12,37.95,1.77,2.89,1.86,1.76,0.11,51.46,1.86,1.76,3,2,-1,8.3,88.87,97.17
"MIN",2017-01-24,1,65,54.76,62.59,-7.83,46.67,50.55,57.78,1.52,1.07,0.45,58.68,1.41,0.99,1.95,2.64,-0.69,42.5,1.8,2.44,5,4,-1,4.93,96.78,101.72
"MIN",2017-01-26,1,60,51.26,45.21,6.05,53.14,51.26,45.21,4.55,0.93,3.62,82.99,4.55,0.93,3.34,1.27,2.06,72.38,3.34,1.27,2,2,0,15.31,95.11,110.42
"MIN",2017-01-31,1,60,49.4,69.1,-19.7,41.69,49.4,69.1,4.68,1.21,3.47,79.48,4.68,1.21,3.45,3.19,0.26,51.95,3.45,3.19,3,1,-2,14.42,96.77,111.19
"MIN",2017-02-01,1,60,43.31,61.35,-18.04,41.38,43.31,61.35,1.04,3.4,-2.37,23.37,1.04,3.4,1.69,2.17,-0.48,43.72,1.69,2.17,5,4,-1,4.44,90.17,94.61
"MIN",2017-02-04,1,60,51.65,40.19,11.47,56.24,51.65,40.19,6.78,2.31,4.47,74.59,6.78,2.31,2.74,1.53,1.21,64.18,2.74,1.53,4,3,-1,18.77,90.06,108.83
"MIN",2017-02-07,1,60,47.9,55.92,-8.02,46.14,47.9,55.92,2.79,1.96,0.83,58.78,2.79,1.96,1.5,2.08,-0.58,41.86,1.5,2.08,1,2,1,11.54,94.08,105.62
"MIN",2017-02-08,1,63.15,55.78,48.99,6.79,53.24,52.99,46.54,3.04,3.19,-0.15,48.79,2.89,3.03,2.92,1.95,0.98,60.05,2.78,1.85,3,3,0,9.13,88.76,97.88
"MIN",2017-02-10,1,65,50.32,53.47,-3.15,48.48,46.45,49.36,0.35,0.96,-0.6,27.02,0.33,0.88,2.18,1.42,0.76,60.52,2.01,1.31,4,5,1,1.06,95.89,96.96
"MIN",2017-02-12,1,60,39.53,57.96,-18.43,40.55,39.53,57.96,3.88,2.73,1.15,58.71,3.88,2.73,2.45,2.31,0.14,51.43,2.45,2.31,2,5,3,15.85,92.02,107.87
"MIN",2017-02-14,1,60,54.41,42.51,11.9,56.14,54.41,42.51,0,1.03,-1.03,0,0,1.03,2.05,1.74,0.31,54.09,2.05,1.74,0,6,6,0,95.68,95.68
"MIN",2017-02-16,1,60,45.22,58.38,-13.16,43.65,45.22,58.38,2.04,1.07,0.97,65.63,2.04,1.07,1.95,1.93,0.02,50.24,1.95,1.93,6,4,-2,7.98,96.15,104.13
"MIN",2017-02-18,1,60,53.97,59.98,-6.01,47.36,53.97,59.98,3.8,1.56,2.24,70.91,3.8,1.56,2.79,2.97,-0.18,48.45,2.79,2.97,5,7,2,11.68,95.85,107.53
"MIN",2017-02-21,1,60,54.69,54.71,-0.02,49.99,54.69,54.71,1.44,3.83,-2.4,27.25,1.44,3.83,2.41,1.69,0.72,58.8,2.41,1.69,2,2,0,5.25,88,93.26
"MIN",2017-02-27,1,60.2,48.17,52.12,-3.94,48.03,48.01,51.94,4.31,3.67,0.64,54.01,4.29,3.65,2.63,1.65,0.99,61.56,2.63,1.64,1,2,1,14.46,86.07,100.53
"MIN",2017-02-28,1,60,40.04,53.11,-13.08,42.98,40.04,53.11,6.19,6.38,-0.19,49.23,6.19,6.38,2.09,2.19,-0.1,48.87,2.09,2.19,5,4,-1,22.23,82.4,104.63
"MIN",2017-03-02,1,60,48.83,46.25,2.58,51.35,48.83,46.25,0,0.83,-0.83,0,0,0.83,2.09,2.56,-0.47,44.95,2.09,2.56,4,4,0,0,97.53,97.53
"MIN",2017-03-05,1,60,57.86,28,29.86,67.39,57.86,28,1.51,0.83,0.68,64.57,1.51,0.83,3.38,1.06,2.31,76.04,3.38,1.06,3,4,1,5.29,94.74,100.03
"MIN",2017-03-07,1,60,46.83,29.02,17.81,61.74,46.83,29.02,0.61,1.78,-1.17,25.53,0.61,1.78,1.68,0.66,1.01,71.63,1.68,0.66,1,1,0,2.17,89.74,91.9
"MIN",2017-03-09,1,60,43.1,48.26,-5.16,47.18,43.1,48.26,0.89,2.59,-1.69,25.67,0.89,2.59,1.98,1.63,0.35,54.86,1.98,1.63,3,4,1,3.27,91.75,95.03
"MIN",2017-03-10,1,60,55.47,54.21,1.26,50.57,55.47,54.21,5.11,3.61,1.5,58.61,5.11,3.61,3.18,2.08,1.09,60.39,3.18,2.08,3,4,1,13.24,89.86,103.09
"MIN",2017-03-12,1,60,63.84,40.66,23.18,61.09,63.84,40.66,1.67,4.27,-2.6,28.07,1.67,4.27,2.85,1.54,1.31,64.87,2.85,1.54,3,1,-2,4.28,78.74,83.02
"MIN",2017-03-14,1,60,43.74,64.17,-20.43,40.53,43.74,64.17,1.39,2.86,-1.47,32.74,1.39,2.86,1.94,2.46,-0.52,44.09,1.94,2.46,6,9,3,5.29,92.06,97.35
"MIN",2017-03-16,1,60,63.56,51.19,12.36,55.39,63.56,51.19,2.49,1.57,0.92,61.3,2.49,1.57,3.59,1.99,1.6,64.33,3.59,1.99,4,1,-3,7.76,92.06,99.82
"MIN",2017-03-18,1,60,52.64,47.89,4.75,52.36,52.64,47.89,1.34,2.58,-1.25,34.06,1.34,2.58,1.92,1.94,-0.02,49.71,1.92,1.94,4,4,0,4.52,90.66,95.18
"MIN",2017-03-19,1,60,68.77,46.44,22.33,59.69,68.77,46.44,2.99,4.26,-1.26,41.29,2.99,4.26,3.25,2.19,1.07,59.8,3.25,2.19,5,4,-1,7.36,79.34,86.7
"MIN",2017-03-21,1,60,48.76,38.41,10.35,55.93,48.76,38.41,2.7,2.01,0.69,57.36,2.7,2.01,1.64,1.49,0.15,52.39,1.64,1.49,2,4,2,11.19,89.56,100.75
"MIN",2017-03-23,1,60,42.26,40.98,1.28,50.77,42.26,40.98,1.26,2.29,-1.03,35.53,1.26,2.29,1.76,1.84,-0.08,48.84,1.76,1.84,1,2,1,5.91,90.14,96.05
"MIN",2017-03-25,1,60,46.98,33.5,13.48,58.38,46.98,33.5,1.76,2.89,-1.13,37.85,1.76,2.89,2.05,2.14,-0.09,48.93,2.05,2.14,2,3,1,7.52,84.05,91.56
"MIN",2017-03-26,1,61.87,39.38,29.13,10.25,57.48,38.19,28.25,2.22,1.76,0.46,55.74,2.16,1.71,1.04,1.12,-0.07,48.3,1.01,1.08,2,2,0,10.43,89.37,99.8
"MIN",2017-03-28,1,61.87,50.39,31.99,18.4,61.17,48.87,31.02,3.16,2.38,0.78,57.05,3.07,2.31,1.98,1.24,0.74,61.54,1.92,1.2,5,6,1,11.49,86.46,97.95
"MIN",2017-03-30,1,60,43.4,26.04,17.36,62.5,43.4,26.04,4.57,0.83,3.75,84.66,4.57,0.83,1.29,0.95,0.34,57.51,1.29,0.95,4,2,-2,19.62,93.94,113.56
"MIN",2017-04-01,1,60,41.8,54.13,-12.33,43.58,41.8,54.13,0,2.3,-2.3,0,0,2.3,1.64,2.67,-1.02,38.15,1.64,2.67,2,1,-1,0,92.67,92.67
"MIN",2017-04-02,1,60,51.03,48.02,3.01,51.52,51.03,48.02,3.82,2.04,1.78,65.14,3.82,2.04,2.57,1.21,1.36,68,2.57,1.21,2,2,0,14.85,92.52,107.37
"MIN",2017-04-04,1,60,53.26,39.72,13.54,57.28,53.26,39.72,4.66,2.28,2.38,67.15,4.66,2.28,2.83,1.21,1.62,70,2.83,1.21,4,1,-3,14.54,90.74,105.29
"MIN",2017-04-06,1,60,46.57,45.87,0.7,50.38,46.57,45.87,3.94,2.37,1.57,62.46,3.94,2.37,1.94,1.69,0.25,53.5,1.94,1.69,5,3,-2,13.48,91.3,104.78
"MIN",2017-04-08,1,60,58.03,31.01,27.03,65.18,58.03,31.01,1.88,1.02,0.85,64.73,1.88,1.02,3.56,1.55,2,69.6,3.56,1.55,1,3,2,4.72,94.47,99.19
"MTL",2016-10-13,1,60,44.96,40.43,4.53,52.65,44.96,40.43,3.43,0.35,3.08,90.67,3.43,0.35,1.92,1.64,0.29,54.03,1.92,1.64,6,3,-3,13.13,98.61,111.74
"MTL",2016-10-15,1,65,36.68,49.96,-13.28,42.34,33.86,46.12,1.93,3.14,-1.21,38.1,1.78,2.9,1.02,3.85,-2.82,21.01,0.94,3.55,5,5,0,10.32,90.17,100.49
"MTL",2016-10-18,1,60,52.91,50.87,2.04,50.98,52.91,50.87,3.7,0,3.7,100,3.7,0,3.65,3.93,-0.28,48.18,3.65,3.93,8,7,-1,11.25,100,111.25
"MTL",2016-10-20,1,60,73.44,53.23,20.22,57.98,73.44,53.23,3.97,3.56,0.4,52.68,3.97,3.56,3.74,2.62,1.12,58.79,3.74,2.62,3,5,2,9.2,86.93,96.13
"MTL",2016-10-22,1,60,46.26,42.77,3.49,51.96,46.26,42.77,5,1.31,3.69,79.22,5,1.31,2.39,1.43,0.96,62.53,2.39,1.43,8,7,-1,19.73,91.92,111.65
"MTL",2016-10-24,1,60,46.02,48.46,-2.44,48.71,46.02,48.46,1.71,0.8,0.91,68.04,1.71,0.8,2.27,1.63,0.65,58.29,2.27,1.63,1,4,3,5.54,97.09,102.63
"MTL",2016-10-26,1,60,66.65,44.73,21.92,59.84,66.65,44.73,2.23,1.17,1.06,65.59,2.23,1.17,3.17,1.39,1.79,69.59,3.17,1.39,2,1,-1,7.97,94.95,102.93
"MTL",2016-10-27,1,60,41.38,48.06,-6.69,46.26,41.38,48.06,1.58,0.98,0.6,61.67,1.58,0.98,1.36,1.15,0.21,54.13,1.36,1.15,4,4,0,6.43,96.1,102.53
"MTL",2016-10-29,1,60,55.99,54.11,1.88,50.85,55.99,54.11,1.2,0.32,0.88,79.11,1.2,0.32,1.93,1.98,-0.05,49.32,1.93,1.98,6,5,-1,3.96,98.91,102.87
"MTL",2016-11-02,1,60,39.43,55.41,-15.98,41.58,39.43,55.41,2.15,0,2.15,100,2.15,0,2.03,2.3,-0.27,46.84,2.03,2.3,5,3,-2,9.21,100,109.21
"MTL",2016-11-04,1,60,38.48,58.82,-20.35,39.54,38.48,58.82,0,7.4,-7.4,0,0,7.4,1.56,3.08,-1.53,33.52,1.56,3.08,6,2,-4,0,80.74,80.74
"MTL",2016-11-05,1,60,45.14,57.25,-12.1,44.09,45.14,57.25,6.33,2.52,3.8,71.5,6.33,2.52,2.29,2.15,0.14,51.6,2.29,2.15,5,3,-2,36.07,92.4,128.47
"MTL",2016-11-08,1,60,50.11,61.12,-11.01,45.05,50.11,61.12,2.56,1.13,1.43,69.37,2.56,1.13,1.51,2.26,-0.75,40,1.51,2.26,2,2,0,11.84,96.61,108.45
"MTL",2016-11-10,1,60,48.18,31.11,17.07,60.77,48.18,31.11,2.84,0.32,2.52,89.84,2.84,0.32,1.86,1.25,0.61,59.88,1.86,1.25,5,2,-3,12.77,98.07,110.84
"MTL",2016-11-12,1,60,70.78,42.96,27.82,62.23,70.78,42.96,3.18,0,3.18,100,3.18,0,3.48,1.4,2.08,71.28,3.48,1.4,6,4,-2,8.79,100,108.79
"MTL",2016-11-13,1,60,44.64,51.12,-6.47,46.62,44.64,51.12,1.15,2.44,-1.29,31.98,1.15,2.44,1.3,3.04,-1.74,29.98,1.3,3.04,3,3,0,5.48,92,97.48
"MTL",2016-11-15,1,62.98,54.22,42.32,11.9,56.16,51.65,40.32,2.41,3.17,-0.76,43.18,2.29,3.02,2.52,2.22,0.3,53.14,2.4,2.12,3,3,0,7.5,84.69,92.19
"MTL",2016-11-18,1,60,51.96,43.22,8.74,54.59,51.96,43.22,1.78,3.12,-1.34,36.3,1.78,3.12,2.49,1.81,0.68,57.94,2.49,1.81,4,1,-3,6.14,81.01,87.15
"MTL",2016-11-19,1,60,43.26,53.48,-10.22,44.72,43.26,53.48,1.24,0.44,0.8,73.95,1.24,0.44,1.83,1.46,0.37,55.57,1.83,1.46,6,6,0,4.78,98.46,103.24
"MTL",2016-11-22,1,60,62.42,38.17,24.25,62.05,62.42,38.17,1.99,3.1,-1.11,39.08,1.99,3.1,2.64,1.32,1.31,66.59,2.64,1.32,7,11,4,6.69,83.5,90.19
"MTL",2016-11-24,1,60,34.87,51.1,-16.22,40.56,34.87,51.1,2.06,1.05,1.02,66.37,2.06,1.05,1.66,2.06,-0.4,44.6,1.66,2.06,3,2,-1,11.34,96.21,107.54
"MTL",2016-11-26,1,63.62,39.96,48.51,-8.54,45.17,37.69,45.75,1.36,1.19,0.17,53.31,1.28,1.12,1.83,2.17,-0.34,45.69,1.72,2.05,4,2,-2,6.66,95.91,102.57
"MTL",2016-11-29,1,60,54.23,59.85,-5.62,47.54,54.23,59.85,0.43,1.43,-1,23.09,0.43,1.43,3.18,3.39,-0.21,48.41,3.18,3.39,6,5,-1,1.37,96.07,97.44
"MTL",2016-12-02,1,60,47.35,40.7,6.65,53.78,47.35,40.7,0.31,1.46,-1.16,17.4,0.31,1.46,1.76,1.53,0.22,53.39,1.76,1.53,3,4,1,1.25,94.19,95.44
"MTL",2016-12-04,1,65,50.41,46.12,4.29,52.22,46.53,42.57,2.41,2.75,-0.34,46.72,2.23,2.54,2.33,2.4,-0.06,49.32,2.15,2.21,4,5,1,9.13,89.78,98.91
"MTL",2016-12-06,1,63.63,45.37,40.73,4.64,52.69,42.78,38.41,1.89,2.38,-0.48,44.34,1.79,2.24,2.06,1.83,0.23,52.95,1.95,1.73,4,5,1,7.28,90.27,97.54
"MTL",2016-12-08,1,60,80.48,34.91,45.57,69.75,80.48,34.91,5.34,1.35,3.99,79.81,5.34,1.35,4.14,1.23,2.91,77.05,4.14,1.23,3,3,0,10.57,92.19,102.76
"MTL",2016-12-10,1,60,65.24,20.65,44.59,75.96,65.24,20.65,9.27,0.89,8.39,91.26,9.27,0.89,4.95,1.04,3.91,82.6,4.95,1.04,5,4,-1,25.68,92.48,118.16
"MTL",2016-12-12,1,63.33,57.35,46.02,11.32,55.48,54.33,43.6,1.18,1.18,0,50.08,1.12,1.12,2.43,2.48,-0.05,49.45,2.3,2.35,3,7,4,4.81,96.15,100.97
"MTL",2016-12-16,1,60,50.3,44.17,6.13,53.24,50.3,44.17,1.69,2.65,-0.97,38.85,1.69,2.65,2.81,2.42,0.39,53.73,2.81,2.42,5,3,-2,8.69,88.14,96.83
"MTL",2016-12-17,1,60,44.83,49.73,-4.9,47.41,44.83,49.73,1.62,0.14,1.48,92.19,1.62,0.14,3.61,2.05,1.57,63.84,3.61,2.05,6,3,-3,6.11,99.29,105.39
"MTL",2016-12-20,1,60,58.4,15.09,43.3,79.46,58.4,15.09,3.42,0.84,2.58,80.22,3.42,0.84,2.53,0.51,2.03,83.36,2.53,0.51,3,6,3,10.21,91.86,102.07
"MTL",2016-12-22,1,60,64.35,37.34,27.02,63.28,64.35,37.34,3.75,4.14,-0.39,47.54,3.75,4.14,2.39,2.05,0.34,53.86,2.39,2.05,4,4,0,10.75,82.98,93.73
