"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"CGY",2015-03-29,1,60,54.01,49.16,4.85,52.35,54.01,49.16,4.28,1.66,2.62,72.04,4.28,1.66,2.84,1.46,1.38,66.03,2.84,1.46,1,1,0,15.75,93.08,108.83
"CGY",2015-03-30,1,60,37.25,79.75,-42.5,31.84,37.25,79.75,2.65,2.49,0.16,51.56,2.65,2.49,1.74,3.43,-1.68,33.72,1.74,3.43,4,3,-1,13.31,92.33,105.64
"CGY",2015-04-02,1,60,34.87,69.55,-34.67,33.4,34.87,69.55,0.81,2.61,-1.81,23.59,0.81,2.61,1.59,3.73,-2.15,29.84,1.59,3.73,4,6,2,4.92,93.49,98.41
"CGY",2015-04-04,1,60,53.91,55.27,-1.36,49.38,53.91,55.27,3.2,0,3.2,100,3.2,0,2.73,3.26,-0.54,45.53,2.73,3.26,0,1,1,11.8,100,111.8
"CGY",2015-04-07,1,60,52.32,52.03,0.29,50.14,52.32,52.03,2.57,1.88,0.69,57.73,2.57,1.88,2.48,1.53,0.95,61.89,2.48,1.53,0,4,4,9.46,91.04,100.5
"CGY",2015-04-09,1,60,35.97,54.96,-19,39.55,35.97,54.96,1.97,0.79,1.18,71.3,1.97,0.79,1.63,1.71,-0.07,48.9,1.63,1.71,0,1,1,8.5,97.15,105.65
"CGY",2015-04-11,1,60,34.35,34.05,0.3,50.22,34.35,34.05,1.2,4.94,-3.74,19.49,1.2,4.94,1.77,1.47,0.3,54.57,1.77,1.47,4,2,-2,6.11,74.24,80.35
"CHI",2014-10-09,1,65,55.21,68.72,-13.51,44.55,50.97,63.44,1.36,1.46,-0.1,48.22,1.26,1.35,1.52,4.28,-2.76,26.17,1.4,3.95,6,6,0,6.72,95.7,102.42
"CHI",2014-10-11,1,60,77.65,29.91,47.74,72.19,77.65,29.91,6.48,3.12,3.36,67.51,6.48,3.12,3.74,2.29,1.45,62.01,3.74,2.29,4,4,0,13.06,86.89,99.95
"CHI",2014-10-15,1,64.58,78.13,35.18,42.95,68.95,72.58,32.69,0.34,1.66,-1.32,17.16,0.32,1.55,2.65,1.21,1.44,68.6,2.46,1.13,1,7,6,0.84,91.99,92.84
"CHI",2014-10-18,1,63.43,71.85,41.5,30.35,63.39,67.96,39.26,4.86,0.34,4.52,93.51,4.6,0.32,4.3,1.45,2.84,74.7,4.06,1.38,4,5,1,9.45,98.25,107.69
"CHI",2014-10-21,1,60,58.43,41.45,16.98,58.5,58.43,41.45,2.44,0,2.44,100,2.44,0,3.4,1.91,1.49,64.01,3.4,1.91,2,4,2,6.33,100,106.33
"CHI",2014-10-23,1,60,45.45,49.14,-3.7,48.05,45.45,49.14,1.84,2.86,-1.02,39.18,1.84,2.86,1.92,1.73,0.19,52.62,1.92,1.73,2,1,-1,7.21,89.2,96.41
"CHI",2014-10-25,1,60,47.87,42.69,5.18,52.86,47.87,42.69,0.92,3.06,-2.14,23.08,0.92,3.06,1.63,2.98,-1.35,35.33,1.63,2.98,4,4,0,4.14,87.9,92.04
"CHI",2014-10-26,1,60,53.43,56.54,-3.11,48.59,53.43,56.54,1.38,2.37,-0.99,36.86,1.38,2.37,1.86,3.37,-1.5,35.65,1.86,3.37,5,9,4,3.51,92.74,96.25
"CHI",2014-10-28,1,60,50.34,43.92,6.43,53.41,50.34,43.92,0,2.03,-2.03,0,0,2.03,1.86,1.61,0.25,53.57,1.86,1.61,2,4,2,0,91.82,91.82
"CHI",2014-10-30,1,65,57.64,60.47,-2.83,48.8,53.2,55.81,3.21,3.3,-0.09,49.31,2.96,3.04,2.93,3.6,-0.68,44.83,2.7,3.33,7,6,-1,9.34,89.35,98.69
"CHI",2014-11-01,1,60,71.01,36.37,34.65,66.13,71.01,36.37,0.66,3.07,-2.41,17.73,0.66,3.07,3.72,2.99,0.73,55.42,3.72,2.99,3,4,1,1.6,87.39,88.99
"CHI",2014-11-02,1,60,62,38.77,23.23,61.53,62,38.77,0,1.2,-1.2,0,0,1.2,2.19,2.46,-0.28,47.01,2.19,2.46,2,2,0,0,95.27,95.27
"CHI",2014-11-04,1,60,58.2,38,20.21,60.5,58.2,38,4.03,0,4.03,100,4.03,0,2.53,2.27,0.26,52.69,2.53,2.27,6,6,0,14.61,100,114.61
"CHI",2014-11-07,1,60,52.28,30.3,21.98,63.31,52.28,30.3,1.34,2.98,-1.64,31.03,1.34,2.98,1.85,1.68,0.17,52.38,1.85,1.68,1,3,2,4.05,87.54,91.59
"CHI",2014-11-09,1,60,47.08,45.26,1.82,50.99,47.08,45.26,4.27,1.13,3.14,79.08,4.27,1.13,2.28,1.68,0.6,57.61,2.28,1.68,6,7,1,12.82,95.95,108.77
"CHI",2014-11-11,1,65,49.46,44.13,5.33,52.85,45.65,40.73,1.68,3.28,-1.61,33.83,1.55,3.03,2.18,1.58,0.6,57.93,2.01,1.46,5,8,3,5.75,87.99,93.74
"CHI",2014-11-14,1,60,37.05,46.63,-9.58,44.27,37.05,46.63,0.33,2.71,-2.38,10.98,0.33,2.71,1.6,2.79,-1.19,36.5,1.6,2.79,3,4,1,1.51,92.42,93.92
"CHI",2014-11-16,1,60,65.38,39.48,25.9,62.35,65.38,39.48,5.46,2.33,3.13,70.07,5.46,2.33,2.97,3,-0.03,49.76,2.97,3,2,5,3,13.07,88.74,101.81
"CHI",2014-11-20,1,60,37.81,46.5,-8.68,44.85,37.81,46.5,3.13,1.57,1.56,66.56,3.13,1.57,2.03,1.5,0.53,57.49,2.03,1.5,6,2,-4,15.92,92.39,108.31
"CHI",2014-11-22,1,60,61.32,33.45,27.87,64.7,61.32,33.45,5.37,0.85,4.52,86.31,5.37,0.85,3.01,2.86,0.15,51.28,3.01,2.86,3,8,5,18.21,95.61,113.82
"CHI",2014-11-23,1,60,44.31,48.79,-4.48,47.59,44.31,48.79,0.32,2.94,-2.61,9.96,0.32,2.94,1.34,2.67,-1.33,33.37,1.34,2.67,2,4,2,1.39,89.09,90.48
"CHI",2014-11-26,1,60,60.99,44.46,16.53,57.84,60.99,44.46,1.42,2.15,-0.73,39.74,1.42,2.15,3.14,3.32,-0.18,48.62,3.14,3.32,2,6,4,3.76,92.42,96.18
"CHI",2014-11-28,1,60,54.31,36.23,18.07,59.98,54.31,36.23,2.96,0.87,2.09,77.31,2.96,0.87,2.94,2.09,0.85,58.47,2.94,2.09,3,6,3,8.9,96.51,105.41
"CHI",2014-11-29,1,60,41.48,44.24,-2.77,48.39,41.48,44.24,2.78,1.1,1.69,71.71,2.78,1.1,2.23,1.7,0.53,56.76,2.23,1.7,4,4,0,12.43,93.18,105.61
"CHI",2014-12-03,1,60,59.16,45.29,13.87,56.64,59.16,45.29,3.58,0.45,3.13,88.91,3.58,0.45,2.24,1.78,0.47,55.81,2.24,1.78,8,6,-2,11.09,98.65,109.74
"CHI",2014-12-05,1,60,56.31,45.29,11.02,55.42,56.31,45.29,3.28,2.26,1.02,59.21,3.28,2.26,1.86,2.44,-0.58,43.3,1.86,2.44,4,5,1,10.17,93.04,103.21
"CHI",2014-12-06,1,60,43.68,44.91,-1.23,49.31,43.68,44.91,2.46,0.84,1.63,74.62,2.46,0.84,1.75,1.87,-0.13,48.24,1.75,1.87,2,4,2,9.08,97.1,106.17
"CHI",2014-12-09,1,65,55.05,40.14,14.91,57.83,50.81,37.05,1.61,2.02,-0.41,44.34,1.49,1.87,1.95,1.8,0.15,52.05,1.8,1.66,1,3,2,5.28,90.7,95.98
"CHI",2014-12-11,1,60,37.2,51.66,-14.47,41.86,37.2,51.66,3.18,2.05,1.14,60.88,3.18,2.05,3.58,2.62,0.96,57.75,3.58,2.62,4,6,2,16.94,93.49,110.43
"CHI",2014-12-13,1,60,39.06,63.5,-24.44,38.09,39.06,63.5,1.6,2.66,-1.06,37.55,1.6,2.66,1.71,3.39,-1.68,33.48,1.71,3.39,3,1,-2,7.21,92.33,99.54
"CHI",2014-12-14,1,60,68.24,35.44,32.81,65.82,68.24,35.44,1.17,0.81,0.36,58.96,1.17,0.81,2.13,1.23,0.89,63.28,2.13,1.23,3,2,-1,4.37,95.71,100.07
"CHI",2014-12-16,1,60,48.49,39.68,8.8,54.99,48.49,39.68,3.41,2.9,0.5,53.97,3.41,2.9,2.61,1.87,0.74,58.22,2.61,1.87,4,3,-1,10.24,86.45,96.7
"CHI",2014-12-20,1,65,49.38,34.78,14.59,58.67,45.58,32.11,1.6,1.43,0.17,52.82,1.48,1.32,2.32,1.06,1.26,68.7,2.14,0.97,4,6,2,4.88,91.3,96.18
"CHI",2014-12-21,1,60,49.67,43.27,6.4,53.44,49.67,43.27,3.03,0,3.03,100,3.03,0,2.15,1.87,0.28,53.55,2.15,1.87,2,2,0,9.53,100,109.53
"CHI",2014-12-23,1,60,55.91,50.14,5.77,52.72,55.91,50.14,0.86,3.24,-2.38,20.92,0.86,3.24,2.07,1.95,0.12,51.43,2.07,1.95,3,3,0,2.51,87.36,89.88
"CHI",2014-12-27,1,60,54.49,50.34,4.15,51.98,54.49,50.34,2.47,2.29,0.18,51.91,2.47,2.29,2.25,1.38,0.87,61.94,2.25,1.38,3,4,1,8.21,89.12,97.33
"CHI",2014-12-29,1,65,69.22,52.92,16.3,56.67,63.89,48.85,2.42,2.82,-0.4,46.2,2.24,2.6,3.22,2.16,1.07,59.92,2.98,1.99,6,6,0,6.25,91.34,97.59
"CHI",2015-01-01,1,60,46.55,51.39,-4.83,47.53,46.55,51.39,1.14,2.56,-1.42,30.79,1.14,2.56,1.88,3.18,-1.3,37.13,1.88,3.18,5,7,2,4.08,91.89,95.97
"CHI",2015-01-04,1,61.28,63.48,41.38,22.11,60.54,62.15,40.51,3.91,3.79,0.12,50.78,3.83,3.71,2.28,2.86,-0.58,44.36,2.23,2.8,0,3,3,12.22,87.85,100.07
"CHI",2015-01-06,1,60,69.09,40.33,28.76,63.14,69.09,40.33,0,2.07,-2.07,0,0,2.07,3.09,2.57,0.52,54.55,3.09,2.57,3,4,1,0,90.51,90.51
"CHI",2015-01-08,1,60,33.35,64.4,-31.05,34.12,33.35,64.4,2.69,1.2,1.49,69.14,2.69,1.2,1.4,2.7,-1.3,34.18,1.4,2.7,5,2,-3,15.33,96.54,111.88
"CHI",2015-01-09,1,60,40.68,47.47,-6.8,46.14,40.68,47.47,2.19,3.64,-1.45,37.56,2.19,3.64,2.7,1.92,0.78,58.43,2.7,1.92,2,2,0,11.59,82.24,93.83
"CHI",2015-01-11,1,60,62.59,42.91,19.67,59.32,62.59,42.91,3.89,0.81,3.08,82.84,3.89,0.81,2.29,2.26,0.03,50.35,2.29,2.26,3,2,-1,10.56,97.02,107.59
"CHI",2015-01-16,1,60,58.08,44.84,13.24,56.43,58.08,44.84,2.01,2.57,-0.56,43.85,2.01,2.57,2.43,2.16,0.27,52.95,2.43,2.16,7,7,0,7.01,92.03,99.05
"CHI",2015-01-18,1,60,63.75,55.98,7.78,53.25,63.75,55.98,2.33,5.67,-3.34,29.11,2.33,5.67,3.34,4.07,-0.73,45.05,3.34,4.07,3,4,1,6.69,84.16,90.86
"CHI",2015-01-20,1,60,76.22,32.22,44,70.29,76.22,32.22,5.04,0.79,4.25,86.4,5.04,0.79,3.97,1.34,2.63,74.78,3.97,1.34,2,5,3,11.14,96.86,108
"CHI",2015-01-21,1,65,47.29,52.84,-5.55,47.23,43.65,48.77,1.2,1.99,-0.79,37.63,1.11,1.83,2.17,2.3,-0.12,48.64,2.01,2.12,2,2,0,5.01,93.49,98.5
"CHI",2015-01-28,1,60,44.65,44.09,0.56,50.32,44.65,44.09,2.31,2.86,-0.55,44.64,2.31,2.86,1.6,2.48,-0.88,39.25,1.6,2.48,2,4,2,10.05,89.15,99.2
"CHI",2015-01-30,1,60,54.31,36.33,17.98,59.92,54.31,36.33,3.45,0.35,3.09,90.7,3.45,0.35,2.19,1.2,0.98,64.52,2.19,1.2,3,3,0,11.34,98.17,109.51
"CHI",2015-01-31,1,60,47.17,39.18,7.99,54.62,47.17,39.18,0,1.08,-1.08,0,0,1.08,2.61,2.16,0.45,54.69,2.61,2.16,4,2,-2,0,93.88,93.88
"CHI",2015-02-03,1,60,34.67,65.38,-30.72,34.65,34.67,65.38,0,2.72,-2.72,0,0,2.72,0.94,3.56,-2.63,20.81,0.94,3.56,4,3,-1,0,93.95,93.95
"CHI",2015-02-06,1,63.02,38.24,38.16,0.08,50.05,36.41,36.33,1.52,1.13,0.39,57.38,1.45,1.07,1.58,1.65,-0.07,48.93,1.51,1.57,4,4,0,8.57,93.99,102.56
"CHI",2015-02-08,1,60,44.39,43.06,1.33,50.76,44.39,43.06,2.19,2.06,0.13,51.57,2.19,2.06,1.4,1.87,-0.47,42.84,1.4,1.87,2,3,1,9.61,92.28,101.89
"CHI",2015-02-09,1,65,55.77,51,4.78,52.24,51.48,47.07,1.67,1.09,0.58,60.57,1.54,1,2.26,2.43,-0.17,48.18,2.09,2.24,2,4,2,4.87,96.17,101.05
"CHI",2015-02-11,1,61.33,57.57,48.19,9.38,54.43,56.32,47.14,2.38,4.68,-2.29,33.74,2.33,4.57,2.7,2.21,0.5,55.05,2.64,2.16,1,4,3,7.06,85.17,92.24
"CHI",2015-02-13,1,60,58.59,43.63,14.97,57.32,58.59,43.63,1.68,0.83,0.85,66.99,1.68,0.83,2.52,0.94,1.59,72.96,2.52,0.94,2,4,2,5.06,96.72,101.78
"CHI",2015-02-15,1,64.97,52.95,53.9,-0.95,49.55,48.9,49.78,0.85,0.99,-0.14,46.24,0.79,0.91,2.15,2.21,-0.06,49.31,1.98,2.04,3,3,0,3.06,96.94,99.99
"CHI",2015-02-18,1,65,61.18,49.11,12.07,55.47,56.48,45.34,1.47,1.77,-0.3,45.37,1.36,1.64,2.52,1.35,1.17,65.06,2.33,1.25,1,4,3,4.98,93.43,98.41
"CHI",2015-02-20,1,60,51.18,36.98,14.2,58.05,51.18,36.98,0.95,2.15,-1.21,30.54,0.95,2.15,2.02,1.82,0.2,52.58,2.02,1.82,4,3,-1,4.03,91.42,95.45
"CHI",2015-02-22,1,60,43.56,53.04,-9.48,45.09,43.56,53.04,1.4,3.97,-2.57,26.03,1.4,3.97,2.26,2.58,-0.32,46.71,2.26,2.58,7,7,0,5.76,86.17,91.93
"CHI",2015-02-24,1,65,54.48,42.25,12.23,56.32,50.29,39,1.28,1.92,-0.64,40.07,1.18,1.77,2.23,1.64,0.59,57.69,2.06,1.51,6,5,-1,3.8,93.54,97.34
"CHI",2015-02-26,1,60,38.41,39.79,-1.38,49.12,38.41,39.79,1.89,0,1.89,100,1.89,0,1.37,1.7,-0.32,44.77,1.37,1.7,2,5,3,7.44,100,107.44
"CHI",2015-02-27,1,60,43.38,53.45,-10.07,44.8,43.38,53.45,0,2.36,-2.36,0,0,2.36,1.81,2.54,-0.73,41.62,1.81,2.54,5,3,-2,0,90.8,90.8
"CHI",2015-03-02,1,60,53.37,39.74,13.63,57.32,53.37,39.74,6.36,1.83,4.53,77.64,6.36,1.83,2.1,1.63,0.46,56.22,2.1,1.63,3,0,-3,23.81,91.84,115.65
"CHI",2015-03-06,1,65,70.54,73.17,-2.63,49.09,65.12,67.54,0.82,1.15,-0.33,41.61,0.76,1.06,3.02,2.74,0.28,52.41,2.79,2.53,1,3,2,2.3,97.45,99.76
"CHI",2015-03-08,1,60.53,49.76,42.11,7.65,54.17,49.32,41.74,0,0.95,-0.95,0,0,0.94,1.36,2.09,-0.73,39.42,1.35,2.07,2,4,2,0,97.08,97.08
"CHI",2015-03-12,1,58.78,55.04,36.4,18.65,60.2,56.18,37.15,0.64,0.88,-0.24,42.18,0.65,0.89,2.01,1.06,0.95,65.48,2.05,1.08,1,7,6,1.93,95.47,97.41
"CHI",2015-03-14,1,60,55.1,51.97,3.13,51.46,55.1,51.97,3.7,1.22,2.49,75.25,3.7,1.22,2.61,2.15,0.47,54.89,2.61,2.15,4,4,0,11.85,95.75,107.6
"CHI",2015-03-17,1,60,56.57,50.21,6.36,52.98,56.57,50.21,4.28,0.8,3.49,84.33,4.28,0.8,2.84,2.8,0.04,50.36,2.84,2.8,3,1,-2,13.76,97.55,111.3
"CHI",2015-03-18,1,60,50.81,45.37,5.43,52.82,50.81,45.37,0.88,0,0.88,100,0.88,0,2.36,2,0.36,54.1,2.36,2,2,2,0,2.98,100,102.98
"CHI",2015-03-21,1,60,49.39,43.24,6.15,53.32,49.39,43.24,0,2.73,-2.73,0,0,2.73,2.32,2.18,0.14,51.57,2.32,2.18,3,3,0,0,89.84,89.84
"CHI",2015-03-23,1,60,44.6,65.1,-20.5,40.66,44.6,65.1,2.35,0.86,1.49,73.27,2.35,0.86,2.58,2.94,-0.36,46.71,2.58,2.94,1,0,-1,9.29,97.66,106.95
"CHI",2015-03-25,1,60,48.34,56.83,-8.49,45.96,48.34,56.83,0.32,3.08,-2.77,9.36,0.32,3.08,1.59,2.78,-1.19,36.4,1.59,2.78,3,3,0,1.13,89.62,90.75
"CHI",2015-03-27,1,60,42.14,44.09,-1.95,48.87,42.14,44.09,1.76,6,-4.24,22.67,1.76,6,1.55,3.38,-1.83,31.44,1.55,3.38,1,5,4,6.73,79.83,86.56
"CHI",2015-03-29,1,60,54.2,49.7,4.5,52.17,54.2,49.7,3.03,3.13,-0.1,49.18,3.03,3.13,2.42,2.46,-0.04,49.61,2.42,2.46,4,3,-1,15.04,90.29,105.33
"CHI",2015-03-30,1,60,54.36,43.76,10.6,55.4,54.36,43.76,3.37,1.05,2.32,76.23,3.37,1.05,2.64,1.35,1.29,66.15,2.64,1.35,1,2,1,9.74,96.29,106.04
"CHI",2015-04-02,1,60,54.54,47.95,6.59,53.22,54.54,47.95,2.89,0.97,1.92,74.89,2.89,0.97,2.74,1.49,1.25,64.81,2.74,1.49,3,4,1,8.1,96.82,104.92
"CHI",2015-04-03,1,60,54.66,38.37,16.29,58.76,54.66,38.37,3.46,2.1,1.36,62.27,3.46,2.1,1.73,2.38,-0.64,42.17,1.73,2.38,5,5,0,9.93,92.88,102.81
"CHI",2015-04-05,1,60,58.87,39.81,19.06,59.66,58.87,39.81,1.13,1.12,0.01,50.24,1.13,1.12,2.03,1.98,0.05,50.66,2.03,1.98,3,2,-1,3.45,96.03,99.47
"CHI",2015-04-07,1,60,46.69,51.47,-4.77,47.57,46.69,51.47,0.48,1.75,-1.27,21.4,0.48,1.75,1.12,2.17,-1.05,33.97,1.12,2.17,1,1,0,1.68,93.51,95.19
"CHI",2015-04-09,1,60,46.56,48.71,-2.14,48.88,46.56,48.71,0.83,1.47,-0.64,36.05,0.83,1.47,1.69,2.1,-0.41,44.54,1.69,2.1,6,3,-3,3.51,94.18,97.69
"CHI",2015-04-11,1,60,47.77,35.94,11.83,57.06,47.77,35.94,1.78,1.56,0.21,53.2,1.78,1.56,2.2,1.39,0.8,61.19,2.2,1.39,3,1,-2,7.17,92.48,99.65
"COL",2014-10-09,1,60,21.8,74.95,-53.16,22.53,21.8,74.95,0,4.38,-4.38,0,0,4.38,1.16,3.94,-2.77,22.79,1.16,3.94,4,6,2,0,90.65,90.65
"COL",2014-10-11,1,60,50.44,55.45,-5.01,47.63,50.44,55.45,0,2.03,-2.03,0,0,2.03,1.93,2.47,-0.54,43.86,1.93,2.47,8,6,-2,0,93.11,93.11
"COL",2014-10-13,1,60,39.12,43.66,-4.54,47.26,39.12,43.66,1.58,0.36,1.22,81.56,1.58,0.36,1.28,1.74,-0.46,42.36,1.28,1.74,4,4,0,6.21,98.57,104.78
"COL",2014-10-14,1,60.57,42.59,53.09,-10.5,44.52,42.2,52.59,1.64,3.13,-1.49,34.38,1.62,3.1,1.86,3.64,-1.78,33.78,1.84,3.6,6,4,-2,7.56,89.97,97.53
"COL",2014-10-16,1,60,57.73,43.46,14.28,57.06,57.73,43.46,4.09,3.08,1.01,57.02,4.09,3.08,2.75,2.64,0.11,51.06,2.75,2.64,9,7,-2,12.72,85.79,98.51
"COL",2014-10-18,1,60,41.29,68.04,-26.75,37.77,41.29,68.04,1.44,2.39,-0.95,37.63,1.44,2.39,2.02,3.14,-1.12,39.16,2.02,3.14,4,5,1,5.27,92.79,98.07
"COL",2014-10-21,1,62.38,40.81,49.61,-8.81,45.13,39.25,47.72,1.72,2.88,-1.16,37.42,1.66,2.77,1.69,2.81,-1.12,37.57,1.63,2.71,3,6,3,6.72,91.39,98.11
"COL",2014-10-24,1,60,58.69,33.74,24.95,63.49,58.69,33.74,5.21,3.18,2.03,62.07,5.21,3.18,3.31,1.35,1.95,70.98,3.31,1.35,6,8,2,12.09,85.5,97.59
"COL",2014-10-26,1,64.58,36.75,70.99,-34.24,34.11,34.14,65.95,0.33,1.62,-1.29,16.89,0.31,1.51,1.26,2.47,-1.22,33.71,1.17,2.3,5,5,0,1.45,93.6,95.05
"COL",2014-10-28,1,65,45.76,67.56,-21.79,40.38,42.24,62.36,3.78,1.79,1.99,67.88,3.49,1.65,2.05,4.19,-2.14,32.86,1.9,3.87,6,5,-1,12.36,95.75,108.11
"COL",2014-10-30,1,60,37.45,54.18,-16.73,40.87,37.45,54.18,3.69,0,3.69,100,3.69,0,1.63,2.58,-0.95,38.77,1.63,2.58,7,3,-4,18.07,100,118.07
"COL",2014-11-01,1,65,35.06,45.65,-10.59,43.44,32.36,42.14,0.71,1.97,-1.26,26.52,0.65,1.81,1.87,1.62,0.25,53.52,1.72,1.5,3,4,1,3.39,91.44,94.83
"COL",2014-11-02,1,60,28.79,42.26,-13.47,40.52,28.79,42.26,1.75,2.85,-1.1,38.08,1.75,2.85,0.86,3.04,-2.18,22.04,0.86,3.04,5,3,-2,10.72,89.99,100.7
"COL",2014-11-04,1,60,37.05,55.72,-18.67,39.94,37.05,55.72,1.74,4.53,-2.78,27.79,1.74,4.53,0.99,2.65,-1.66,27.18,0.99,2.65,4,5,1,8.26,85.91,94.18
"COL",2014-11-06,1,65,60.52,66.15,-5.62,47.78,55.87,61.06,3.39,1.58,1.81,68.18,3.13,1.46,3.51,3.67,-0.16,48.9,3.24,3.39,3,4,1,11.37,95.61,106.98
"COL",2014-11-08,1,60,49.75,52.06,-2.31,48.86,49.75,52.06,2.45,1.82,0.64,57.47,2.45,1.82,2.17,2.7,-0.54,44.5,2.17,2.7,5,5,0,7.07,93.39,100.46
"COL",2014-11-11,1,60,29.29,75.08,-45.79,28.06,29.29,75.08,0,6.63,-6.63,0,0,6.63,2.58,5.08,-2.5,33.69,2.58,5.08,7,4,-3,0,87.51,87.51
"COL",2014-11-13,1,65,35.69,49.58,-13.89,41.86,32.95,45.77,2.19,2.19,0,49.95,2.02,2.03,1.98,2.63,-0.65,42.97,1.83,2.43,4,3,-1,9.38,92.29,101.67
"COL",2014-11-15,1,60,31.29,34.82,-3.53,47.33,31.29,34.82,2.44,1.8,0.64,57.53,2.44,1.8,1.69,2.36,-0.67,41.75,1.69,2.36,2,3,1,9.79,91.36,101.15
"COL",2014-11-20,1,60,43.75,42.06,1.69,50.98,43.75,42.06,2.08,3.08,-1,40.29,2.08,3.08,1.71,1.61,0.1,51.54,1.71,1.61,2,1,-1,7.89,84.24,92.13
"COL",2014-11-22,1,60,47.9,50.99,-3.09,48.44,47.9,50.99,3.96,2.76,1.2,58.94,3.96,2.76,1.56,2.46,-0.9,38.81,1.56,2.46,0,4,4,13.99,89.42,103.41
"COL",2014-11-25,1,63.27,48.66,47.69,0.97,50.5,46.15,45.22,3.79,2.95,0.84,56.24,3.59,2.79,2.7,2.26,0.44,54.46,2.56,2.14,2,3,1,11.99,90.29,102.28
"COL",2014-11-26,1,60,44.46,60.99,-16.53,42.16,44.46,60.99,2.15,1.42,0.73,60.26,2.15,1.42,3.32,3.14,0.18,51.38,3.32,3.14,6,2,-4,7.58,96.24,103.82
"COL",2014-11-29,1,60,68.41,47.91,20.51,58.81,68.41,47.91,3.37,1.96,1.41,63.21,3.37,1.96,2.31,1.12,1.2,67.41,2.31,1.12,5,9,4,8.65,89.92,98.58
"COL",2014-12-01,1,60,41.78,51.94,-10.16,44.58,41.78,51.94,3.2,2.86,0.34,52.77,3.2,2.86,1.72,1.66,0.06,50.94,1.72,1.66,2,1,-1,12.73,89.58,102.31
"COL",2014-12-04,1,61.78,42.37,46.5,-4.14,47.67,41.15,45.16,2.6,2.96,-0.36,46.72,2.52,2.88,1.73,2.63,-0.9,39.66,1.68,2.55,3,1,-2,10.47,86.66,97.13
"COL",2014-12-05,1,60,34.15,67.88,-33.73,33.47,34.15,67.88,1.51,6.03,-4.52,20.01,1.51,6.03,1.67,3.52,-1.85,32.12,1.67,3.52,8,9,1,9.09,82.51,91.59
"COL",2014-12-09,1,60,55.55,46.95,8.61,54.2,55.55,46.95,0,1.31,-1.31,0,0,1.31,1.44,1.93,-0.49,42.77,1.44,1.93,7,3,-4,0,95.86,95.86
"COL",2014-12-11,1,65,42.26,55.9,-13.64,43.05,39.01,51.6,2.91,1.75,1.16,62.49,2.69,1.61,1.77,2.11,-0.34,45.59,1.63,1.95,5,5,0,12.86,94.14,107
"COL",2014-12-13,1,61.05,41.41,68.06,-26.64,37.83,40.7,66.89,1.2,1.9,-0.7,38.79,1.18,1.87,1.52,2.14,-0.62,41.49,1.49,2.1,6,7,1,5.78,95.27,101.05
"COL",2014-12-18,1,62.4,42.54,57.24,-14.7,42.64,40.9,55.04,0,0.69,-0.69,0,0,0.66,1.15,3.22,-2.07,26.28,1.1,3.09,3,3,0,0,98.37,98.37
"COL",2014-12-20,1,60,42.86,36.42,6.43,54.06,42.86,36.42,4.79,0.84,3.95,85.1,4.79,0.84,2.29,1.64,0.66,58.37,2.29,1.64,4,3,-1,19.99,96.33,116.32
"COL",2014-12-21,1,65,26.67,58.65,-31.99,31.25,24.61,54.14,0.31,0.35,-0.04,47.09,0.29,0.32,1.03,2.92,-1.89,26.12,0.95,2.7,4,2,-2,1.55,98.84,100.4
"COL",2014-12-23,1,60,60.28,40.11,20.17,60.05,60.28,40.11,3.76,0,3.76,100,3.76,0,2.28,1.37,0.91,62.53,2.28,1.37,4,7,3,9.43,100,109.43
"COL",2014-12-27,1,60,50.34,54.49,-4.15,48.02,50.34,54.49,2.29,2.47,-0.18,48.09,2.29,2.47,1.38,2.25,-0.87,38.06,1.38,2.25,4,3,-1,10.88,91.79,102.67
"COL",2014-12-29,1,60,27.72,53.43,-25.71,34.16,27.72,53.43,0,2.93,-2.93,0,0,2.93,0.65,2.17,-1.53,22.95,0.65,2.17,1,1,0,0,87.77,87.77
"COL",2014-12-31,1,64.67,48.08,45,3.08,51.66,44.61,41.75,2.9,1.58,1.32,64.72,2.69,1.46,1.19,1.81,-0.62,39.64,1.1,1.68,6,5,-1,9.79,93.82,103.61
"COL",2015-01-02,1,65,46.28,42.93,3.36,51.88,42.72,39.62,0.85,0.32,0.53,72.74,0.78,0.29,2.08,1.61,0.46,56.26,1.92,1.49,6,5,-1,3.73,98.59,102.32
"COL",2015-01-04,1,60,41.78,49.65,-7.87,45.7,41.78,49.65,2.94,3.72,-0.79,44.1,2.94,3.72,2.75,2.78,-0.04,49.65,2.75,2.78,3,4,1,12.73,84.63,97.36
"COL",2015-01-06,1,60,40.33,69.09,-28.76,36.86,40.33,69.09,2.07,0,2.07,100,2.07,0,2.57,3.09,-0.52,45.45,2.57,3.09,4,3,-1,9.49,100,109.49
"COL",2015-01-08,1,60,32.17,56.92,-24.75,36.11,32.17,56.92,4.31,1.93,2.38,69.11,4.31,1.93,1.33,2.92,-1.59,31.25,1.33,2.92,4,2,-2,21.92,94.23,116.15
