"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CURTIS.JOSEPH","2007-2008","CGY",9,399.33,181,17,90.61,91.7,-1.09,98.21,90.22,78.79,-1.98
"CURTIS.JOSEPH","2008-2009","TOR",11,457.66,195,30,84.62,90.03,-5.42,92.98,88.54,64.29,-10.56
"CURTIS.MCELHINNEY","2007-2008","CGY",4,126.28,49,4,91.84,91.94,-0.1,100,88.46,90,-0.05
"CURTIS.MCELHINNEY","2008-2009","CGY",10,316.35,168,22,86.9,90.04,-3.14,96.08,88.61,71.05,-5.27
"CURTIS.MCELHINNEY","2009-2010","CGY/ANA",9,507.67,286,28,90.21,91.33,-1.12,98.91,88.32,80.7,-3.21
"CURTIS.MCELHINNEY","2010-2011","ANA/OTT",20,977.25,525,58,88.95,90.5,-1.54,99.31,89.89,71.84,-8.11
"CURTIS.MCELHINNEY","2011-2012","ARI",2,71.76,36,2,94.44,91.61,2.83,100,100,66.67,1.02
"CURTIS.MCELHINNEY","2013-2014","CBJ",14,716.86,355,37,89.58,92.16,-2.59,94.97,92.97,70.59,-9.18
"CURTIS.MCELHINNEY","2014-2015","CBJ",19,1042.48,611,46,92.47,91.43,1.04,99.17,92.31,80.88,6.37
"CURTIS.MCELHINNEY","2015-2016","CBJ",11,539.14,273,31,88.64,90.13,-1.48,98.1,87.06,78.31,-4.05
"CURTIS.MCELHINNEY","2016-2017","CBJ/TOR",12,615.2,326,27,91.72,91.6,0.11,96.95,89.68,85.51,0.37
"CURTIS.MCELHINNEY","2017-2018","TOR",4,232,133,13,90.23,90.83,-0.61,100,83.93,85.71,-0.81
"CURTIS.SANFORD","2007-2008","VAN",11,480.01,213,16,92.49,92.03,0.46,94.2,92.24,89.29,0.98
"CURTIS.SANFORD","2008-2009","VAN",9,419.68,199,18,90.95,91.22,-0.26,100,89.91,77.42,-0.52
"CURTIS.SANFORD","2011-2012","CBJ",21,1174.86,574,53,90.77,91.28,-0.52,97.14,94.98,72,-2.97
"DAN.CLOUTIER","2007-2008","L.A",4,222.5,108,14,87.04,91.6,-4.56,96.67,88.33,66.67,-4.93
"DAN.ELLIS","2007-2008","NSH",22,1060.84,565,40,92.92,91.28,1.64,98.41,92.73,81.61,9.29
"DAN.ELLIS","2008-2009","NSH",20,1148.19,576,56,90.28,90.04,0.24,98.86,91.48,76.15,1.38
"DAN.ELLIS","2009-2010","NSH",25,1404.77,714,65,90.9,91.36,-0.46,98.42,91.82,74.05,-3.3
"DAN.ELLIS","2010-2011","T.B/ANA",22,1136.72,532,58,89.1,91.11,-2.01,96.61,90.2,74.55,-10.7
"DAN.ELLIS","2011-2012","ANA",5,246.15,128,13,89.84,89.97,-0.12,95.45,87.23,86.49,-0.16
"DAN.ELLIS","2012-2013","CAR",7,328.88,192,15,92.19,91.03,1.16,100,93.26,75,2.22
"DAN.ELLIS","2013-2014","DAL/FLA",10,513.61,271,35,87.08,91.01,-3.93,95.92,89.62,70.15,-10.64
"DAN.ELLIS","2014-2015","FLA",3,177.41,88,4,95.45,92.28,3.17,94.87,96.97,93.75,2.79
"DANIEL.LACOSTA","2007-2008","CBJ",1,13.15,5,0,100,95,5,100,100,NA,0.25
"DANIEL.LACOSTA","2008-2009","CBJ",1,34.57,19,2,89.47,88.63,0.84,66.67,100,75,0.16
"DANIEL.TAYLOR","2012-2013","CGY",1,60,37,4,89.19,92.57,-3.38,95,91.67,60,-1.25
"DANY.SABOURIN","2007-2008","PIT",16,787.39,414,33,92.03,90.97,1.06,97.14,94.3,77.78,4.4
"DANY.SABOURIN","2008-2009","PIT",12,681.59,331,34,89.73,90.55,-0.82,98.97,93.79,68.49,-2.72
"DARCY.KUEMPER","2012-2013","MIN",5,228.31,88,8,90.91,91.72,-0.81,97.22,90.91,78.95,-0.71
"DARCY.KUEMPER","2013-2014","MIN",14,768.09,377,37,90.19,91.9,-1.72,97.5,86.39,81.43,-6.47
"DARCY.KUEMPER","2014-2015","MIN",16,858.61,433,35,91.92,92.46,-0.54,97.33,90.12,83.33,-2.34
"DARCY.KUEMPER","2015-2016","MIN",11,555.52,271,23,91.51,90.2,1.31,97.14,91.95,83.54,3.55
"DARCY.KUEMPER","2016-2017","MIN",12,692.56,385,39,89.87,91.97,-2.1,97.19,88.37,75.64,-8.1
"DARCY.KUEMPER","2017-2018","L.A",6,295.67,167,10,94.01,90.13,3.89,98.08,92.86,91.11,6.49
"DAVID.AEBISCHER","2007-2008","ARI",1,59.91,33,3,90.91,92.06,-1.15,100,94.74,33.33,-0.38
"DAVID.RITTICH","2016-2017","CGY",1,20,10,1,90,86.9,3.1,100,100,50,0.31
"DAVID.RITTICH","2017-2018","CGY",4,245.02,112,7,93.75,91.93,1.82,98.39,93.75,77.78,2.04
"DEVAN.DUBNYK","2009-2010","EDM",10,557.84,331,38,88.52,91.03,-2.51,95,87.5,80.95,-8.3
"DEVAN.DUBNYK","2010-2011","EDM",19,1147.34,658,51,92.25,91.14,1.11,99.07,92.18,81.75,7.3
"DEVAN.DUBNYK","2011-2012","EDM",24,1402.5,765,64,91.63,91.07,0.56,97.58,94.54,77.6,4.29
"DEVAN.DUBNYK","2012-2013","EDM",19,1074.58,598,41,93.14,91.63,1.52,98.28,93.03,83.61,9.08
"DEVAN.DUBNYK","2013-2014","EDM/NSH",19,981.16,553,57,89.69,91.32,-1.63,96.67,90.95,75.41,-9.02
"DEVAN.DUBNYK","2014-2015","ARI/MIN",29,1634.72,849,55,93.52,91.86,1.66,98.34,92.11,85.96,14.1
"DEVAN.DUBNYK","2015-2016","MIN",33,1914.3,939,82,91.27,91.29,-0.03,98.42,93.02,75.93,-0.25
"DEVAN.DUBNYK","2016-2017","MIN",31,1722.84,930,68,92.69,92.13,0.56,97.52,92.35,82.18,5.23
"DEVAN.DUBNYK","2017-2018","MIN",11,638.57,343,33,90.38,92.1,-1.73,96,91.91,71.93,-5.92
"DIMITRI.PATZOLD","2007-2008","S.J",2,23.58,11,1,90.91,90.73,0.18,100,100,0,0.02
"DOMINIK.HASEK","2007-2008","DET",19,1038.75,405,46,88.64,91.18,-2.54,98.43,89.22,70.27,-10.27
"DREW.MACINTYRE","2007-2008","VAN",1,27.3,11,2,81.82,90.82,-9,100,75,100,-0.99
"DREW.MACINTYRE","2011-2012","BUF",1,35.52,16,1,93.75,91.5,2.25,100,83.33,100,0.36
"DREW.MACINTYRE","2013-2014","TOR",2,94.58,51,4,92.16,91.96,0.2,94.44,95.83,77.78,0.1
"DUSTIN.TOKARSKI","2009-2010","T.B",2,44.35,16,3,81.25,87.38,-6.12,100,100,50,-0.98
"DUSTIN.TOKARSKI","2011-2012","T.B",1,64.15,32,3,90.62,92.12,-1.5,100,80,100,-0.48
"DUSTIN.TOKARSKI","2013-2014","MTL",3,163.1,93,5,94.62,90.1,4.53,96.15,97.3,90,4.21
"DUSTIN.TOKARSKI","2014-2015","MTL",13,755,380,32,91.58,91.28,0.3,97.86,95.12,72.37,1.13
"DUSTIN.TOKARSKI","2015-2016","MTL",3,116.85,47,6,87.23,93.45,-6.21,95.45,88.89,57.14,-2.92
"DWAYNE.ROLOSON","2007-2008","EDM",25,1269.52,709,68,90.41,90.32,0.09,98.98,92.41,73.61,0.65
"DWAYNE.ROLOSON","2008-2009","EDM",29,1709.59,966,88,90.89,91.16,-0.27,99.01,91.12,76.67,-2.62
"DWAYNE.ROLOSON","2009-2010","NYI",27,1550.39,858,79,90.79,90.65,0.14,96.5,92.2,80.1,1.23
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",24,1429.37,723,62,91.42,91.1,0.32,97.41,93.14,77.3,2.32
"DWAYNE.ROLOSON","2011-2012","T.B",21,1079.82,607,70,88.47,90.34,-1.87,95.56,90.99,73.83,-11.34
"DYLAN.FERGUSON","2017-2018","VGK",1,9.23,2,1,50,84,-34,NA,NA,50,-0.68
"EDDIE.LACK","2013-2014","VAN",24,1307.69,610,55,90.98,91.01,-0.03,97.08,93.58,77.63,-0.18
"EDDIE.LACK","2014-2015","VAN",21,1111.78,614,50,91.86,90.43,1.42,96.62,95.97,79.25,8.74
"EDDIE.LACK","2015-2016","CAR",21,1174.61,572,55,90.38,91.12,-0.74,98.06,88.74,81.48,-4.23
"EDDIE.LACK","2016-2017","CAR",11,662.82,297,32,89.23,91.62,-2.4,97.54,89.11,75.68,-7.12
"EDDIE.LACK","2017-2018","CGY",2,84.33,43,9,79.07,88.42,-9.35,100,85,45.45,-4.02
"ERIC.COMRIE","2016-2017","WPG",1,59.29,39,4,89.74,89.85,-0.1,93.75,100,72.73,-0.04
"ERIC.COMRIE","2017-2018","WPG",1,58.63,35,5,85.71,86.8,-1.09,100,92.86,63.64,-0.38
"ERIK.ERSBERG","2007-2008","L.A",8,488.58,274,21,92.34,91.73,0.61,100,96.9,68.52,1.67
"ERIK.ERSBERG","2008-2009","L.A",11,620.91,302,27,91.06,90.57,0.49,97.67,93.67,74.14,1.49
"ERIK.ERSBERG","2009-2010","L.A",8,414.71,166,18,89.16,89.7,-0.54,97.87,89.61,78.57,-0.9
"EVGENI.NABOKOV","2007-2008","S.J",36,2023.09,827,69,91.66,91.59,0.07,98.64,91.03,79.02,0.58
"EVGENI.NABOKOV","2008-2009","S.J",27,1554.95,752,77,89.76,91.03,-1.27,96.12,90.36,78.4,-9.55
"EVGENI.NABOKOV","2009-2010","S.J",35,2013.6,1067,92,91.38,91.58,-0.2,98.92,92.29,74.21,-2.16
"EVGENI.NABOKOV","2011-2012","NYI",25,1421.42,726,63,91.32,91.63,-0.31,97.02,93.51,77.16,-2.22
"EVGENI.NABOKOV","2012-2013","NYI",21,1273.43,610,52,91.48,91.55,-0.07,96.94,93,78.23,-0.45
"EVGENI.NABOKOV","2013-2014","NYI",15,912.89,445,41,90.79,91.36,-0.58,98.3,87.82,83.19,-2.57
"EVGENI.NABOKOV","2014-2015","T.B",9,434.43,190,26,86.32,90.33,-4.02,94.92,87.5,74.51,-7.63
"FREDERIK.ANDERSEN","2013-2014","ANA",14,827.6,388,33,91.49,91.24,0.26,97.93,92.36,79.07,1
"FREDERIK.ANDERSEN","2014-2015","ANA",26,1445.78,645,57,91.16,91.64,-0.47,97.82,89.41,80.6,-3.06
"FREDERIK.ANDERSEN","2015-2016","ANA",24,1289.45,621,56,90.98,91.59,-0.61,96.64,94.06,74.63,-3.76
"FREDERIK.ANDERSEN","2016-2017","TOR",31,1751.66,982,80,91.85,91.49,0.36,99.26,90.5,79.29,3.57
"FREDERIK.ANDERSEN","2017-2018","TOR",19,1133.23,644,50,92.24,91.42,0.81,97.03,92.82,80.3,5.24
"FREDRIK.NORRENA","2007-2008","CBJ",21,1125.57,496,52,89.52,91.63,-2.11,95.89,91.45,71.6,-10.48
"FREDRIK.NORRENA","2008-2009","CBJ",5,194.28,82,11,86.59,92.95,-6.37,95,87.1,54.55,-5.22
"GARRET.SPARKS","2015-2016","TOR",6,356.57,169,21,87.57,91.57,-3.99,98.51,92.73,65.96,-6.75
"HANNU.TOIVONEN","2007-2008","STL",16,873.97,431,54,87.47,90.1,-2.63,97.46,87.79,75,-11.34
"HARRI.SATERI","2017-2018","FLA",1,23.12,14,1,92.86,90.86,2,100,100,66.67,0.28
"HENRIK.KARLSSON","2010-2011","CGY",12,588.34,265,17,93.58,92.03,1.55,100,92.52,80.85,4.12
"HENRIK.KARLSSON","2011-2012","CGY",5,289.38,174,18,89.66,90.5,-0.84,90.67,100,78,-1.47
"HENRIK.LUNDQVIST","2007-2008","NYR",32,1946.86,868,82,90.55,90.21,0.34,97.62,92.08,79.25,2.94
"HENRIK.LUNDQVIST","2008-2009","NYR",31,1869.3,936,82,91.24,91,0.24,97.87,92.86,75.94,2.2
"HENRIK.LUNDQVIST","2009-2010","NYR",33,1857.14,958,72,92.48,91.8,0.68,97.41,92.94,80.38,6.54
"HENRIK.LUNDQVIST","2010-2011","NYR",34,1944.23,1055,75,92.89,91.48,1.41,99.02,94.29,78.1,14.92
"HENRIK.LUNDQVIST","2011-2012","NYR",29,1752.18,905,60,93.37,92,1.37,99.19,92.57,81.53,12.36
"HENRIK.LUNDQVIST","2012-2013","NYR",20,1210.18,587,46,92.16,91.65,0.51,96.88,94.06,79.84,2.99
"HENRIK.LUNDQVIST","2013-2014","NYR",29,1650.74,853,73,91.44,91.17,0.27,98.57,90.22,80.11,2.3
