"","Player","Date","Team","Position","TOI","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF"
"412","CHARLIE.COYLE","2017-04-19","MIN","C",13.9,6,6,4,0.3,1,0,0,0,0,2,0,1,2,1,25.9,25.9,17.27,1.28,4.94,4.32,NA,0
"413","CHARLIE.COYLE","2017-04-16","MIN","C",12.7,3,2,2,0.39,1,0,0,0,1,4,2,0,2,0,14.17,9.45,9.45,1.84,19.5,4.72,NA,1
"414","CHARLIE.COYLE","2017-04-14","MIN","C",13.15,4,3,1,0.14,1,0,1,1,0,4,1,0,0,0,18.25,13.69,4.56,0.63,4.63,4.56,0,-1
"415","CHARLIE.COYLE","2017-04-12","MIN","C",13.82,6,6,6,0.51,1,0,0,0,0,2,1,1,0,0,26.05,26.05,26.05,2.23,8.56,4.34,NA,0
"416","CHARLIE.MCAVOY","2017-04-23","BOS","D",19.97,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,NA,0,NA,-1
"417","CHARLIE.MCAVOY","2017-04-19","BOS","D",20.58,5,1,0,0.01,0,0,0,0,0,1,2,0,2,3,14.58,2.92,0,0.03,1.19,0,NA,0
"418","CHARLIE.MCAVOY","2017-04-17","BOS","D",19.48,2,1,1,0.02,0,0,0,0,0,0,1,0,2,2,6.16,3.08,3.08,0.05,1.73,0,NA,0
"419","CHARLIE.MCAVOY","2017-04-15","BOS","D",23.67,5,3,2,0.12,0,0,0,0,0,4,6,0,0,0,12.67,7.6,5.07,0.31,4.1,0,NA,0
"420","CHARLIE.MCAVOY","2017-04-12","BOS","D",19.13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.14,0,0,0,NA,0,NA,0
"421","CHRIS.KREIDER","2017-05-09","NYR","C",12.21,4,4,3,0.33,2,1,0,0,0,4,0,1,0,0,19.66,19.66,14.74,1.62,8.25,9.83,1,0
"422","CHRIS.KREIDER","2017-05-06","NYR","C",13.42,2,2,2,0.31,2,0,0,0,0,1,2,0,1,0,8.94,8.94,8.94,1.4,15.63,8.94,NA,0
"423","CHRIS.KREIDER","2017-05-04","NYR","C",12.25,1,1,1,0.01,0,1,0,0,0,1,1,2,0,2,4.9,4.9,4.9,0.05,1.09,0,1,0
"424","CHRIS.KREIDER","2017-05-02","NYR","C",11.21,2,1,0,0.03,0,0,0,0,0,1,1,1,1,0,10.7,5.35,0,0.17,3.13,0,NA,0
"425","CHRIS.KREIDER","2017-04-29","NYR","C",20.64,6,4,4,0.21,1,0,0,1,0,4,2,0,0,0,17.44,11.63,11.63,0.62,5.35,2.91,NA,-1
"426","CHRIS.KREIDER","2017-04-27","NYR","C",10.99,3,3,3,0.12,0,0,0,0,0,3,0,0,1,0,16.38,16.38,16.38,0.67,4.11,0,NA,0
"427","CHRIS.KREIDER","2017-04-22","NYR","C",11.91,2,2,1,0.2,1,0,0,1,0,6,1,0,0,1,10.08,10.08,5.04,1,9.93,5.04,NA,-1
"428","CHRIS.KREIDER","2017-04-20","NYR","C",12.27,2,1,1,0.06,0,0,0,0,0,1,1,0,0,0,9.78,4.89,4.89,0.29,5.84,0,NA,0
"429","CHRIS.KREIDER","2017-04-18","NYR","C",11.13,2,2,2,0.18,1,0,0,0,0,3,1,1,1,0,10.78,10.78,10.78,0.98,9.11,5.39,NA,0
"430","CHRIS.KREIDER","2017-04-16","NYR","C",13.28,5,5,2,0.45,3,0,0,0,0,1,1,1,0,0,22.59,22.59,9.04,2.02,8.94,13.55,NA,0
"431","CHRIS.KREIDER","2017-04-14","NYR","C",16.82,4,4,3,0.06,0,0,0,1,0,5,0,1,0,2,14.27,14.27,10.7,0.22,1.53,0,NA,-1
"432","CHRIS.KREIDER","2017-04-12","NYR","C",12.72,2,1,1,0.07,0,0,0,0,0,2,1,0,0,1,9.43,4.72,4.72,0.31,6.56,0,NA,0
"433","CHRIS.KUNITZ","2017-05-13","PIT","L",13.89,2,1,1,0.02,0,0,1,0,0,4,2,0,0,0,8.64,4.32,4.32,0.09,1.98,0,0,0
"434","CHRIS.KUNITZ","2017-05-10","PIT","L",12.91,0,0,0,0,0,1,1,0,0,2,2,0,2,1,0,0,0,0,NA,0,0.5,0
"435","CHRIS.KUNITZ","2017-05-08","PIT","L",10.02,1,0,0,0,0,0,0,0,0,4,1,0,0,0,5.99,0,0,0,NA,0,NA,0
"436","CHRIS.KUNITZ","2017-05-06","PIT","L",9.09,3,1,1,0.05,0,0,0,0,0,2,1,0,0,1,19.8,6.6,6.6,0.32,4.91,0,NA,0
"437","CHRIS.KUNITZ","2017-05-03","PIT","L",11.67,3,3,1,0.22,1,0,0,0,0,4,1,1,0,1,15.42,15.42,5.14,1.13,7.34,5.14,NA,0
"438","CHRIS.KUNITZ","2017-05-01","PIT","L",12.28,3,3,2,0.49,2,0,0,1,0,6,1,0,0,0,14.66,14.66,9.77,2.41,16.47,9.77,NA,-1
"439","CHRIS.KUNITZ","2017-04-29","PIT","L",10.05,1,1,1,0.04,0,0,0,0,0,1,2,0,0,0,5.97,5.97,5.97,0.23,3.85,0,NA,0
"440","CHRIS.KUNITZ","2017-04-27","PIT","L",12.51,5,4,3,0.07,0,0,0,0,0,4,3,0,0,0,23.98,19.18,14.39,0.34,1.78,0,NA,0
"441","CHRIS.NEIL","2017-05-09","OTT","R",1.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0
"442","CHRIS.NEIL","2017-05-06","OTT","R",2.43,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,0,NA,-1
"443","CHRIS.STEWART","2017-04-22","MIN","R",7.4,2,1,0,0.02,0,0,0,0,0,1,1,1,0,0,16.22,8.11,0,0.13,1.56,0,NA,0
"444","CHRIS.STEWART","2017-04-19","MIN","R",4.77,2,2,1,0.05,0,0,0,0,0,1,0,0,1,0,25.16,25.16,12.58,0.57,2.26,0,NA,0
"445","CHRIS.STEWART","2017-04-16","MIN","R",7.89,2,1,1,0.21,1,0,0,0,0,2,2,0,0,0,15.21,7.6,7.6,1.61,21.11,7.6,NA,0
"446","CHRIS.STEWART","2017-04-14","MIN","R",9.04,1,0,0,0,0,0,0,0,0,3,1,0,0,0,6.64,0,0,0,NA,0,NA,0
"447","CHRIS.STEWART","2017-04-12","MIN","R",10.03,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,NA,0,NA,0
"448","CHRISTIAN.FOLIN","2017-04-14","MIN","D",11.71,1,1,1,0.01,0,0,0,0,0,2,2,1,0,0,5.12,5.12,5.12,0.07,1.4,0,NA,0
"449","CHRISTIAN.FOLIN","2017-04-12","MIN","D",9.6,2,0,0,0,0,0,0,1,0,1,3,0,0,1,12.5,0,0,0,NA,0,NA,-1
"450","CHRIS.TIERNEY","2017-04-22","S.J","C",12.11,1,0,0,0,0,1,4,0,0,0,1,1,0,0,4.95,0,0,0,NA,0,0.2,0
"451","CHRIS.TIERNEY","2017-04-20","S.J","C",14.96,4,2,1,0.18,1,1,5,0,0,0,1,0,1,1,16.04,8.02,4.01,0.74,9.18,4.01,0.17,0
"452","CHRIS.TIERNEY","2017-04-18","S.J","C",8.46,1,1,1,0.06,0,4,4,0,0,0,1,0,0,0,7.09,7.09,7.09,0.41,5.85,0,0.5,0
"453","CHRIS.TIERNEY","2017-04-16","S.J","C",11.93,1,1,0,0.08,0,3,2,0,0,3,3,0,1,4,5.03,5.03,0,0.43,8.48,0,0.6,0
"454","CHRIS.TIERNEY","2017-04-14","S.J","C",8.04,1,0,0,0,0,4,1,0,1,2,2,0,0,0,7.46,0,0,0,NA,0,0.8,1
"455","CHRIS.TIERNEY","2017-04-12","S.J","C",10.15,3,3,2,0.28,2,2,1,0,0,2,0,0,1,2,17.73,17.73,11.82,1.65,9.32,11.82,0.67,0
"456","CHRIS.WAGNER","2017-05-14","ANA","R",6.36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,0
"457","CHRIS.WAGNER","2017-05-12","ANA","R",8.89,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,NA,0,NA,-1
"458","CHRIS.WAGNER","2017-05-10","ANA","R",6.47,1,1,1,0.03,0,0,2,0,0,3,1,1,0,2,9.27,9.27,9.27,0.26,2.82,0,0,0
"459","CHRIS.WAGNER","2017-05-07","ANA","R",8.68,3,3,3,0.23,1,0,0,0,0,4,1,1,0,0,20.74,20.74,20.74,1.6,7.71,6.91,NA,0
"460","CHRIS.WAGNER","2017-05-05","ANA","R",10.9,1,0,0,0,0,2,0,0,0,1,1,0,0,0,5.5,0,0,0,NA,0,1,0
"461","CHRIS.WAGNER","2017-05-03","ANA","R",9.26,1,1,0,0.07,0,1,0,0,1,3,5,0,0,2,6.48,6.48,0,0.45,6.95,0,1,1
"462","CHRIS.WAGNER","2017-04-30","ANA","R",7.4,3,3,3,0.11,0,1,1,0,0,3,3,0,0,0,24.32,24.32,24.32,0.89,3.65,0,0.5,0
"463","CHRIS.WAGNER","2017-04-28","ANA","R",4.92,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,NA,0,0.5,0
"464","CHRIS.WAGNER","2017-04-26","ANA","R",7.28,3,3,2,0.2,1,0,0,0,0,4,1,2,0,0,24.73,24.73,16.48,1.64,6.64,8.24,NA,0
"465","CHRIS.WAGNER","2017-04-19","ANA","R",9.6,4,4,2,0.31,1,1,0,1,0,2,3,1,0,1,25,25,12.5,1.94,7.77,6.25,1,-1
"466","CHRIS.WAGNER","2017-04-17","ANA","R",6.4,2,2,1,0.09,0,0,3,0,0,1,1,0,0,1,18.75,18.75,9.38,0.81,4.29,0,0,0
"467","CHRIS.WAGNER","2017-04-15","ANA","R",8.83,2,1,0,0.01,0,4,1,0,0,3,2,0,0,0,13.59,6.8,0,0.09,1.31,0,0.8,0
"468","CHRIS.WAGNER","2017-04-13","ANA","R",7.91,2,2,1,0.09,0,3,2,0,0,1,2,0,0,0,15.17,15.17,7.59,0.71,4.65,0,0.6,0
"469","CHRIS.WIDEMAN","2017-05-13","OTT","D",9.56,3,2,1,0.03,0,0,0,0,0,0,3,0,0,0,18.83,12.55,6.28,0.2,1.6,0,NA,0
"470","CHRIS.WIDEMAN","2017-05-09","OTT","D",8.66,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,NA,0,NA,0
"471","CHRIS.WIDEMAN","2017-05-06","OTT","D",10.01,7,6,4,0.13,0,0,0,0,0,0,2,2,0,1,41.96,35.96,23.98,0.81,2.24,0,NA,0
"472","CHRIS.WIDEMAN","2017-05-04","OTT","D",12.6,5,5,4,0.11,0,0,0,0,0,1,3,1,0,0,23.81,23.81,19.05,0.53,2.24,0,NA,0
"473","CHRIS.WIDEMAN","2017-04-19","OTT","D",7.81,2,2,2,0.03,0,0,0,0,0,0,3,0,0,0,15.36,15.36,15.36,0.23,1.53,0,NA,0
"474","CHRIS.WIDEMAN","2017-04-17","OTT","D",10.03,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,NA,0
"475","CHRIS.WIDEMAN","2017-04-15","OTT","D",17.34,2,1,1,0.01,0,0,0,1,0,2,4,1,1,1,6.92,3.46,3.46,0.03,0.97,0,NA,-1
"476","CHRIS.WIDEMAN","2017-04-12","OTT","D",12.75,3,2,1,0.03,0,0,0,0,0,0,2,0,0,1,14.12,9.41,4.71,0.16,1.73,0,NA,0
"477","CLARKE.MACARTHUR","2017-05-13","OTT","L",15.28,5,3,3,0.15,1,0,1,0,0,1,4,1,0,0,19.63,11.78,11.78,0.57,4.86,3.93,0,0
"478","CLARKE.MACARTHUR","2017-05-09","OTT","L",14.76,1,1,1,0.13,1,1,0,0,0,0,0,1,1,0,4.07,4.07,4.07,0.51,12.65,4.07,1,0
"479","CLARKE.MACARTHUR","2017-05-06","OTT","L",14.36,1,1,1,0.02,0,0,0,1,1,3,3,1,0,0,4.18,4.18,4.18,0.06,1.55,0,NA,0
"480","CLARKE.MACARTHUR","2017-05-04","OTT","L",9.89,1,0,0,0,0,0,0,1,0,3,1,0,0,0,6.07,0,0,0,NA,0,NA,-1
"481","CLARKE.MACARTHUR","2017-05-02","OTT","L",12.63,3,2,2,0.07,0,0,1,0,0,0,2,0,0,0,14.25,9.5,9.5,0.35,3.63,0,0,0
"482","CLARKE.MACARTHUR","2017-04-29","OTT","L",4.48,1,1,1,0.01,0,0,0,0,0,1,2,0,0,0,13.39,13.39,13.39,0.11,0.81,0,NA,0
"483","CLARKE.MACARTHUR","2017-04-27","OTT","L",10.46,3,1,1,0.07,0,1,0,0,0,1,2,0,0,1,17.21,5.74,5.74,0.39,6.8,0,1,0
"484","CLARKE.MACARTHUR","2017-04-23","OTT","L",12.57,2,2,1,0.1,0,0,0,0,0,0,2,0,1,2,9.55,9.55,4.77,0.48,5.07,0,NA,0
"485","CLARKE.MACARTHUR","2017-04-19","OTT","L",8.73,3,2,2,0.04,0,0,0,0,0,0,4,0,1,0,20.62,13.75,13.75,0.31,2.22,0,NA,0
"486","CLARKE.MACARTHUR","2017-04-17","OTT","L",10.34,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,NA,0,NA,1
"487","CLARKE.MACARTHUR","2017-04-15","OTT","L",13.09,2,1,1,0.02,0,0,0,1,0,2,2,1,0,0,9.17,4.58,4.58,0.11,2.5,0,NA,-1
"488","CLARKE.MACARTHUR","2017-04-12","OTT","L",10.7,5,3,2,0.11,0,0,0,0,0,2,0,2,1,0,28.04,16.82,11.21,0.61,3.61,0,NA,0
"489","CODY.CECI","2017-05-13","OTT","D",17.15,2,2,2,0.05,0,0,0,0,0,1,1,0,0,1,7,7,7,0.17,2.4,0,NA,0
"490","CODY.CECI","2017-05-09","OTT","D",16.03,4,3,2,0.08,0,0,0,0,0,1,2,2,1,1,14.97,11.23,7.49,0.31,2.75,0,NA,0
"491","CODY.CECI","2017-05-06","OTT","D",18.03,6,3,1,0.04,0,0,0,0,0,0,1,1,0,3,19.97,9.98,3.33,0.13,1.26,0,NA,0
"492","CODY.CECI","2017-05-04","OTT","D",18.99,5,1,0,0.02,0,0,0,0,0,4,2,1,0,1,15.8,3.16,0,0.05,1.57,0,NA,0
"493","CODY.CECI","2017-05-02","OTT","D",17.72,2,2,1,0.03,0,0,0,0,0,2,1,0,2,3,6.77,6.77,3.39,0.11,1.63,0,NA,0
"494","CODY.CECI","2017-04-29","OTT","D",23.18,5,2,2,0.05,0,0,0,0,0,1,4,1,1,0,12.94,5.18,5.18,0.13,2.59,0,NA,0
"495","CODY.CECI","2017-04-27","OTT","D",17.11,4,4,2,0.05,0,0,0,1,0,0,1,3,0,0,14.03,14.03,7.01,0.18,1.27,0,NA,-1
"496","CODY.CECI","2017-04-23","OTT","D",19.91,5,2,2,0.04,0,0,0,0,0,1,5,1,0,0,15.07,6.03,6.03,0.13,2.13,0,NA,0
"497","CODY.CECI","2017-04-19","OTT","D",22.35,2,1,1,0.02,0,0,0,0,0,1,4,0,0,2,5.37,2.68,2.68,0.05,1.7,0,NA,0
"498","CODY.CECI","2017-04-17","OTT","D",18.33,4,2,2,0.05,0,0,0,0,0,2,3,0,2,2,13.09,6.55,6.55,0.16,2.38,0,NA,0
"499","CODY.CECI","2017-04-15","OTT","D",21.96,3,2,1,0.03,0,0,0,0,0,2,7,2,0,4,8.2,5.46,2.73,0.08,1.4,0,NA,0
"500","CODY.CECI","2017-04-12","OTT","D",15.89,1,1,0,0.01,0,0,0,0,0,1,1,2,0,5,3.78,3.78,0,0.03,0.91,0,NA,0
"501","CODY.MCLEOD","2017-05-14","NSH","L",7.04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8.52,0,0,0,NA,0,NA,0
"502","CODY.MCLEOD","2017-05-12","NSH","L",8.15,5,5,4,0.64,3,0,0,0,0,2,1,0,0,0,36.81,36.81,29.45,4.74,12.88,22.09,NA,0
"503","CODY.MCLEOD","2017-05-07","NSH","L",6.31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,NA,0
"504","CODY.MCLEOD","2017-05-05","NSH","L",4.42,1,1,1,0.01,0,0,0,0,0,3,1,0,0,0,13.57,13.57,13.57,0.16,1.17,0,NA,0
"505","CODY.MCLEOD","2017-05-02","NSH","L",6.57,1,1,0,0.07,0,0,0,1,1,5,0,0,0,0,9.13,9.13,0,0.65,7.16,0,NA,0
"506","CODY.MCLEOD","2017-04-30","NSH","L",7.54,2,2,2,0.45,2,0,0,0,0,3,0,0,0,1,15.92,15.92,15.92,3.61,22.68,15.92,NA,0
"507","CODY.MCLEOD","2017-04-28","NSH","L",8.53,2,1,1,0.08,0,0,0,0,0,3,2,0,0,0,14.07,7.03,7.03,0.57,8.12,0,NA,0
"508","CODY.MCLEOD","2017-04-26","NSH","L",8.44,2,2,1,0.13,1,0,0,0,0,8,2,0,0,0,14.22,14.22,7.11,0.89,6.26,7.11,NA,0
"509","COLIN.MILLER","2017-04-23","BOS","D",16.15,4,1,1,0.01,0,0,0,1,0,1,2,2,0,2,14.86,3.72,3.72,0.04,0.98,0,NA,-1
"510","COLIN.MILLER","2017-04-19","BOS","D",13.16,2,1,1,0.01,0,0,0,0,1,1,1,0,0,0,9.12,4.56,4.56,0.06,1.26,0,NA,1
"511","COLIN.MILLER","2017-04-12","BOS","D",6,1,1,1,0.01,0,0,0,0,1,1,2,0,0,0,10,10,10,0.09,0.91,0,NA,1
"512","COLIN.WILSON","2017-05-14","NSH","C",11.01,5,4,3,0.25,2,0,0,0,0,0,0,0,0,0,27.25,21.8,16.35,1.36,6.25,10.9,NA,0
"513","COLIN.WILSON","2017-05-12","NSH","C",13.67,3,3,3,0.36,2,0,0,0,0,3,0,2,0,0,13.17,13.17,13.17,1.57,11.89,8.78,NA,0
"514","COLIN.WILSON","2017-05-07","NSH","C",9.92,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,0,NA,0
"515","COLIN.WILSON","2017-05-05","NSH","C",16,2,1,1,0.14,1,0,0,0,0,0,2,0,0,0,7.5,3.75,3.75,0.54,14.4,3.75,NA,0
"516","COLIN.WILSON","2017-05-02","NSH","C",11,2,1,1,0.1,1,0,0,0,0,0,0,0,0,0,10.91,5.45,5.45,0.54,9.83,5.45,NA,0
"517","COLIN.WILSON","2017-04-30","NSH","C",13.39,1,1,1,0.08,0,0,0,0,0,0,0,1,0,0,4.48,4.48,4.48,0.36,7.98,0,NA,0
"518","COLIN.WILSON","2017-04-28","NSH","C",11.13,1,1,0,0.05,0,0,0,0,0,0,3,0,0,0,5.39,5.39,0,0.28,5.2,0,NA,0
"519","COLIN.WILSON","2017-04-26","NSH","C",14.47,5,4,3,0.47,1,0,0,0,0,0,1,1,0,0,20.73,16.59,12.44,1.96,11.79,4.15,NA,0
"520","COLTON.PARAYKO","2017-05-07","STL","D",18.34,4,3,2,0.05,0,0,0,0,0,5,1,2,0,3,13.09,9.81,6.54,0.16,1.59,0,NA,0
"521","COLTON.PARAYKO","2017-05-05","STL","D",16.85,2,2,2,0.03,0,0,0,0,0,3,1,0,0,2,7.12,7.12,7.12,0.09,1.32,0,NA,0
"522","COLTON.PARAYKO","2017-05-02","STL","D",15.59,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,NA,0,NA,0
"523","COLTON.PARAYKO","2017-04-30","STL","D",17.71,3,2,2,0.02,0,0,0,0,0,0,1,1,1,1,10.16,6.78,6.78,0.07,1.08,0,NA,0
"524","COLTON.PARAYKO","2017-04-28","STL","D",17.54,3,1,1,0.01,0,0,0,0,0,2,3,0,0,1,10.26,3.42,3.42,0.04,1.19,0,NA,0
"525","COLTON.PARAYKO","2017-04-26","STL","D",20.22,12,8,5,0.23,1,0,0,0,0,0,1,1,0,0,35.61,23.74,14.84,0.68,2.87,2.97,NA,0
"526","COLTON.PARAYKO","2017-04-22","STL","D",20.82,2,2,1,0.03,0,0,0,0,0,0,1,1,1,5,5.76,5.76,2.88,0.07,1.29,0,NA,0
"527","COLTON.PARAYKO","2017-04-19","STL","D",19.64,5,2,1,0.03,0,0,0,0,0,1,4,0,1,3,15.27,6.11,3.05,0.1,1.66,0,NA,0
"528","COLTON.PARAYKO","2017-04-16","STL","D",15.17,4,4,4,0.07,0,0,0,0,0,1,1,0,0,1,15.82,15.82,15.82,0.29,1.82,0,NA,0
"529","COLTON.PARAYKO","2017-04-14","STL","D",15.8,6,4,3,0.06,0,0,0,0,0,2,2,0,0,3,22.78,15.19,11.39,0.22,1.44,0,NA,0
"530","COLTON.PARAYKO","2017-04-12","STL","D",23.52,3,2,1,0.02,0,0,0,0,0,2,3,0,0,3,7.65,5.1,2.55,0.05,0.9,0,NA,0
"531","COLTON.SISSONS","2017-05-14","NSH","C",13.7,0,0,0,0,0,0,1,0,0,3,3,0,2,0,0,0,0,0,NA,0,0,0
"532","COLTON.SISSONS","2017-05-12","NSH","C",14.56,2,1,0,0.02,0,2,3,0,0,4,0,1,1,0,8.24,4.12,0,0.06,1.57,0,0.4,0
"533","COLTON.SISSONS","2017-05-07","NSH","C",15.79,2,2,1,0.57,1,0,2,0,0,5,2,2,1,0,7.6,7.6,3.8,2.15,28.31,3.8,0,0
"534","COLTON.SISSONS","2017-05-05","NSH","C",8.17,2,1,0,0.05,0,3,2,0,0,1,1,0,1,0,14.69,7.34,0,0.35,4.77,0,0.6,0
"535","COLTON.SISSONS","2017-05-02","NSH","C",9.49,1,1,1,0.06,0,4,7,0,0,1,3,0,1,0,6.32,6.32,6.32,0.39,6.09,0,0.36,0
"536","COLTON.SISSONS","2017-04-30","NSH","C",9.8,0,0,0,0,0,3,1,0,0,3,1,1,0,0,0,0,0,0,NA,0,0.75,0
"537","COLTON.SISSONS","2017-04-28","NSH","C",11.06,0,0,0,0,0,3,6,0,0,4,1,0,0,0,0,0,0,0,NA,0,0.33,0
"538","COLTON.SISSONS","2017-04-26","NSH","C",14.43,0,0,0,0,0,4,7,0,0,2,1,0,1,0,0,0,0,0,NA,0,0.36,0
"539","COLTON.SISSONS","2017-04-20","NSH","C",14.91,6,6,5,0.47,1,4,9,2,1,0,2,0,0,1,24.14,24.14,20.12,1.89,7.83,4.02,0.31,-1
"540","COLTON.SISSONS","2017-04-17","NSH","C",15.1,2,1,1,0.02,0,4,6,0,0,2,0,0,0,1,7.95,3.97,3.97,0.09,2.19,0,0.4,0
"541","COLTON.SISSONS","2017-04-15","NSH","C",11.35,3,3,3,0.54,2,4,5,0,0,3,1,0,1,0,15.86,15.86,15.86,2.88,18.14,10.57,0.44,0
"542","COLTON.SISSONS","2017-04-13","NSH","C",12.05,1,0,0,0,0,2,3,0,0,5,1,1,0,0,4.98,0,0,0,NA,0,0.4,0
"543","CONNOR.BROWN","2017-04-23","TOR","R",17.12,2,1,1,0.01,0,0,0,0,0,0,2,0,0,2,7.01,3.5,3.5,0.03,0.83,0,NA,0
"544","CONNOR.BROWN","2017-04-19","TOR","R",16.46,2,2,1,0.11,0,0,0,0,0,3,2,0,0,0,7.29,7.29,3.65,0.39,5.32,0,NA,0
"545","CONNOR.BROWN","2017-04-17","TOR","R",10.7,2,1,1,0.04,0,0,0,0,0,0,3,0,0,2,11.21,5.61,5.61,0.21,3.77,0,NA,0
"546","CONNOR.BROWN","2017-04-15","TOR","R",17.39,5,5,2,0.43,1,0,0,0,0,0,0,0,0,1,17.25,17.25,6.9,1.48,8.56,3.45,NA,0
"547","CONNOR.BROWN","2017-04-13","TOR","R",12.22,2,1,1,0.01,0,0,0,0,0,1,4,0,0,0,9.82,4.91,4.91,0.03,0.65,0,NA,0
"548","CONNOR.CARRICK","2017-04-23","TOR","D",10.44,1,1,1,0.03,0,0,0,0,0,0,1,0,0,2,5.75,5.75,5.75,0.15,2.55,0,NA,0
"549","CONNOR.CARRICK","2017-04-19","TOR","D",12.56,1,0,0,0,0,0,0,0,0,5,2,0,0,2,4.78,0,0,0,NA,0,NA,0
"550","CONNOR.CARRICK","2017-04-17","TOR","D",10.58,3,2,1,0.16,1,0,0,0,0,2,2,0,0,1,17.01,11.34,5.67,0.93,8.21,5.67,NA,0
"551","CONNOR.CARRICK","2017-04-15","TOR","D",16.55,4,2,0,0.13,0,0,0,1,0,1,3,2,0,2,14.5,7.25,0,0.48,6.64,0,NA,-1
"552","CONNOR.CARRICK","2017-04-13","TOR","D",14.08,4,3,1,0.04,0,0,0,0,0,0,6,0,0,1,17.05,12.78,4.26,0.16,1.24,0,NA,0
"553","CONNOR.MCDAVID","2017-05-10","EDM","C",19.69,2,1,1,0.17,1,4,11,0,0,0,3,0,0,0,6.09,3.05,3.05,0.51,16.86,3.05,0.27,0
"554","CONNOR.MCDAVID","2017-05-07","EDM","C",9.01,1,0,0,0,0,4,4,0,1,0,0,0,1,1,6.66,0,0,0,NA,0,0.5,1
"555","CONNOR.MCDAVID","2017-05-05","EDM","C",31.87,8,7,5,0.56,2,11,9,0,0,2,1,0,0,0,15.06,13.18,9.41,1.05,7.96,3.77,0.55,0
"556","CONNOR.MCDAVID","2017-05-03","EDM","C",17.31,3,2,2,0.42,2,2,4,0,0,2,1,2,2,0,10.4,6.93,6.93,1.47,21.19,6.93,0.33,0
"557","CONNOR.MCDAVID","2017-04-30","EDM","C",13.77,3,2,2,0.06,0,2,9,0,1,0,1,0,1,2,13.07,8.71,8.71,0.28,3.16,0,0.18,1
"558","CONNOR.MCDAVID","2017-04-28","EDM","C",14.6,3,3,2,0.16,0,0,1,0,1,0,2,0,0,0,12.33,12.33,8.22,0.67,5.46,0,0,1
"559","CONNOR.MCDAVID","2017-04-26","EDM","C",14.21,2,2,1,0.23,1,3,4,0,1,0,2,0,1,1,8.44,8.44,4.22,0.95,11.27,4.22,0.43,1
"560","CONNOR.MCDAVID","2017-04-22","EDM","C",15.07,7,4,2,0.27,1,1,0,0,0,0,1,0,0,1,27.87,15.93,7.96,1.07,6.7,3.98,1,0
"561","CONNOR.MCDAVID","2017-04-20","EDM","C",26.35,6,4,2,0.27,1,0,1,0,0,1,3,1,2,0,13.66,9.11,4.55,0.62,6.82,2.28,0,0
"562","CONNOR.MCDAVID","2017-04-18","EDM","C",10.75,3,2,2,0.07,0,3,4,0,0,1,2,1,1,0,16.74,11.16,11.16,0.4,3.58,0,0.43,0
"563","CONNOR.MCDAVID","2017-04-16","EDM","C",15.32,3,3,2,0.36,1,4,5,0,0,4,2,1,0,2,11.75,11.75,7.83,1.39,11.84,3.92,0.44,0
"564","CONNOR.MCDAVID","2017-04-14","EDM","C",11.81,2,1,1,0.11,1,1,2,0,0,4,0,0,1,0,10.16,5.08,5.08,0.57,11.16,5.08,0.33,0
"565","CONNOR.MCDAVID","2017-04-12","EDM","C",14.69,3,2,2,0.14,0,2,3,0,0,0,3,1,0,0,12.25,8.17,8.17,0.58,7.11,0,0.4,0
"566","CONOR.SHEARY","2017-05-13","PIT","L",9.44,1,0,0,0,0,0,0,0,0,2,2,0,0,0,6.36,0,0,0,NA,0,NA,0
"567","CONOR.SHEARY","2017-05-10","PIT","L",8.14,3,3,2,0.06,0,0,0,0,0,1,3,0,1,0,22.11,22.11,14.74,0.44,2,0,NA,0
"568","CONOR.SHEARY","2017-05-08","PIT","L",13.56,2,2,2,0.09,0,0,0,0,0,3,0,0,0,0,8.85,8.85,8.85,0.4,4.56,0,NA,0
"569","CONOR.SHEARY","2017-05-06","PIT","L",12.44,3,3,1,0.18,1,0,0,0,0,1,2,0,0,0,14.47,14.47,4.82,0.85,5.85,4.82,NA,0
"570","CONOR.SHEARY","2017-05-01","PIT","L",2.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0
