"","Player","Date","Team","Position","TOI","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF"
"479","COREY.PERRY","2017-04-28","ANA","R",12.14,5,4,2,0.17,1,0,0,0,0,2,0,2,0,0,24.71,19.77,9.88,0.83,4.22,4.94,NA,0
"480","COREY.PERRY","2017-04-26","ANA","R",12.52,2,2,2,0.14,1,0,0,0,0,2,4,0,0,0,9.58,9.58,9.58,0.67,7.01,4.79,NA,0
"481","COREY.PERRY","2017-04-19","ANA","R",11.76,4,3,3,0.39,2,0,0,0,0,0,1,1,0,2,20.41,15.31,15.31,1.98,12.92,10.2,NA,0
"482","COREY.PERRY","2017-04-17","ANA","R",15.79,4,2,2,0.03,0,0,0,0,0,0,0,1,0,0,15.2,7.6,7.6,0.12,1.57,0,NA,0
"483","COREY.PERRY","2017-04-15","ANA","R",10.13,7,4,3,0.54,2,0,0,0,1,3,4,0,2,0,41.46,23.69,17.77,3.2,13.53,11.85,NA,1
"484","COREY.PERRY","2017-04-13","ANA","R",10.48,1,1,1,0.02,0,0,0,0,1,1,1,0,1,0,5.73,5.73,5.73,0.12,2.18,0,NA,1
"485","CRAIG.SMITH","2017-04-17","NSH","C",15.65,4,3,3,0.12,0,0,1,0,0,1,1,0,2,0,15.34,11.5,11.5,0.45,3.95,0,0,0
"486","CRAIG.SMITH","2017-04-15","NSH","C",10.92,5,4,3,0.34,1,0,0,0,0,1,2,0,0,0,27.47,21.98,16.48,1.89,8.59,5.49,NA,0
"487","CRAIG.SMITH","2017-04-13","NSH","C",11.12,1,0,0,0,0,0,0,0,0,1,2,0,0,0,5.4,0,0,0,NA,0,NA,0
"488","CURTIS.LAZAR","2017-04-19","CGY","C",7.12,1,1,0,0.08,0,2,2,0,0,0,1,0,0,1,8.43,8.43,0,0.71,8.41,0,0.5,0
"489","DAN.GIRARDI","2017-05-04","NYR","D",14.97,4,2,0,0.04,0,0,0,0,0,2,1,1,0,7,16.03,8.02,0,0.17,2.06,0,NA,0
"490","DAN.GIRARDI","2017-05-02","NYR","D",17.38,2,2,2,0.02,0,0,0,0,0,4,4,2,0,1,6.9,6.9,6.9,0.06,0.87,0,NA,0
"491","DAN.GIRARDI","2017-04-29","NYR","D",22.76,3,2,1,0.04,0,0,0,0,0,0,1,2,0,4,7.91,5.27,2.64,0.11,2.16,0,NA,0
"492","DAN.GIRARDI","2017-04-27","NYR","D",16.77,3,0,0,0,0,0,0,0,1,0,4,1,0,1,10.73,0,0,0,NA,0,NA,1
"493","DAN.GIRARDI","2017-04-22","NYR","D",15.36,3,2,2,0.04,0,0,0,0,0,2,3,1,0,3,11.72,7.81,7.81,0.16,1.99,0,NA,0
"494","DAN.GIRARDI","2017-04-20","NYR","D",23.04,3,2,1,0.04,0,0,0,0,0,3,4,4,1,4,7.81,5.21,2.6,0.12,2.22,0,NA,0
"495","DAN.GIRARDI","2017-04-18","NYR","D",16.64,2,1,1,0.01,0,0,0,0,1,1,1,1,0,1,7.21,3.61,3.61,0.04,1.07,0,NA,1
"496","DAN.GIRARDI","2017-04-16","NYR","D",12.26,4,3,3,0.06,0,0,0,0,0,2,0,3,1,3,19.58,14.68,14.68,0.29,1.96,0,NA,0
"497","DAN.GIRARDI","2017-04-14","NYR","D",23.08,0,0,0,0,0,0,0,0,0,3,5,2,0,3,0,0,0,0,NA,0,NA,0
"498","DAN.GIRARDI","2017-04-12","NYR","D",16.94,2,2,1,0.03,0,0,0,0,0,5,4,2,0,4,7.08,7.08,3.54,0.11,1.49,0,NA,0
"499","DANIEL.WINNIK","2017-05-03","WSH","C",3.78,1,1,1,0.03,0,1,0,0,0,0,1,0,0,0,15.87,15.87,15.87,0.47,2.96,0,1,0
"500","DANIEL.WINNIK","2017-05-01","WSH","C",12.23,1,1,1,0.12,1,0,0,0,0,0,2,0,0,0,4.91,4.91,4.91,0.59,12.03,4.91,NA,0
"501","DANIEL.WINNIK","2017-04-29","WSH","C",6.58,2,2,2,0.09,0,0,0,0,1,0,0,0,1,1,18.24,18.24,18.24,0.78,4.29,0,NA,1
"502","DANIEL.WINNIK","2017-04-27","WSH","C",6.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0
"503","DANIEL.WINNIK","2017-04-23","WSH","C",9.46,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,NA,0,NA,0
"504","DANIEL.WINNIK","2017-04-19","WSH","C",4.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0
"505","DANIEL.WINNIK","2017-04-17","WSH","C",9.08,1,1,1,0.04,0,0,0,0,0,2,4,0,0,1,6.61,6.61,6.61,0.26,3.96,0,NA,0
"506","DANIEL.WINNIK","2017-04-15","WSH","C",13.92,4,3,2,0.06,0,0,0,0,1,1,3,0,0,1,17.24,12.93,8.62,0.24,1.86,0,NA,1
"507","DANIEL.WINNIK","2017-04-13","WSH","C",13.13,2,2,1,0.05,0,0,0,0,0,2,4,0,0,0,9.14,9.14,4.57,0.24,2.6,0,NA,0
"508","DARNELL.NURSE","2017-05-05","EDM","D",26.63,6,4,4,0.07,0,0,0,0,0,4,1,0,1,0,13.52,9.01,9.01,0.15,1.63,0,NA,0
"509","DARNELL.NURSE","2017-05-03","EDM","D",11.75,3,1,1,0.01,0,0,0,0,0,1,1,0,0,3,15.32,5.11,5.11,0.08,1.49,0,NA,0
"510","DARNELL.NURSE","2017-04-30","EDM","D",12.97,5,3,2,0.11,0,0,0,0,0,6,3,1,0,0,23.13,13.88,9.25,0.5,3.58,0,NA,0
"511","DARNELL.NURSE","2017-04-28","EDM","D",12.21,4,3,0,0.1,0,0,0,1,0,3,2,1,0,0,19.66,14.74,0,0.49,3.34,0,NA,-1
"512","DARNELL.NURSE","2017-04-26","EDM","D",14.55,2,1,1,0.01,0,0,0,0,0,4,2,1,0,0,8.25,4.12,4.12,0.06,1.42,0,NA,0
"513","DARNELL.NURSE","2017-04-22","EDM","D",17.44,1,1,1,0.04,0,0,0,0,0,0,2,1,0,1,3.44,3.44,3.44,0.14,4.15,0,NA,0
"514","DARNELL.NURSE","2017-04-20","EDM","D",22.81,8,7,2,0.16,0,0,0,0,0,2,0,2,1,1,21.04,18.41,5.26,0.42,2.31,0,NA,0
"515","DARNELL.NURSE","2017-04-18","EDM","D",11.63,5,3,3,0.03,0,0,0,1,0,3,1,3,0,2,25.8,15.48,15.48,0.16,1.05,0,NA,-1
"516","DARNELL.NURSE","2017-04-16","EDM","D",14.73,2,1,1,0.01,0,0,0,0,0,3,6,0,0,1,8.15,4.07,4.07,0.03,0.65,0,NA,0
"517","DARNELL.NURSE","2017-04-14","EDM","D",13.19,3,1,1,0.01,0,0,0,1,0,1,2,0,0,1,13.65,4.55,4.55,0.05,1.13,0,NA,-1
"518","DARNELL.NURSE","2017-04-12","EDM","D",15.28,5,1,0,0.01,0,0,0,0,0,0,2,0,1,3,19.63,3.93,0,0.06,1.45,0,NA,0
"519","DAVID.BACKES","2017-04-23","BOS","R",16.11,9,8,5,0.25,0,1,0,0,0,5,1,0,1,0,33.52,29.8,18.62,0.95,3.19,0,1,0
"520","DAVID.BACKES","2017-04-19","BOS","R",14.84,3,3,3,0.12,0,0,0,0,0,3,3,0,0,1,12.13,12.13,12.13,0.48,3.97,0,NA,0
"521","DAVID.BACKES","2017-04-17","BOS","R",13.5,2,2,1,0.27,1,0,0,1,0,4,2,0,0,1,8.89,8.89,4.44,1.2,13.49,4.44,NA,-1
"522","DAVID.BACKES","2017-04-15","BOS","R",12.78,2,2,2,0.02,0,1,2,0,0,7,3,2,0,2,9.39,9.39,9.39,0.08,0.83,0,0.33,0
"523","DAVID.BACKES","2017-04-12","BOS","R",16.38,5,5,2,0.97,4,2,3,0,0,5,6,0,0,1,18.32,18.32,7.33,3.54,19.31,14.65,0.4,0
"524","DAVID.DESHARNAIS","2017-05-05","EDM","C",7.19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0
"525","DAVID.DESHARNAIS","2017-05-03","EDM","C",8.71,0,0,0,0,0,5,1,0,0,0,3,0,1,0,0,0,0,0,NA,0,0.83,0
"526","DAVID.DESHARNAIS","2017-04-30","EDM","C",10.29,0,0,0,0,0,3,6,0,0,1,2,0,0,0,0,0,0,0,NA,0,0.33,0
"527","DAVID.DESHARNAIS","2017-04-28","EDM","C",7.6,1,1,1,0.35,1,2,3,0,0,0,2,0,0,0,7.89,7.89,7.89,2.78,35.16,7.89,0.4,0
"528","DAVID.DESHARNAIS","2017-04-26","EDM","C",9.47,1,1,1,0.04,0,3,8,0,0,1,1,0,0,0,6.34,6.34,6.34,0.23,3.67,0,0.27,0
"529","DAVID.DESHARNAIS","2017-04-22","EDM","C",8.76,1,0,0,0,0,2,1,0,0,0,3,0,1,2,6.85,0,0,0,NA,0,0.67,0
"530","DAVID.DESHARNAIS","2017-04-20","EDM","C",13.02,2,2,2,0.12,1,7,3,0,1,1,1,1,1,0,9.22,9.22,9.22,0.53,5.8,4.61,0.7,1
"531","DAVID.DESHARNAIS","2017-04-18","EDM","C",9.41,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,NA,0,0.25,0
"532","DAVID.DESHARNAIS","2017-04-16","EDM","C",9.32,1,0,0,0,0,3,3,0,0,0,1,0,0,0,6.44,0,0,0,NA,0,0.5,0
"533","DAVID.DESHARNAIS","2017-04-14","EDM","C",6.09,1,1,0,0.01,0,1,1,0,0,1,1,0,1,2,9.85,9.85,0,0.14,1.37,0,0.5,0
"534","DAVID.DESHARNAIS","2017-04-12","EDM","C",5.79,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,NA,0,0.25,0
"535","DAVID.KREJCI","2017-04-19","BOS","C",15.26,2,2,1,0.2,1,6,9,0,0,1,3,1,1,0,7.86,7.86,3.93,0.78,9.89,3.93,0.4,0
"536","DAVID.KREJCI","2017-04-17","BOS","C",11.18,1,1,1,0.13,1,4,5,0,0,1,0,2,3,0,5.37,5.37,5.37,0.68,12.75,5.37,0.44,0
"537","DAVID.PASTRNAK","2017-04-23","BOS","R",20.21,1,1,0,0.05,0,0,0,1,0,4,2,2,0,0,2.97,2.97,0,0.15,5.01,0,NA,-1
"538","DAVID.PASTRNAK","2017-04-19","BOS","R",14.83,4,3,0,0.07,0,0,0,0,0,2,3,1,1,0,16.18,12.14,0,0.29,2.4,0,NA,0
"539","DAVID.PASTRNAK","2017-04-17","BOS","R",12.24,3,2,0,0.06,0,0,1,0,0,1,1,0,0,0,14.71,9.8,0,0.28,2.9,0,0,0
"540","DAVID.PASTRNAK","2017-04-15","BOS","R",16.61,1,1,0,0.03,0,0,0,0,1,4,1,1,1,0,3.61,3.61,0,0.1,2.8,0,NA,1
"541","DAVID.PASTRNAK","2017-04-12","BOS","R",14.52,5,3,0,0.17,1,0,0,0,0,1,1,0,0,1,20.66,12.4,0,0.69,5.59,4.13,NA,0
"542","DAVID.PERRON","2017-05-05","STL","L",11.85,3,3,2,0.1,0,0,1,0,0,0,3,0,1,1,15.19,15.19,10.13,0.51,3.35,0,0,0
"543","DAVID.PERRON","2017-05-02","STL","L",11.09,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,NA,0,NA,0
"544","DAVID.PERRON","2017-04-30","STL","L",10.76,2,2,2,0.1,0,0,0,0,0,2,2,0,1,0,11.15,11.15,11.15,0.55,4.9,0,NA,0
"545","DAVID.PERRON","2017-04-28","STL","L",11.5,2,2,1,0.03,0,0,0,0,0,0,1,1,0,0,10.43,10.43,5.22,0.14,1.38,0,NA,0
"546","DAVID.PERRON","2017-04-26","STL","L",12.95,1,1,0,0.04,0,0,0,1,0,1,1,0,1,0,4.63,4.63,0,0.2,4.42,0,NA,-1
"547","DAVID.PERRON","2017-04-22","STL","L",15.29,4,3,2,0.24,1,0,0,0,0,1,2,0,0,0,15.7,11.77,7.85,0.95,8.05,3.92,NA,0
"548","DAVID.PERRON","2017-04-19","STL","L",13.81,3,3,3,0.12,0,1,0,0,0,2,2,0,0,1,13.03,13.03,13.03,0.51,3.88,0,1,0
"549","DAVID.PERRON","2017-04-16","STL","L",10.18,1,1,0,0.03,0,0,0,1,0,2,2,0,1,0,5.89,5.89,0,0.15,2.52,0,NA,-1
"550","DAVID.PERRON","2017-04-14","STL","L",11.17,3,2,1,0.07,0,0,0,0,0,3,1,0,0,1,16.11,10.74,5.37,0.39,3.65,0,NA,0
"551","DAVID.PERRON","2017-04-12","STL","L",17.53,2,2,1,0.04,0,1,0,0,0,0,0,0,0,0,6.85,6.85,3.42,0.14,1.99,0,1,0
"552","DAVID.SAVARD","2017-04-20","CBJ","D",20.11,5,4,3,0.05,0,0,0,0,1,4,1,0,0,5,14.92,11.93,8.95,0.16,1.32,0,NA,1
"553","DAVID.SAVARD","2017-04-18","CBJ","D",20.39,0,0,0,0,0,0,0,0,0,2,4,0,1,2,0,0,0,0,NA,0,NA,0
"554","DAVID.SAVARD","2017-04-16","CBJ","D",28.17,2,2,2,0.03,0,0,0,0,0,5,1,0,0,3,4.26,4.26,4.26,0.06,1.51,0,NA,0
"555","DAVID.SAVARD","2017-04-14","CBJ","D",18.74,4,3,2,0.1,0,0,0,0,0,2,3,0,0,0,12.81,9.61,6.4,0.32,3.38,0,NA,0
"556","DAVID.SAVARD","2017-04-12","CBJ","D",20.55,8,5,3,0.09,0,0,0,2,0,2,6,0,0,4,23.36,14.6,8.76,0.25,1.74,0,NA,-2
"557","DAVID.SCHLEMKO","2017-04-22","S.J","D",17.1,2,1,1,0.01,0,0,0,0,0,2,2,2,1,3,7.02,3.51,3.51,0.05,1.39,0,NA,0
"558","DAVID.SCHLEMKO","2017-04-20","S.J","D",18.3,4,3,3,0.04,0,0,0,0,0,0,2,0,0,2,13.11,9.84,9.84,0.14,1.4,0,NA,0
"559","DAVID.SCHLEMKO","2017-04-18","S.J","D",11.83,3,2,1,0.02,0,0,0,0,0,0,2,1,0,1,15.22,10.14,5.07,0.1,0.99,0,NA,0
"560","DAVID.SCHLEMKO","2017-04-16","S.J","D",15.01,1,1,1,0.02,0,0,0,0,0,2,2,2,0,1,4,4,4,0.06,1.54,0,NA,0
"561","DAVID.SCHLEMKO","2017-04-14","S.J","D",10.53,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,NA,-1
"562","DAVID.SCHLEMKO","2017-04-12","S.J","D",10.44,4,3,2,0.06,0,0,0,0,1,1,5,2,0,0,22.99,17.24,11.49,0.34,1.96,0,NA,1
"563","DENNIS.RASMUSSEN","2017-04-20","CHI","C",9.82,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,0
"564","DENNIS.RASMUSSEN","2017-04-17","CHI","C",17.03,4,3,3,0.34,2,1,1,0,0,1,0,0,2,3,14.09,10.57,10.57,1.21,11.42,7.05,0.5,0
"565","DENNIS.RASMUSSEN","2017-04-15","CHI","C",8.35,3,3,2,0.23,1,0,0,0,0,2,1,0,0,0,21.56,21.56,14.37,1.67,7.74,7.19,NA,0
"566","DEREK.STEPAN","2017-05-04","NYR","C",12.49,5,5,5,0.25,1,7,5,0,0,0,2,0,2,0,24.02,24.02,24.02,1.19,4.96,4.8,0.58,0
"567","DEREK.STEPAN","2017-05-02","NYR","C",12.69,2,2,2,0.08,0,6,1,0,0,0,2,1,1,2,9.46,9.46,9.46,0.4,4.21,0,0.86,0
"568","DEREK.STEPAN","2017-04-29","NYR","C",14.36,7,4,3,0.25,1,6,9,0,0,1,2,0,1,0,29.25,16.71,12.53,1.05,6.28,4.18,0.4,0
"569","DEREK.STEPAN","2017-04-27","NYR","C",12.63,4,4,3,0.25,1,9,5,0,0,1,0,1,0,0,19,19,14.25,1.18,6.22,4.75,0.64,0
"570","DEREK.STEPAN","2017-04-22","NYR","C",15.54,2,1,0,0.01,0,2,7,1,0,0,1,1,0,3,7.72,3.86,0,0.06,1.45,0,0.22,-1
"571","DEREK.STEPAN","2017-04-20","NYR","C",17.95,4,4,3,0.17,1,8,7,0,0,1,2,1,0,0,13.37,13.37,10.03,0.56,4.21,3.34,0.53,0
"572","DEREK.STEPAN","2017-04-18","NYR","C",15.45,1,1,1,0.02,0,4,13,1,0,2,2,0,2,0,3.88,3.88,3.88,0.07,1.76,0,0.24,-1
"573","DEREK.STEPAN","2017-04-16","NYR","C",15.08,3,3,1,0.07,0,3,8,0,0,0,1,2,0,0,11.94,11.94,3.98,0.26,2.17,0,0.27,0
"574","DEREK.STEPAN","2017-04-14","NYR","C",19.39,5,5,3,0.09,0,9,11,0,0,2,4,1,0,2,15.47,15.47,9.28,0.29,1.86,0,0.45,0
"575","DEREK.STEPAN","2017-04-12","NYR","C",12.57,2,2,1,0.14,1,3,8,0,0,1,4,0,0,1,9.55,9.55,4.77,0.67,6.98,4.77,0.27,0
"576","DEREK.STEPAN","2017-04-29","OTT","C",7.5,2,2,2,0.13,0,2,2,0,0,0,0,0,0,0,16,16,16,1.06,6.64,0,0.5,0
"577","DERICK.BRASSARD","2017-05-04","OTT","C",11.46,3,2,1,0.07,0,6,5,0,1,1,3,0,0,0,15.71,10.47,5.24,0.39,3.72,0,0.55,1
"578","DERICK.BRASSARD","2017-05-02","OTT","C",15.58,2,1,1,0.02,0,7,8,0,0,4,1,0,0,0,7.7,3.85,3.85,0.07,1.87,0,0.47,0
"579","DERICK.BRASSARD","2017-04-29","OTT","C",17.57,8,5,5,0.28,0,14,10,2,0,1,2,0,0,1,27.32,17.07,17.07,0.95,5.54,0,0.58,-2
"580","DERICK.BRASSARD","2017-04-27","OTT","C",12.05,7,5,4,0.26,1,4,8,0,1,2,1,0,0,0,34.85,24.9,19.92,1.29,5.17,4.98,0.33,1
"581","DERICK.BRASSARD","2017-04-23","OTT","C",15.21,4,4,3,0.14,0,3,10,0,0,2,0,0,1,0,15.78,15.78,11.83,0.54,3.44,0,0.23,0
"582","DERICK.BRASSARD","2017-04-19","OTT","C",15.4,1,1,0,0.01,0,1,9,0,0,3,1,1,1,0,3.9,3.9,0,0.04,0.92,0,0.1,0
"583","DERICK.BRASSARD","2017-04-17","OTT","C",13.55,1,1,1,0.14,1,13,4,0,0,3,0,0,2,1,4.43,4.43,4.43,0.64,14.48,4.43,0.76,0
"584","DERICK.BRASSARD","2017-04-15","OTT","C",14.36,3,3,3,0.34,1,5,7,0,0,3,2,0,2,0,12.53,12.53,12.53,1.44,11.49,4.18,0.42,0
"585","DERICK.BRASSARD","2017-04-12","OTT","C",11.17,1,1,1,0.01,0,4,5,0,0,2,0,0,1,0,5.37,5.37,5.37,0.06,1.12,0,0.44,0
"586","DERYK.ENGELLAND","2017-04-19","CGY","D",10.66,1,0,0,0,0,0,0,0,0,3,0,0,0,2,5.63,0,0,0,NA,0,NA,0
"587","DERYK.ENGELLAND","2017-04-17","CGY","D",14.86,2,1,0,0.01,0,0,0,0,0,2,2,1,0,0,8.08,4.04,0,0.06,1.4,0,NA,0
"588","DERYK.ENGELLAND","2017-04-15","CGY","D",13.06,2,1,1,0.01,0,0,0,0,0,1,2,0,0,1,9.19,4.59,4.59,0.04,0.85,0,NA,0
"589","DERYK.ENGELLAND","2017-04-13","CGY","D",10.23,2,1,1,0.02,0,0,0,0,0,2,1,0,0,1,11.73,5.87,5.87,0.12,2.12,0,NA,0
"590","DION.PHANEUF","2017-05-04","OTT","D",13.3,3,3,1,0.03,0,0,0,1,0,1,2,0,1,1,13.53,13.53,4.51,0.15,1.13,0,NA,-1
"591","DION.PHANEUF","2017-05-02","OTT","D",15.51,4,2,1,0.04,0,0,0,0,0,3,1,0,0,1,15.47,7.74,3.87,0.17,2.17,0,NA,0
"592","DION.PHANEUF","2017-04-29","OTT","D",21.78,2,2,2,0.04,0,0,0,0,0,2,1,1,0,5,5.51,5.51,5.51,0.11,2.08,0,NA,0
"593","DION.PHANEUF","2017-04-27","OTT","D",17.79,5,3,2,0.05,0,0,0,0,0,1,2,0,0,1,16.86,10.12,6.75,0.16,1.61,0,NA,0
"594","DION.PHANEUF","2017-04-23","OTT","D",19.18,3,2,2,0.02,0,0,0,0,0,0,2,1,0,0,9.38,6.26,6.26,0.07,1.1,0,NA,0
"595","DION.PHANEUF","2017-04-19","OTT","D",19.68,1,1,0,0.01,0,0,0,0,0,0,1,1,1,0,3.05,3.05,0,0.04,1.27,0,NA,0
"596","DION.PHANEUF","2017-04-17","OTT","D",19.36,3,1,1,0.01,0,0,0,0,0,1,3,1,0,1,9.3,3.1,3.1,0.04,1.28,0,NA,0
"597","DION.PHANEUF","2017-04-15","OTT","D",19.1,3,2,2,0.04,0,0,0,0,0,3,4,2,0,1,9.42,6.28,6.28,0.12,1.89,0,NA,0
"598","DION.PHANEUF","2017-04-12","OTT","D",16.77,3,0,0,0,0,0,0,0,0,3,1,0,0,4,10.73,0,0,0,NA,0,NA,0
"599","DMITRIJ.JASKIN","2017-05-05","STL","R",11.83,7,7,7,0.43,2,0,0,0,0,3,3,0,2,2,35.5,35.5,35.5,2.2,6.2,10.14,NA,0
"600","DMITRY.ORLOV","2017-05-03","WSH","D",15.19,4,2,1,0.07,0,0,0,0,0,2,2,0,0,0,15.8,7.9,3.95,0.28,3.52,0,NA,0
"601","DMITRY.ORLOV","2017-05-01","WSH","D",12.11,3,2,1,0.04,0,0,0,0,0,3,3,0,0,0,14.86,9.91,4.95,0.21,2.15,0,NA,0
"602","DMITRY.ORLOV","2017-04-29","WSH","D",17.27,5,2,1,0.06,0,0,0,0,0,3,1,0,0,0,17.37,6.95,3.47,0.2,2.86,0,NA,0
"603","DMITRY.ORLOV","2017-04-27","WSH","D",17.53,3,3,1,0.06,0,0,0,0,0,2,0,0,0,1,10.27,10.27,3.42,0.22,2.16,0,NA,0
"604","DMITRY.ORLOV","2017-04-23","WSH","D",23.22,5,2,1,0.08,0,0,0,0,0,6,4,1,0,2,12.92,5.17,2.58,0.22,4.21,0,NA,0
"605","DMITRY.ORLOV","2017-04-19","WSH","D",21.36,1,1,1,0.03,0,0,0,0,0,1,3,2,1,5,2.81,2.81,2.81,0.07,2.65,0,NA,0
"606","DMITRY.ORLOV","2017-04-17","WSH","D",18.11,5,3,2,0.12,0,0,0,0,0,1,3,0,1,1,16.57,9.94,6.63,0.38,3.84,0,NA,0
"607","DMITRY.ORLOV","2017-04-15","WSH","D",29.32,8,5,4,0.17,0,0,0,1,0,2,5,1,3,2,16.37,10.23,8.19,0.34,3.37,0,NA,-1
"608","DMITRY.ORLOV","2017-04-13","WSH","D",25.36,8,6,4,0.12,0,0,0,0,0,4,3,2,2,3,18.93,14.2,9.46,0.29,2.06,0,NA,0
"609","DOMINIC.MOORE","2017-04-23","BOS","C",9.71,1,1,0,0.06,0,1,3,0,0,2,1,0,1,0,6.18,6.18,0,0.36,5.79,0,0.25,0
"610","DOMINIC.MOORE","2017-04-19","BOS","C",12.79,0,0,0,0,0,4,3,1,0,2,0,1,0,0,0,0,0,0,NA,0,0.57,-1
"611","DOMINIC.MOORE","2017-04-17","BOS","C",13.64,0,0,0,0,0,1,1,0,0,2,2,1,0,1,0,0,0,0,NA,0,0.5,0
"612","DOMINIC.MOORE","2017-04-15","BOS","C",13.22,3,3,3,0.17,1,3,4,0,0,1,4,0,0,0,13.62,13.62,13.62,0.75,5.54,4.54,0.43,0
"613","DOMINIC.MOORE","2017-04-12","BOS","C",13.56,2,1,0,0.07,0,3,2,0,0,0,3,0,0,0,8.85,4.42,0,0.32,7.16,0,0.6,0
"614","DOUGIE.HAMILTON","2017-04-19","CGY","D",19.36,8,7,6,0.16,0,0,0,0,0,2,2,0,0,0,24.79,21.69,18.6,0.51,2.35,0,NA,0
"615","DOUGIE.HAMILTON","2017-04-17","CGY","D",18.94,4,1,1,0.01,0,0,0,0,0,0,0,2,0,0,12.67,3.17,3.17,0.03,0.95,0,NA,0
"616","DOUGIE.HAMILTON","2017-04-15","CGY","D",16.23,4,3,2,0.08,0,0,0,1,0,0,1,1,0,3,14.79,11.09,7.39,0.3,2.71,0,NA,-1
"617","DOUGIE.HAMILTON","2017-04-13","CGY","D",19.84,5,2,0,0.07,0,0,0,3,0,3,3,3,1,0,15.12,6.05,0,0.22,3.56,0,NA,-3
"618","DRAKE.CAGGIULA","2017-05-05","EDM","C",22.11,6,6,4,0.57,3,0,0,0,0,2,2,0,0,1,16.28,16.28,10.85,1.55,9.49,8.14,NA,0
"619","DRAKE.CAGGIULA","2017-05-03","EDM","C",8.62,2,1,1,0.05,0,1,2,0,0,4,1,0,0,0,13.92,6.96,6.96,0.38,5.46,0,0.33,0
"620","DRAKE.CAGGIULA","2017-04-30","EDM","C",9.13,0,0,0,0,0,2,3,0,0,4,1,0,0,0,0,0,0,0,NA,0,0.4,0
"621","DRAKE.CAGGIULA","2017-04-28","EDM","C",3.58,1,1,1,0.19,1,1,0,0,0,0,0,0,0,0,16.76,16.76,16.76,3.2,19.09,16.76,1,0
"622","DRAKE.CAGGIULA","2017-04-26","EDM","C",11.01,2,2,1,0.12,0,1,4,0,0,0,0,1,0,0,10.9,10.9,5.45,0.64,5.91,0,0.2,0
"623","DRAKE.CAGGIULA","2017-04-22","EDM","C",14.88,2,1,1,0.01,0,0,0,1,0,1,1,0,0,2,8.06,4.03,4.03,0.05,1.33,0,NA,-1
"624","DRAKE.CAGGIULA","2017-04-20","EDM","C",23.96,7,6,5,0.27,1,0,0,0,0,3,0,3,1,0,17.53,15.03,12.52,0.67,4.45,2.5,NA,0
"625","DRAKE.CAGGIULA","2017-04-18","EDM","C",11.45,3,2,0,0.04,0,1,0,0,1,0,2,1,0,0,15.72,10.48,0,0.22,2.08,0,1,1
"626","DRAKE.CAGGIULA","2017-04-16","EDM","C",14.04,2,1,1,0.05,0,0,1,1,0,1,4,0,0,0,8.55,4.27,4.27,0.22,5.12,0,0,-1
"627","DRAKE.CAGGIULA","2017-04-14","EDM","C",10.17,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,NA,0,NA,1
"628","DRAKE.CAGGIULA","2017-04-12","EDM","C",9.25,1,1,1,0.14,1,1,1,2,0,4,1,0,0,2,6.49,6.49,6.49,0.92,14.2,6.49,0.5,-2
"629","DREW.STAFFORD","2017-04-23","BOS","R",10.43,5,5,5,0.21,0,0,0,0,0,0,0,0,0,0,28.76,28.76,28.76,1.23,4.26,0,NA,0
"630","DREW.STAFFORD","2017-04-19","BOS","R",8.03,1,1,0,0.01,0,0,1,0,0,1,1,0,0,0,7.47,7.47,0,0.11,1.44,0,0,0
"631","DREW.STAFFORD","2017-04-17","BOS","R",10.64,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,NA,0
"632","DREW.STAFFORD","2017-04-15","BOS","R",12.53,5,4,4,0.18,0,0,0,0,0,2,1,1,0,1,23.94,19.15,19.15,0.86,4.51,0,NA,0
"633","DREW.STAFFORD","2017-04-12","BOS","R",14.76,2,1,1,0.08,0,0,0,0,0,0,1,0,0,1,8.13,4.07,4.07,0.33,8.1,0,NA,0
"634","DUNCAN.KEITH","2017-04-20","CHI","D",20.22,4,2,2,0.04,0,0,0,1,0,2,0,1,1,0,11.87,5.93,5.93,0.13,2.25,0,NA,-1
"635","DUNCAN.KEITH","2017-04-17","CHI","D",25.22,2,1,1,0.01,0,0,0,0,0,1,1,0,0,1,4.76,2.38,2.38,0.03,1.32,0,NA,0
"636","DUNCAN.KEITH","2017-04-15","CHI","D",18.21,4,1,1,0.01,0,0,0,0,0,2,0,1,0,3,13.18,3.29,3.29,0.04,1.16,0,NA,0
